t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
43341373,0.5,1,0,0,0.0241758227,0,0,0,15.9258718,0,8.54144764,8.43275356,0,13.2809572,0,0,0,,,,50
43342702,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.52637863,8.43275356,0,13.288105,0,0,0,,,,50
43343828,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52035046,8.43064213,0,13.288105,0,0,0,,,,50
43344953,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.43064213,0,13.288105,0,0,0,,,,50
43346079,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43064213,0,13.2666607,0,0,0,,,,50
43347205,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.49925327,8.43064213,0,13.288105,0,0,0,,,,50
43348330,0.5,1,0,0,0.0241758227,0,0,0,15.9258718,0,8.53843403,8.43486404,0,13.288105,0,0,0,,,,50
43349467,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57460117,8.42853069,0,13.2952528,0,0,0,,,,50
43350592,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.59871292,8.42853069,0,13.2809572,0,0,0,,,,50
43351718,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.53240585,8.42219639,0,13.288105,0,0,0,,,,50
43352843,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53843403,8.42853069,0,13.288105,0,0,0,,,,50
43353969,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.5444622,8.42853069,0,13.288105,0,0,0,,,,50
43355095,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.42853069,0,13.288105,0,0,0,,,,50
43356220,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.56555939,8.42853069,0,13.288105,0,0,0,,,,50
43357350,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58665657,8.42853069,0,13.288105,0,0,0,,,,50
43358476,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.59569836,8.42853069,0,13.288105,0,0,0,,,,50
43359602,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.52939224,8.42853069,0,13.2809572,0,0,0,,,,50
43360727,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56555939,8.42853069,0,13.288105,0,0,0,,,,50
43361853,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.55350399,8.42219639,0,13.288105,0,0,0,,,,50
43363183,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42853069,0,13.288105,0,0,0,,,,50
43364313,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55048943,8.42853069,0,13.2809572,0,0,0,,,,50
43365439,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53843403,8.42853069,0,13.288105,0,0,0,,,,50
43366564,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53240585,8.42853069,0,13.288105,0,0,0,,,,50
43367690,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.54747581,8.42853069,0,13.2809572,0,0,0,,,,50
43368815,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.52035046,8.42853069,0,13.288105,0,0,0,,,,50
43369941,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.56555939,8.42853069,0,13.288105,0,0,0,,,,50
