t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
377138991,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9122372,0.0309999995,0,,,0,1
377140320,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0309999995,0,,,0,1
377141449,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0340000018,0,,,0,1
377142575,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0340000018,0,,,0,1
377143703,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0359999985,0,,,0,1
377144829,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0359999985,0,,,0,1
377145957,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9167824,0.0380000025,0,,,0,1
377147083,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9167824,0.0380000025,0,,,0,1
377148212,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9122372,0.0410000011,0,,,0,1
377149337,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9122372,0.0410000011,0,,,0,1
377150476,0.25,1,,,0.00805860758,0,0.742135882,0.186407089,15.9213276,0.0429999977,0,,,0,1
377151602,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0429999977,0,,,0,1
377152730,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0449999981,0,,,0,1
377153856,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0449999981,0,,,0,1
377154984,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0470000021,0,,,0,1
377156109,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0470000021,0,,,0,1
377157238,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9167824,0.0500000045,0,,,0,1
377158363,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0500000045,0,,,0,1
377159492,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0519999973,0,,,0,1
377160821,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0519999973,0,,,0,1
377161954,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0539999977,0,,,0,1
377163080,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0539999977,0,,,0,1
377164209,0.25,1,,,0.0322344303,0,0.742135882,0.186407089,15.9213276,0.0569999963,0,,,0,1
377165335,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0569999963,0,,,0,1
377166463,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0590000004,0,,,0,1
377167589,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0590000004,0,,,0,1
377168717,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.060999997,0,,,0,1
377169843,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.060999997,0,,,0,1
377170971,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.063000001,0,,,0,1
377172102,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.063000001,0,,,0,1
377173230,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0659999996,0,,,0,1
377174356,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0659999996,0,,,0,1
377175485,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0680000037,0,,,0,1
377176610,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0680000037,0,,,0,1
377177739,0.25,1,,,0.00805860758,0,0.742135882,0.186407089,15.9213276,0.0700000003,0,,,0,1
377178864,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0700000003,0,,,0,1
377179993,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0719999969,0,,,0,1
377181118,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0719999969,0,,,0,1
377182451,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.075000003,0,,,0,1
377183581,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.075000003,0,,,0,1
377184710,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0769999996,0,,,0,1
377185835,0.25,1,,,0.0322344303,0,0.742135882,0.186407089,15.9258718,0.0769999996,0,,,0,1
377186963,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0790000036,0,,,0,1
377188089,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0790000036,0,,,0,1
377189217,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0820000023,0,,,0,1
377190343,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0820000023,0,,,0,1
377191471,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0840000063,0,,,0,1
377192597,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0840000063,0,,,0,1
377193725,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.0859999955,0,,,0,1
377194856,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0859999955,0,,,0,1
377195984,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0879999995,0,,,0,1
377197110,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0879999995,0,,,0,1
377198238,0.25,0.600000024,,,0.0241758227,0.0161172152,0.742135882,0.186407089,15.9304171,0.0909999982,0,,,0,1
377199364,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0909999982,0,,,0,1
377200493,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9213276,0.0929999948,0,,,0,1
377201618,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0929999948,0,,,0,1
377202951,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0949999988,0,,,0,1
377204076,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0949999988,0,,,0,1
377205205,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9258718,0.0980000049,0,,,0,1
377206336,0.25,1,,,0.0241758227,0,0.742135882,0.186407089,15.9213276,0.0980000049,0,,,0,1
377207465,0.25,1,,,0.0161172152,0,0.742135882,0.186407089,15.9258718,0.100000009,0,,,0,1
