t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
601418359,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9213276,0.170000002,8.52035046,8.43275356,0,13.3595848,0,,,0,3
601419689,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9258718,0.170000002,8.55350399,8.43486404,0,13.3595848,0,,,0,3
601420819,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.180000007,8.58364296,8.43275356,0,13.3667326,0,,,0,3
601421945,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.180000007,8.55048943,8.43275356,0,13.3595848,0,,,0,3
601423075,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.195000008,8.58364296,8.43275356,0,13.3452892,0,,,0,3
601424202,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.195000008,8.55350399,8.43275356,0,13.3595848,0,,,0,3
601425332,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9213276,0.204999998,8.5444622,8.43697548,0,13.3595848,0,,,0,3
601426459,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9213276,0.204999998,8.53843403,8.43064213,0,13.3595848,0,,,0,3
601427599,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.214999989,8.54747581,8.42853069,0,13.3667326,0,,,0,3
601428725,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.214999989,8.55350399,8.43064213,0,13.3595848,0,,,0,3
601429855,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.225000009,8.52035046,8.43064213,0,13.3595848,0,,,0,3
601430982,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.225000009,8.55953121,8.43064213,0,13.3595848,0,,,0,3
601432112,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.24000001,8.53843403,8.43064213,0,13.3667326,0,,,0,3
601433238,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9395075,0.24000001,8.57158756,8.43064213,0,13.3667326,0,,,0,3
601434368,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.25,8.568573,8.43064213,0,13.3667326,0,,,0,3
601435500,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.25,8.60172653,8.42853069,0,13.3667326,0,,,0,3
601436630,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.25999999,8.54747581,8.42219639,0,13.3667326,0,,,0,3
601437756,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.25999999,8.5444622,8.43064213,0,13.3667326,0,,,0,3
601438887,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0.269999981,8.53843403,8.42853069,0,13.3667326,0,,,0,3
601440217,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.269999981,8.55350399,8.42008495,0,13.3667326,0,,,0,3
