t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
726238542,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.907692,0.0309999995,0,,,0,1
726239872,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0309999995,0,,,0,1
726241001,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9122372,0.0329999998,0,,,0,1
726242127,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0329999998,0,,,0,1
726243256,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0359999985,0,,,0,1
726244382,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9122372,0.0359999985,0,,,0,1
726245511,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9122372,0.0380000025,0,,,0,1
726246637,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9122372,0.0380000025,0,,,0,1
726247766,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.907692,0.0399999991,0,,,0,1
726248892,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.907692,0.0399999991,0,,,0,1
726250032,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0429999977,0,,,0,1
726251158,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.0429999977,0,,,0,1
726252287,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0449999981,0,,,0,1
726253413,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9213276,0.0449999981,0,,,0,1
726254542,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0470000021,0,,,0,1
726255668,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9213276,0.0470000021,0,,,0,1
726256796,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0490000024,0,,,0,1
726257922,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9213276,0.0490000024,0,,,0,1
726259051,0.600000024,1,,,0.0161172152,0,0.395415753,0.239058182,15.9167824,0.0519999973,0,,,0,1
726260381,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.0519999973,0,,,0,1
726261515,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.0539999977,0,,,0,1
726262641,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.0539999977,0,,,0,1
726263770,0.600000024,1,,,0.0322344303,0,0.395415753,0.239058182,15.9167824,0.055999998,0,,,0,1
726264896,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.055999998,0,,,0,1
726266025,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9213276,0.0590000004,0,,,0,1
726267151,0.600000024,1,,,0.0322344303,0,0.395415753,0.239058182,15.9167824,0.0590000004,0,,,0,1
726268280,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.060999997,0,,,0,1
726269406,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.060999997,0,,,0,1
726270535,0.600000024,1,,,0.0322344303,0,0.395415753,0.239058182,15.9167824,0.063000001,0,,,0,1
726271666,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9167824,0.063000001,0,,,0,1
726272795,0.600000024,1,,,0.0241758227,0,0.395415753,0.239058182,15.9213276,0.0649999976,0,,,0,1
