t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
65967370,0,1,,,0.00805860758,0,0,0,15.9349623,0.0590000004,8.37568283,8.29973793,0,13.3452892,0,,,0,1
65968700,0,0,,,0,0.0402930379,0,0,15.9304171,0.0590000004,8.41486359,8.18783569,0,13.3452892,0,,,0,1
65969829,0,0,,,0,0.0241758227,0,0,15.9304171,0.060999997,8.4178772,8.21106052,0,13.3452892,0,,,0,1
65970955,0,0,,,0,0.0241758227,0,0,15.9304171,0.060999997,8.41486359,8.20894909,0,13.3381405,0,,,0,1
65972084,0,0,,,0,0.0241758227,0,0,15.9304171,0.0639999956,8.4178772,8.23639679,0,13.3238449,0,,,0,1
65973210,0,0,,,0,0.0241758227,0,0,15.9304171,0.0639999956,8.4178772,8.22372913,0,13.3452892,0,,,0,1
65974339,0,0,,,0,0.0241758227,0,0,15.9304171,0.0659999996,8.4178772,8.227952,0,13.3381405,0,,,0,1
65975465,0,0,,,0,0.0161172152,0,0,15.9304171,0.0659999996,8.4178772,8.21739483,0,13.3452892,0,,,0,1
65976605,0,0,,,0,0.0322344303,0,0,15.9304171,0.0680000037,8.41486359,8.21950626,0,13.3452892,0,,,0,1
65977731,0,0,,,0,0.0241758227,0,0,15.9304171,0.0680000037,8.4178772,8.21106052,0,13.3452892,0,,,0,1
65978859,0,0,,,0,0.0161172152,0,0,15.9304171,0.0700000003,8.4178772,8.2005043,0,13.3452892,0,,,0,1
65979985,0,0,,,0,0.0322344303,0,0,15.9304171,0.0700000003,8.4178772,8.21950626,0,13.3381405,0,,,0,1
65981114,0,0,,,0,0.0161172152,0,0,15.9304171,0.0729999989,8.42089176,8.21739483,0,13.3452892,0,,,0,1
65982240,0,0,,,0,0.0322344303,0,0,15.9304171,0.0729999989,8.4178772,8.21739483,0,13.3452892,0,,,0,1
65983370,0,0,,,0,0.0241758227,0,0,15.9304171,0.075000003,8.4178772,8.21317196,0,13.3452892,0,,,0,1
65984500,0,0,,,0,0.0241758227,0,0,15.9304171,0.075000003,8.41486359,8.21317196,0,13.3452892,0,,,0,1
65985629,0,0,,,0,0.0241758227,0,0,15.9304171,0.0769999996,8.4178772,8.21106052,0,13.3452892,0,,,0,1
65986755,0,0,,,0,0.0241758227,0,0,15.9349623,0.0769999996,8.42691898,8.22584057,0,13.3452892,0,,,0,1
65987885,0,0,,,0,0.0322344303,0,0,15.9304171,0.0790000036,8.4178772,8.23217392,0,13.3452892,0,,,0,1
65989215,0,0,,,0,0.0241758227,0,0,15.9304171,0.0790000036,8.4178772,8.23006344,0,13.3452892,0,,,0,1
65990344,0,0,,,0,0.0241758227,0,0,15.9304171,0.0820000023,8.4178772,8.21739483,0,13.3452892,0,,,0,1
65991470,0,0,,,0,0.0241758227,0,0,15.9304171,0.0820000023,8.41486359,8.21106052,0,13.3452892,0,,,0,1
65992600,0,0,,,0,0.0241758227,0,0,15.9349623,0.0840000063,8.4178772,8.20894909,0,13.3452892,0,,,0,1
65993730,0,0,,,0,0.0322344303,0,0,15.9349623,0.0840000063,8.4178772,8.21317196,0,13.3452892,0,,,0,1
65994859,0,0,,,0,0.0241758227,0,0,15.9304171,0.0859999955,8.4178772,8.227952,0,13.3452892,0,,,0,1
65995985,0,0,,,0,0.0241758227,0,0,15.9349623,0.0859999955,8.4178772,8.21739483,0,13.3381405,0,,,0,1
65997114,0,0,,,0,0.0322344303,0,0,15.9304171,0.0890000015,8.4178772,8.22584057,0,13.3452892,0,,,0,1
65998240,0,0,,,0,0.0241758227,0,0,15.9349623,0.0890000015,8.4178772,8.21528339,0,13.352437,0,,,0,1
65999369,0,0,,,0,0.0241758227,0,0,15.9304171,0.0909999982,8.41486359,8.22584057,0,13.3452892,0,,,0,1
66000495,0,0,,,0,0.0161172152,0,0,15.9349623,0.0909999982,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66001629,0,0,,,0,0.0322344303,0,0,15.9349623,0.0929999948,8.4178772,8.21950626,0,13.3452892,0,,,0,1
66002755,0,0,,,0,0.0322344303,0,0,15.9349623,0.0929999948,8.4178772,8.21528339,0,13.352437,0,,,0,1
66003884,0,0,,,0,0.0322344303,0,0,15.9349623,0.0949999988,8.42089176,8.21528339,0,13.3452892,0,,,0,1
66005010,0,0,,,0,0.0241758227,0,0,15.9304171,0.0949999988,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66006139,0,0,,,0,0.0322344303,0,0,15.9349623,0.0980000049,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66007265,0,0,,,0,0.0241758227,0,0,15.9304171,0.0980000049,8.4178772,8.22372913,0,13.3452892,0,,,0,1
66008393,0,0,,,0,0.0241758227,0,0,15.9304171,0.100000009,8.4178772,8.20472717,0,13.3452892,0,,,0,1
66009519,0,0,,,0,0.0241758227,0,0,15.9304171,0.100000009,8.4178772,8.21950626,0,13.3452892,0,,,0,1
66010857,0,0,,,0,0.0241758227,0,0,15.9349623,0.102000006,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66011983,0,0,,,0,0.0322344303,0,0,15.9304171,0.102000006,8.42089176,8.21950626,0,13.3452892,0,,,0,1
66013112,0,0,,,0,0.0322344303,0,0,15.9395075,0.105000004,8.41486359,8.23428535,0,13.3452892,0,,,0,1
66014239,0,0,,,0,0.0241758227,0,0,15.9349623,0.105000004,8.42089176,8.21528339,0,13.3452892,0,,,0,1
66015368,0,0,,,0,0.0322344303,0,0,15.9349623,0.107000001,8.4178772,8.21528339,0,13.3452892,0,,,0,1
66016494,0,0,,,0,0.0322344303,0,0,15.9304171,0.107000001,8.4058218,8.21950626,0,13.3452892,0,,,0,1
66017622,0,0,,,0,0.0322344303,0,0,15.9349623,0.108999997,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66018754,0,0,,,0,0.0322344303,0,0,15.9304171,0.108999997,8.4178772,8.21739483,0,13.3452892,0,,,0,1
66019883,0,0,,,0,0.0241758227,0,0,15.9304171,0.111000001,8.4178772,8.21528339,0,13.3452892,0,,,0,1
66021009,0,0,,,0,0.0322344303,0,0,15.9304171,0.111000001,8.4178772,8.21950626,0,13.3452892,0,,,0,1
66022138,0,0,,,0,0.0241758227,0,0,15.9304171,0.113999993,8.4178772,8.23850822,0,13.3381405,0,,,0,1
66023264,0,0,,,0,0.0241758227,0,0,15.9349623,0.113999993,8.41486359,8.21739483,0,13.3452892,0,,,0,1
66024392,0,0,,,0,0.0241758227,0,0,15.9349623,0.115999997,8.4178772,8.20261574,0,13.3452892,0,,,0,1
66025518,0,0,,,0,0.0241758227,0,0,15.9349623,0.115999997,8.4178772,8.2216177,0,13.3452892,0,,,0,1
66026647,0,0,,,0,0.0241758227,0,0,15.9395075,0.118000001,8.4178772,8.22372913,0,13.3452892,0,,,0,1
66027778,0,0,,,0,0.0241758227,0,0,15.9349623,0.118000001,8.4178772,8.23006344,0,13.3452892,0,,,0,1
66028907,0,0,,,0,0.0241758227,0,0,15.9349623,0.119999997,8.4178772,8.21739483,0,13.3452892,0,,,0,1
66030033,0,0,,,0,0.0241758227,0,0,15.9304171,0.119999997,8.4178772,8.21528339,0,13.3381405,0,,,0,1
66031366,0,0,,,0,0.0241758227,0,0,15.9349623,0.123000003,8.4178772,8.21950626,0,13.3452892,0,,,0,1
66032492,0,0,,,0,0.0241758227,0,0,15.9304171,0.123000003,8.4178772,8.22372913,0,13.3452892,0,,,0,1
66033621,0,0,,,0,0.0322344303,0,0,15.9304171,0.125,8.41184998,8.20894909,0,13.3452892,0,,,0,1
66034747,0,0,,,0,0.0241758227,0,0,15.9304171,0.125,8.4178772,8.20894909,0,13.3381405,0,,,0,1
66035881,0,0,,,0,0.0241758227,0,0,15.9349623,0.127000004,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66037007,0,0,,,0,0.0322344303,0,0,15.9304171,0.127000004,8.4178772,8.21739483,0,13.3452892,0,,,0,1
66038135,0,0,,,0,0.0241758227,0,0,15.9349623,0.129999995,8.4178772,8.2216177,0,13.3452892,0,,,0,1
66039261,0,0,,,0,0.0322344303,0,0,15.9304171,0.129999995,8.4178772,8.20894909,0,13.3452892,0,,,0,1
66040390,0,0,,,0,0.0241758227,0,0,15.9349623,0.131999999,8.4178772,8.21528339,0,13.3452892,0,,,0,1
66041516,0,0,,,0,0.0241758227,0,0,15.9304171,0.131999999,8.4178772,8.227952,0,13.3452892,0,,,0,1
66042645,0,0,,,0,0.0322344303,0,0,15.9349623,0.134000003,8.4178772,8.21739483,0,13.3452892,0,,,0,1
66043771,0,0,,,0,0.0241758227,0,0,15.9304171,0.134000003,8.4178772,8.23217392,0,13.352437,0,,,0,1
66044904,0,0,,,0,0.0322344303,0,0,15.9349623,0.136000007,8.4178772,8.21317196,0,13.3452892,0,,,0,1
66046030,0,0,,,0,0.0241758227,0,0,15.9304171,0.136000007,8.4178772,8.23428535,0,13.3381405,0,,,0,1
66047159,0,0.400000006,,,0.0161172152,0.0241758227,0,0,15.9395075,0.138999999,8.4178772,8.22584057,0,13.3452892,0,,,0,1
66048285,0,0,,,0,0.0322344303,0,0,15.9349623,0.138999999,8.4178772,8.21528339,0,13.3452892,0,,,0,1
66049414,0,0,,,0,0.0402930379,0,0,15.9349623,0.141000003,8.41486359,8.21950626,0,13.3452892,0,,,0,1
66050540,0,0,,,0,0.0322344303,0,0,15.9304171,0.141000003,8.4178772,8.227952,0,13.3381405,0,,,0,1
66051873,0,0,,,0,0.0241758227,0,0,15.9349623,0.142999992,8.4178772,8.20472717,0,13.3452892,0,,,0,1
66053005,0,0,,,0,0.0322344303,0,0,15.9349623,0.142999992,8.41486359,8.20472717,0,13.3381405,0,,,0,1
66054134,0,0,,,0,0.0402930379,0,0,15.9395075,0.145999998,8.4178772,8.21950626,0,13.3452892,0,,,0,1
66055260,0,0,,,0,0.0322344303,0,0,15.9304171,0.145999998,8.41486359,8.227952,0,13.3452892,0,,,0,1
66056389,0,0,,,0,0.0322344303,0,0,15.9304171,0.148000002,8.4178772,8.22584057,0,13.3452892,0,,,0,1
66057515,0,0,,,0,0.0322344303,0,0,15.9304171,0.148000002,8.4178772,8.21528339,0,13.3452892,0,,,0,1
66058644,0,0,,,0,0.0241758227,0,0,15.9349623,0.150000006,8.4178772,8.22372913,0,13.3381405,0,,,0,1
66059770,0,0,,,0,0.0161172152,0,0,15.9349623,0.150000006,8.4178772,8.23428535,0,13.3452892,0,,,0,1
66060899,0,0,,,0,0.0241758227,0,0,15.9349623,0.15200001,8.42089176,8.24061966,0,13.3452892,0,,,0,1
66062030,0,0,,,0,0.0241758227,0,0,15.9349623,0.15200001,8.4178772,8.21528339,0,13.352437,0,,,0,1
66063159,0,0,,,0,0.0161172152,0,0,15.9395075,0.155000001,8.4178772,8.23428535,0,13.3452892,0,,,0,1
66064284,0,0,,,0,0.0241758227,0,0,15.9349623,0.155000001,8.41486359,8.21950626,0,13.3452892,0,,,0,1
66065413,0,0,,,0,0.0241758227,0,0,15.9349623,0.157000005,8.4178772,8.22584057,0,13.3452892,0,,,0,1
66066539,0,0,,,0,0.0322344303,0,0,15.9304171,0.157000005,8.4178772,8.227952,0,13.3452892,0,,,0,1
66067668,0,0,,,0,0.0241758227,0,0,15.9349623,0.158999994,8.4178772,8.21739483,0,13.3452892,0,,,0,1
66068794,0,0,,,0,0.0322344303,0,0,15.9349623,0.158999994,8.39075184,8.21950626,0,13.3452892,0,,,0,1
66069928,0,0,,,0,0.0161172152,0,0,15.9349623,0.160999998,8.41486359,8.21739483,0,13.3452892,0,,,0,1
66071054,0,0,,,0,0.0322344303,0,0,15.9349623,0.160999998,8.4178772,8.2216177,0,13.3309927,0,,,0,1
66072183,0,0,,,0,0.0161172152,0,0,15.9349623,0.164000005,8.4178772,8.227952,0,13.3452892,0,,,0,1
66073513,0,0,,,0,0.0322344303,0,0,15.9349623,0.164000005,8.4178772,8.21528339,0,13.352437,0,,,0,1
66074642,0,0,,,0,0.0241758227,0,0,15.9349623,0.166000009,8.4178772,8.23217392,0,13.3452892,0,,,0,1
66075768,0,0,,,0,0.0241758227,0,0,15.9349623,0.166000009,8.41486359,8.21739483,0,13.3452892,0,,,0,1
66076897,0,0,,,0,0.0241758227,0,0,15.9349623,0.168000013,8.42089176,8.22372913,0,13.3452892,0,,,0,1
66078023,0,0,,,0,0.0322344303,0,0,15.9304171,0.168000013,8.4178772,8.20894909,0,13.3381405,0,,,0,1
