t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
67585598,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.54747581,8.43275356,0,13.3166971,0,0,0,,,,50
67586928,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.43064213,0,13.3238449,0,0,0,,,,50
67588054,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.57761478,8.43275356,0,13.3095493,0,0,0,,,,50
67589180,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.43064213,0,13.3309927,0,0,0,,,,50
67590306,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53240585,8.42853069,0,13.3238449,0,0,0,,,,50
67591432,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.43064213,0,13.3238449,0,0,0,,,,50
67592558,0.5,1,0,0,0.0161172152,0,0,0,15.9213276,0,8.53542042,8.42853069,0,13.3166971,0,0,0,,,,50
67593695,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57460117,8.42641926,0,13.3238449,0,0,0,,,,50
67594821,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52939224,8.42641926,0,13.3309927,0,0,0,,,,50
67595947,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5565176,8.42641926,0,13.3309927,0,0,0,,,,50
67597072,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.42430782,0,13.3095493,0,0,0,,,,50
67598198,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.42853069,0,13.3309927,0,0,0,,,,50
67599324,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42853069,0,13.3309927,0,0,0,,,,50
67600450,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.54144764,8.42430782,0,13.3309927,0,0,0,,,,50
67601581,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52939224,8.42853069,0,13.3309927,0,0,0,,,,50
67602707,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.42853069,0,13.3238449,0,0,0,,,,50
67603833,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.42853069,0,13.3309927,0,0,0,,,,50
67604959,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.42641926,0,13.3238449,0,0,0,,,,50
67606085,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.50226688,8.42853069,0,13.3238449,0,0,0,,,,50
67607415,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57460117,8.42853069,0,13.3309927,0,0,0,,,,50
67608546,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.58665657,8.42641926,0,13.3309927,0,0,0,,,,50
67609671,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.42641926,0,13.3309927,0,0,0,,,,50
67610797,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58062935,8.42641926,0,13.3309927,0,0,0,,,,50
67611923,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53843403,8.42430782,0,13.3309927,0,0,0,,,,50
67613049,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.42853069,0,13.3166971,0,0,0,,,,50
67614175,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.42853069,0,13.3309927,0,0,0,,,,50
67615301,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42641926,0,13.3309927,0,0,0,,,,50
67616432,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.42641926,0,13.3309927,0,0,0,,,,50
67617558,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.42008495,0,13.3309927,0,0,0,,,,50
67618684,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.3238449,0,0,0,,,,50
67619810,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57761478,8.42853069,0,13.3309927,0,0,0,,,,50
