t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
196972494,0.119999997,0,,,0,0.0161172152,0,0,15.907692,0.0309999995,0,,,0,1
196973824,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.0309999995,0,,,0,1
196974953,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0329999998,0,,,0,1
196976079,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.0329999998,0,,,0,1
196977208,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0359999985,0,,,0,1
196978333,0.119999997,0,,,0,0.00805860758,0,0,15.9167824,0.0359999985,0,,,0,1
196979462,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0380000025,0,,,0,1
196980588,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0380000025,0,,,0,1
196981717,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0399999991,0,,,0,1
196982843,0.119999997,0,,,0,0.0161172152,0,0,15.9122372,0.0399999991,0,,,0,1
196983982,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0420000032,0,,,0,1
196985108,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0420000032,0,,,0,1
196986237,0.119999997,0,,,0,0.0161172152,0,0,15.9167824,0.0449999981,0,,,0,1
196987363,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0449999981,0,,,0,1
196988492,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0470000021,0,,,0,1
196989617,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0470000021,0,,,0,1
196990746,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0490000024,0,,,0,1
196991872,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0490000024,0,,,0,1
196993000,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.0510000028,0,,,0,1
196994330,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0510000028,0,,,0,1
196995464,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0539999977,0,,,0,1
196996589,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0539999977,0,,,0,1
196997718,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.055999998,0,,,0,1
196998844,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.055999998,0,,,0,1
196999973,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0579999983,0,,,0,1
197001099,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0579999983,0,,,0,1
197002228,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.060999997,0,,,0,1
197003354,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.060999997,0,,,0,1
197004483,0.119999997,0,,,0,0.0161172152,0,0,15.9167824,0.063000001,0,,,0,1
197005614,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.063000001,0,,,0,1
197006743,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.0649999976,0,,,0,1
197007869,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0649999976,0,,,0,1
197008998,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0670000017,0,,,0,1
197010123,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0670000017,0,,,0,1
197011252,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0700000003,0,,,0,1
197012378,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0700000003,0,,,0,1
197013506,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0719999969,0,,,0,1
197014836,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.0719999969,0,,,0,1
197015965,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.074000001,0,,,0,1
197017096,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.074000001,0,,,0,1
197018224,0.119999997,0,,,0,0.0402930379,0,0,15.9258718,0.0769999996,0,,,0,1
197019351,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0769999996,0,,,0,1
197020480,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0790000036,0,,,0,1
197021605,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0790000036,0,,,0,1
197022735,0.119999997,0,,,0,0.0402930379,0,0,15.9167824,0.0810000002,0,,,0,1
197023860,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0810000002,0,,,0,1
197024989,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0830000043,0,,,0,1
197026115,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0830000043,0,,,0,1
197027244,0.119999997,0,,,0,0.0322344303,0,0,15.9167824,0.0859999955,0,,,0,1
197028375,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0859999955,0,,,0,1
197029504,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0879999995,0,,,0,1
197030630,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0879999995,0,,,0,1
197031758,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0899999961,0,,,0,1
197032884,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0899999961,0,,,0,1
197034013,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0929999948,0,,,0,1
197035139,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.0929999948,0,,,0,1
197036472,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0949999988,0,,,0,1
197037597,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.0949999988,0,,,0,1
197038726,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0970000029,0,,,0,1
197039857,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0970000029,0,,,0,1
197040986,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.0989999995,0,,,0,1
197042112,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.0989999995,0,,,0,1
197043241,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.102000006,0,,,0,1
197044367,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.102000006,0,,,0,1
197045496,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.103999995,0,,,0,1
197046621,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.103999995,0,,,0,1
197047750,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.105999991,0,,,0,1
197048876,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.105999991,0,,,0,1
197050005,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.108999997,0,,,0,1
197051136,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.108999997,0,,,0,1
197052265,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.111000001,0,,,0,1
197053391,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.111000001,0,,,0,1
197054519,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.113000005,0,,,0,1
197055645,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.113000005,0,,,0,1
197056978,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.115000002,0,,,0,1
197058104,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.115000002,0,,,0,1
197059232,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.118000001,0,,,0,1
197060358,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.118000001,0,,,0,1
197061486,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.119999997,0,,,0,1
197062617,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.119999997,0,,,0,1
197063746,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.121999994,0,,,0,1
197064872,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.121999994,0,,,0,1
197066001,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.123999998,0,,,0,1
197067127,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.123999998,0,,,0,1
197068255,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.127000004,0,,,0,1
197069381,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.127000004,0,,,0,1
197070510,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.129000008,0,,,0,1
197071636,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.129000008,0,,,0,1
197072769,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.131000012,0,,,0,1
197073895,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.131000012,0,,,0,1
197075024,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.134000003,0,,,0,1
197076150,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.134000003,0,,,0,1
197077278,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.136000007,0,,,0,1
197078608,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.136000007,0,,,0,1
197079737,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.137999997,0,,,0,1
197080863,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.137999997,0,,,0,1
197081992,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.140000001,0,,,0,1
197083117,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.140000001,0,,,0,1
197084251,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.142999992,0,,,0,1
197085376,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.142999992,0,,,0,1
197086505,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.144999996,0,,,0,1
197087631,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.144999996,0,,,0,1
197088760,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.147,0,,,0,1
197089885,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.147,0,,,0,1
197091014,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.150000006,0,,,0,1
197092139,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.150000006,0,,,0,1
197093268,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.15200001,0,,,0,1
197094394,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.15200001,0,,,0,1
197095527,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.153999999,0,,,0,1
197096653,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.153999999,0,,,0,1
197097781,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.156000003,0,,,0,1
197099111,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.156000003,0,,,0,1
197100240,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.158999994,0,,,0,1
197101366,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.158999994,0,,,0,1
197102495,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.160999998,0,,,0,1
197103621,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.160999998,0,,,0,1
197104749,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.163000003,0,,,0,1
197105875,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.163000003,0,,,0,1
197107009,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.166000009,0,,,0,1
197108135,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.166000009,0,,,0,1
197109264,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.168000013,0,,,0,1
197110390,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.168000013,0,,,0,1
197111518,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.170000002,0,,,0,1
197112644,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.170000002,0,,,0,1
197113773,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.171999991,0,,,0,1
197114899,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.171999991,0,,,0,1
197116028,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.174999997,0,,,0,1
197117154,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.174999997,0,,,0,1
197118287,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.177000001,0,,,0,1
197119413,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.177000001,0,,,0,1
197120746,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.179000005,0,,,0,1
197121872,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.179000005,0,,,0,1
197123000,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.180999994,0,,,0,1
197124126,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.180999994,0,,,0,1
197125255,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.184,0,,,0,1
197126381,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.184,0,,,0,1
197127510,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.18599999,0,,,0,1
197128635,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.18599999,0,,,0,1
197129769,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.188000008,0,,,0,1
197130895,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.188000008,0,,,0,1
197132024,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.190999985,0,,,0,1
197133149,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.190999985,0,,,0,1
197134278,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.193000004,0,,,0,1
197135404,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.193000004,0,,,0,1
197136533,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.194999993,0,,,0,1
197137659,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.194999993,0,,,0,1
197138788,0.119999997,0,,,0,0.0161172152,0,0,15.9258718,0.196999997,0,,,0,1
197139914,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.196999997,0,,,0,1
197141252,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.200000018,0,,,0,1
197142378,0.119999997,0,,,0,0.0402930379,0,0,15.9213276,0.200000018,0,,,0,1
197143506,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.201999992,0,,,0,1
197144632,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.201999992,0,,,0,1
197145760,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.204000011,0,,,0,1
197146886,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.204000011,0,,,0,1
197148015,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.206999987,0,,,0,1
197149141,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.206999987,0,,,0,1
197150269,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.209000006,0,,,0,1
197151400,0.119999997,0,,,0,0.0322344303,0,0,15.9167824,0.209000006,0,,,0,1
197152529,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.210999995,0,,,0,1
197153655,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.210999995,0,,,0,1
197154784,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.213,0,,,0,1
197155909,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.213,0,,,0,1
197157038,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.215999991,0,,,0,1
197158163,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.215999991,0,,,0,1
197159292,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.217999995,0,,,0,1
197160418,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.217999995,0,,,0,1
197161548,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.219999999,0,,,0,1
197162882,0.119999997,0,,,0,0.0402930379,0,0,15.9213276,0.219999999,0,,,0,1
197164011,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.22299999,0,,,0,1
197165137,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.22299999,0,,,0,1
197166266,0.119999997,0,,,0,0.0402930379,0,0,15.9213276,0.225000009,0,,,0,1
197167391,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.225000009,0,,,0,1
197168520,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.226999998,0,,,0,1
197169646,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.226999998,0,,,0,1
197170775,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.229000002,0,,,0,1
197171901,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.229000002,0,,,0,1
197173030,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.231999993,0,,,0,1
197174161,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.231999993,0,,,0,1
197175289,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.233999997,0,,,0,1
197176415,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.233999997,0,,,0,1
197177544,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.236000001,0,,,0,1
197178670,0.119999997,0,,,0,0.056410253,0,0,15.9258718,0.236000001,0,,,0,1
197179799,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.238000005,0,,,0,1
197180925,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.238000005,0,,,0,1
197182054,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.240999997,0,,,0,1
197183384,0.119999997,0,,,0,0.0402930379,0,0,15.9213276,0.240999997,0,,,0,1
197184513,0.119999997,0,,,0,0.0725274682,0,0,15.9213276,0.243000001,0,,,0,1
197185644,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.243000001,0,,,0,1
197186773,0.119999997,0,,,0,0.0402930379,0,0,15.9258718,0.24499999,0,,,0,1
197187898,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.24499999,0,,,0,1
197189027,0.119999997,0,,,0,0.0161172152,0,0,15.9213276,0.247999996,0,,,0,1
197190154,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.247999996,0,,,0,1
197191283,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.25,0,,,0,1
197192409,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.25,0,,,0,1
197193537,0.119999997,0,,,0,0.0402930379,0,0,15.9258718,0.252000004,0,,,0,1
197194663,0.119999997,0,,,0,0.0241758227,0,0,15.9258718,0.252000004,0,,,0,1
197195792,0.119999997,0,,,0,0.0402930379,0,0,15.9258718,0.254000008,0,,,0,1
197196923,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.254000008,0,,,0,1
197198052,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.256999999,0,,,0,1
197199177,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.256999999,0,,,0,1
197200306,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.259000003,0,,,0,1
197201432,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.259000003,0,,,0,1
197202561,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.260999978,0,,,0,1
197203891,0.119999997,0,,,0,0.0241758227,0,0,15.9167824,0.260999978,0,,,0,1
197205020,0.119999997,0,,,0,0.0322344303,0,0,15.9258718,0.263999999,0,,,0,1
197206145,0.119999997,0,,,0,0.0322344303,0,0,15.9167824,0.263999999,0,,,0,1
197207274,0.119999997,0,,,0,0.0322344303,0,0,15.9213276,0.266000003,0,,,0,1
197208405,0.119999997,0,,,0,0.0241758227,0,0,15.9213276,0.266000003,0,,,0,1
