t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
560759121,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0.170000002,8.5565176,8.43486404,0,13.3595848,0,,,0,3
560760452,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0.170000002,8.5444622,8.43486404,0,13.352437,0,,,0,3
560761582,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9349623,0.180000007,8.55350399,8.43275356,0,13.3595848,0,,,0,3
560762708,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.180000007,8.53542042,8.43275356,0,13.3667326,0,,,0,3
560763838,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.189999998,8.53843403,8.43275356,0,13.3595848,0,,,0,3
560764965,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.189999998,8.54144764,8.42219639,0,13.3595848,0,,,0,3
560766095,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9213276,0.204999998,8.54747581,8.43275356,0,13.3595848,0,,,0,3
560767221,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.204999998,8.55953121,8.43486404,0,13.3595848,0,,,0,3
560768362,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.215000004,8.53843403,8.42641926,0,13.3738813,0,,,0,3
560769488,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.215000004,8.59569836,8.42853069,0,13.3667326,0,,,0,3
560770618,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.224999994,8.51432323,8.42430782,0,13.3667326,0,,,0,3
560771745,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9349623,0.224999994,8.52939224,8.42853069,0,13.3667326,0,,,0,3
560772875,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.234999999,8.55048943,8.42853069,0,13.3667326,0,,,0,3
560774002,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.234999999,8.568573,8.42641926,0,13.3667326,0,,,0,3
560775131,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.25,8.53843403,8.42853069,0,13.3667326,0,,,0,3
560776263,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.25,8.54144764,8.42853069,0,13.3738813,0,,,0,3
560777393,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.25999999,8.5444622,8.43064213,0,13.3667326,0,,,0,3
560778520,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.25999999,8.53843403,8.42853069,0,13.3667326,0,,,0,3
560779649,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.270000011,8.53240585,8.42430782,0,13.3738813,0,,,0,3
560780980,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.270000011,8.51432323,8.42853069,0,13.3667326,0,,,0,3
560782109,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.284999996,8.56254578,8.43064213,0,13.3667326,0,,,0,3
560783235,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9395075,0.284999996,8.54747581,8.42853069,0,13.3667326,0,,,0,3
560784365,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.294999987,8.568573,8.42853069,0,13.3667326,0,,,0,3
560785497,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9349623,0.294999987,8.6198101,8.42853069,0,13.3667326,0,,,0,3
560786626,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.305000007,8.5565176,8.42853069,0,13.3667326,0,,,0,3
560787753,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.305000007,8.5565176,8.42853069,0,13.3667326,0,,,0,3
560788882,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.314999998,8.53843403,8.42219639,0,13.3667326,0,,,0,3
560790009,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.314999998,8.53542042,8.42853069,0,13.3595848,0,,,0,3
560791139,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.330000013,8.55048943,8.42853069,0,13.3667326,0,,,0,3
560792266,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.330000013,8.53542042,8.42853069,0,13.3667326,0,,,0,3
560793400,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.340000004,8.56254578,8.42853069,0,13.3595848,0,,,0,3
560794527,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.340000004,8.55048943,8.42853069,0,13.3667326,0,,,0,3
560795656,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.349999994,8.56555939,8.43064213,0,13.3667326,0,,,0,3
560796783,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.349999994,8.54747581,8.42219639,0,13.3667326,0,,,0,3
560797913,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.360000014,8.54747581,8.42853069,0,13.3667326,0,,,0,3
560799040,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9304171,0.360000014,8.58364296,8.42853069,0,13.3595848,0,,,0,3
560800169,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.375,8.5565176,8.42853069,0,13.3667326,0,,,0,3
