# ══════════════════════════════════════════════════════════════════════
# NON-CAUSAL OFFLINE BENCHMARK — DP-OPTIMAL EMS SETPOINT TABLE
#
# GENERATED FILE. Do not hand-edit: regenerate with the command below.
# Computed with FULL FOREKNOWLEDGE of the drive cycle and the auxiliary
# load. It is a lower-bound reference for ranking CAUSAL strategies, not
# a controller, and it is meaningless against any other profile or load.
# The `dp-replay` strategy REFUSES to run when the active scenario's
# profile_fingerprint does not match the one recorded here.
#
# ⚠️ Every hydrogen figure below inherits the H2Consumption banner in
# tools/hil_plant_sim.py. The Gfc map is SCALE-PORTABLE (operator ruling
# 2026-08-31: P_fc in W and the g/s output both ride the system's energy
# scaling factor), so these grams are the MODEL'S ESTIMATE of hydrogen
# mass. What they are NOT is identified against this rig's stack —
# TODO(calibrate). Strategy RANKINGS on the same rig are robust either
# way; quote an absolute gram figure with the calibration caveat.
# ══════════════════════════════════════════════════════════════════════
# command: python tools/gen_dp_ems_table.py --scenario ems-ftp75c-dp --soc0 0.7 --capacity-ah 5.0 --stage-dt 0.1 --lambda-dev 0.0 --lambda-term 1.0 --n-share 57 --soc-step 5e-06 --charger-accounting physical --run-exit 176.0 --match-terminal-soc heuristic --match-tol 2e-06 --eta-chg 0.88 --loss-map plant --drag scaled-air --eta-regen 0.8
# generator: tools/gen_dp_ems_table.py
# scenario: ems-ftp75c-dp
# profile_fingerprint: 4d982eac5aaa9f978d96934f83c0a773a083a90748e1c386435a9ac43c5709e0
# duration_s: 180.0
# stage_dt_s: 0.1
# run_entry_s: 3.0
# run_exit_s: 176.0
#
# ── model ────────────────────────────────────────────────────────────
# soc0: 0.7
# capacity_ah: 5.0
# chg_ceiling_a: 0.8
# eta_chg: 0.88
#   D12 - the charger is an energy-conserving converter at this
#   efficiency: a charge stage costs the bus V_pack*i/eta_chg W.
#   A table with NO eta_chg line was solved against the 1:1
#   current-transfer charger (V_bus*i) and is not comparable.
# loss_map: v0_eff=15.871722,r_fix=0.017986,k_g=1.95079,g_par=0.148922,g_node_bus=3.3333333333333335e-05,g_node_other=1.6666666666666667e-05,rt_v_fwd=0.035,rt_r_on=0.021
#   2026-09-02 - the demand model carries the plant's STATIC
#   LOSSES (the per-node bleed on N_BUS and N_MOT) and the
#   realized `--droop design` bus law, so the delta-SoC-matched
#   bound is priced against the demand the board actually saw.
#   A table with NO loss_map line was solved against the
#   motor-plus-drain model on V_BUS_DROOP_V0 - K_DROOP_BUS_SHARED*I
#   and is not comparable. See hil_plant_sim's loss-map block.
# drag: scaled-air
# drag_k_air: 0.059806901748516605
#   2026-09-02 - the mechanical road load is the study vehicle's
#   SCALED AIR DRAG (k_air*v*|v|, F_c = 0), not this bench's
#   measured F_c + b_eff*v. It cuts the tractive demand by roughly
#   4.5x and is what makes braking regenerative at all. A table
#   with NO drag line was solved against the rig road load.
# eta_regen: 0.8
# vesc_regen_i_max_a: 1.5
#   2026-09-02 - a braking stage is CREDITED with the pack current
#   the regen chain delivers (tools/regen_power.py): the VESC clip
#   as a force, ETA_REGEN to the V-MOT node, then the Ag105's
#   output-referred cap. A table with NO eta_regen line was solved
#   against p_mech = max(0, F*v) and NO credit, so at a matched
#   terminal SoC it must buy that SoC with hydrogen and its total
#   is INFLATED. The two are not comparable.
#   BOTH constants are recorded here and checked by
#   DpReplayStrategy.bind_scenario()'s drift guard - the
#   pre-committed obligation the NOT RECORDED note below carried.
# gfc_dc_gain_gps_per_w: 1.7637602179836514e-05
# eta_boost: 0.85
# limit_i_fc_max_a: 1.4
# charge_share_value: 0.85
# share_span: 0.25
# cruise_slope_max: 0.05
# cruise_min_mps: 0.5
#
# ── tunables ─────────────────────────────────────────────────────────
# aux_preload_a: 0.0
#   Documentation, not a drift guard: profile_fingerprint above
#   already covers it.
# charger_accounting: physical
#   D11 — which of the two hydrogen totals the DP minimised.
#   'simple'   matches a --electrical simple run's logged h2_cum_g
#   'physical' matches a --electrical hifi run's
# lambda_dev_g_per_soc_s: 0.0
# lambda_term_g_per_soc: 2.48383377
# match_terminal_soc: heuristic
#   When not 'none', lambda_term above is the SOLVED value that lands
#   the DP's terminal SoC on the target, so the hydrogen comparison
#   against the causal strategy is made at matched SoC.
# match_target_soc: 0.697960654
# match_residual_soc: +1.824816e-06
# match_converged: yes
#   'yes'  the solved terminal SoC is within --match-tol of the target,
#          so the hydrogen difference against ref_* IS the answer to
#          'how much did the causal strategy leave on the table?'.
#   'no'   the closest reachable point missed the tolerance (the control
#          grid is discrete). Quote match_residual_soc with any
#          comparison. --allow-unmatched was required to write this.
#   'n/a'  --match-terminal-soc none: NOT a matched comparison at all.
# n_share: 57  (control span 0.15 .. 0.85, inside the share-cut band 0.15 .. 0.85)
# soc_grid: 4837 points, 0.687223909107115 .. 0.7114039091071149, step 5e-06
#
# ── DP-PREDICTED TOTALS (this model, open loop) ───────────────────────
# h2_g_physical: 0.00598237961
# h2_g_simple_plant_equiv: 0.00598237961
# soc_final: 0.697962479
# delta_soc: -0.002037521
# charge_stages: 0 of 1801
# share_min: 0.412500
# share_max: 0.725000
#
# ── CAUSAL REFERENCE `soc-band`, walked through the SAME reduced ──
# ── model (NOT a simulator run) — the comparison anchor ───────────
# ref_h2_g_physical: 0.00597880851
# ref_h2_g_simple_plant_equiv: 0.00597880851
# ref_soc_final: 0.697960654
# ══════════════════════════════════════════════════════════════════════
t,power_share_setpoint,charge_goal
112.300,0.612500,0.0
112.400,0.612500,0.0
112.500,0.637500,0.0
112.600,0.650000,0.0
112.700,0.650000,0.0
112.800,0.650000,0.0
112.900,0.650000,0.0
113.000,0.662500,0.0
113.100,0.662500,0.0
113.200,0.662500,0.0
113.300,0.662500,0.0
113.400,0.662500,0.0
113.500,0.662500,0.0
113.600,0.662500,0.0
113.700,0.662500,0.0
113.800,0.675000,0.0
113.900,0.675000,0.0
114.000,0.662500,0.0
114.100,0.650000,0.0
114.200,0.650000,0.0
114.300,0.650000,0.0
114.400,0.650000,0.0
114.500,0.662500,0.0
114.600,0.662500,0.0
114.700,0.662500,0.0
114.800,0.662500,0.0
114.900,0.662500,0.0
115.000,0.675000,0.0
115.100,0.675000,0.0
115.200,0.675000,0.0
115.300,0.675000,0.0
115.400,0.675000,0.0
115.500,0.675000,0.0
115.600,0.662500,0.0
115.700,0.662500,0.0
115.800,0.662500,0.0
115.900,0.662500,0.0
116.000,0.675000,0.0
116.100,0.675000,0.0
116.200,0.675000,0.0
116.300,0.675000,0.0
116.400,0.675000,0.0
116.500,0.687500,0.0
116.600,0.700000,0.0
116.700,0.700000,0.0
116.800,0.700000,0.0
116.900,0.700000,0.0
117.000,0.712500,0.0
117.100,0.725000,0.0
117.200,0.725000,0.0
117.300,0.725000,0.0
117.400,0.725000,0.0
117.500,0.725000,0.0
117.600,0.725000,0.0
117.700,0.725000,0.0
117.800,0.725000,0.0
117.900,0.725000,0.0
118.000,0.712500,0.0
118.100,0.700000,0.0
118.200,0.700000,0.0
118.300,0.700000,0.0
118.400,0.700000,0.0
118.500,0.687500,0.0
118.600,0.687500,0.0
118.700,0.687500,0.0
118.800,0.687500,0.0
118.900,0.687500,0.0
119.000,0.675000,0.0
119.100,0.662500,0.0
119.200,0.662500,0.0
119.300,0.662500,0.0
119.400,0.662500,0.0
119.500,0.650000,0.0
119.600,0.650000,0.0
119.700,0.650000,0.0
119.800,0.650000,0.0
119.900,0.650000,0.0
120.000,0.637500,0.0
120.100,0.625000,0.0
120.200,0.625000,0.0
120.300,0.625000,0.0
120.400,0.612500,0.0
120.500,0.637500,0.0
120.600,0.650000,0.0
120.700,0.650000,0.0
120.800,0.650000,0.0
120.900,0.650000,0.0
121.000,0.662500,0.0
121.100,0.675000,0.0
121.200,0.675000,0.0
121.300,0.675000,0.0
121.400,0.675000,0.0
121.500,0.675000,0.0
121.600,0.687500,0.0
121.700,0.687500,0.0
121.800,0.687500,0.0
121.900,0.687500,0.0
122.000,0.687500,0.0
122.100,0.700000,0.0
122.200,0.700000,0.0
122.300,0.700000,0.0
122.400,0.700000,0.0
122.500,0.687500,0.0
122.600,0.675000,0.0
122.700,0.675000,0.0
122.800,0.675000,0.0
122.900,0.675000,0.0
123.000,0.687500,0.0
123.100,0.700000,0.0
123.200,0.700000,0.0
123.300,0.700000,0.0
123.400,0.700000,0.0
123.500,0.687500,0.0
123.600,0.687500,0.0
123.700,0.687500,0.0
123.800,0.687500,0.0
123.900,0.687500,0.0
124.000,0.687500,0.0
124.100,0.700000,0.0
124.200,0.700000,0.0
124.300,0.700000,0.0
124.400,0.700000,0.0
124.500,0.687500,0.0
124.600,0.675000,0.0
124.700,0.675000,0.0
124.800,0.675000,0.0
124.900,0.675000,0.0
125.000,0.675000,0.0
125.100,0.675000,0.0
125.200,0.675000,0.0
125.300,0.675000,0.0
125.400,0.675000,0.0
125.500,0.662500,0.0
125.600,0.650000,0.0
125.700,0.650000,0.0
125.800,0.650000,0.0
125.900,0.650000,0.0
126.000,0.662500,0.0
126.100,0.662500,0.0
126.200,0.662500,0.0
126.300,0.662500,0.0
126.400,0.662500,0.0
126.500,0.662500,0.0
126.600,0.662500,0.0
126.700,0.662500,0.0
126.800,0.662500,0.0
126.900,0.662500,0.0
127.000,0.662500,0.0
127.100,0.662500,0.0
127.200,0.662500,0.0
127.300,0.662500,0.0
127.400,0.662500,0.0
127.500,0.662500,0.0
127.600,0.662500,0.0
127.700,0.662500,0.0
127.800,0.662500,0.0
127.900,0.662500,0.0
128.000,0.662500,0.0
128.100,0.662500,0.0
128.200,0.662500,0.0
128.300,0.662500,0.0
128.400,0.662500,0.0
128.500,0.662500,0.0
128.600,0.662500,0.0
128.700,0.662500,0.0
128.800,0.662500,0.0
128.900,0.662500,0.0
129.000,0.650000,0.0
129.100,0.637500,0.0
129.200,0.637500,0.0
129.300,0.637500,0.0
129.400,0.637500,0.0
129.500,0.625000,0.0
129.600,0.625000,0.0
129.700,0.625000,0.0
129.800,0.625000,0.0
129.900,0.625000,0.0
130.000,0.600000,0.0
130.100,0.575000,0.0
130.200,0.562500,0.0
130.300,0.562500,0.0
130.400,0.562500,0.0
130.500,0.575000,0.0
130.600,0.600000,0.0
130.700,0.587500,0.0
130.800,0.587500,0.0
130.900,0.587500,0.0
131.000,0.600000,0.0
131.100,0.600000,0.0
131.200,0.600000,0.0
131.300,0.600000,0.0
131.400,0.600000,0.0
131.500,0.612500,0.0
131.600,0.625000,0.0
131.700,0.625000,0.0
131.800,0.625000,0.0
131.900,0.625000,0.0
132.000,0.625000,0.0
132.100,0.612500,0.0
132.200,0.612500,0.0
132.300,0.612500,0.0
132.400,0.612500,0.0
132.500,0.625000,0.0
132.600,0.637500,0.0
132.700,0.637500,0.0
132.800,0.637500,0.0
132.900,0.637500,0.0
133.000,0.650000,0.0
133.100,0.675000,0.0
133.200,0.675000,0.0
133.300,0.675000,0.0
133.400,0.675000,0.0
133.500,0.662500,0.0
133.600,0.662500,0.0
133.700,0.662500,0.0
133.800,0.662500,0.0
133.900,0.662500,0.0
134.000,0.662500,0.0
134.100,0.662500,0.0
134.200,0.662500,0.0
134.300,0.662500,0.0
134.400,0.662500,0.0
134.500,0.650000,0.0
134.600,0.650000,0.0
134.700,0.650000,0.0
134.800,0.650000,0.0
134.900,0.650000,0.0
135.000,0.637500,0.0
135.100,0.612500,0.0
135.200,0.612500,0.0
135.300,0.612500,0.0
135.400,0.612500,0.0
135.500,0.600000,0.0
135.600,0.600000,0.0
135.700,0.600000,0.0
135.800,0.600000,0.0
135.900,0.600000,0.0
136.000,0.587500,0.0
136.100,0.587500,0.0
136.200,0.587500,0.0
136.300,0.587500,0.0
136.400,0.587500,0.0
136.500,0.587500,0.0
136.600,0.587500,0.0
136.700,0.587500,0.0
136.800,0.587500,0.0
136.900,0.587500,0.0
137.000,0.575000,0.0
137.100,0.575000,0.0
137.200,0.562500,0.0
137.300,0.562500,0.0
137.400,0.562500,0.0
137.500,0.625000,0.0
137.600,0.662500,0.0
137.700,0.662500,0.0
137.800,0.662500,0.0
137.900,0.662500,0.0
138.000,0.625000,0.0
138.100,0.587500,0.0
138.200,0.587500,0.0
138.300,0.587500,0.0
138.400,0.575000,0.0
138.500,0.600000,0.0
138.600,0.625000,0.0
138.700,0.625000,0.0
138.800,0.625000,0.0
138.900,0.625000,0.0
139.000,0.612500,0.0
139.100,0.612500,0.0
139.200,0.612500,0.0
139.300,0.600000,0.0
139.400,0.600000,0.0
139.500,0.600000,0.0
139.600,0.600000,0.0
139.700,0.600000,0.0
139.800,0.600000,0.0
139.900,0.600000,0.0
140.000,0.625000,0.0
140.100,0.637500,0.0
140.200,0.637500,0.0
140.300,0.637500,0.0
140.400,0.637500,0.0
140.500,0.650000,0.0
140.600,0.650000,0.0
140.700,0.650000,0.0
140.800,0.650000,0.0
140.900,0.650000,0.0
141.000,0.662500,0.0
141.100,0.662500,0.0
141.200,0.662500,0.0
141.300,0.662500,0.0
141.400,0.662500,0.0
141.500,0.675000,0.0
141.600,0.675000,0.0
141.700,0.675000,0.0
141.800,0.675000,0.0
141.900,0.675000,0.0
142.000,0.675000,0.0
142.100,0.687500,0.0
142.200,0.687500,0.0
142.300,0.687500,0.0
142.400,0.687500,0.0
142.500,0.687500,0.0
142.600,0.687500,0.0
142.700,0.687500,0.0
142.800,0.687500,0.0
142.900,0.687500,0.0
143.000,0.687500,0.0
143.100,0.687500,0.0
143.200,0.687500,0.0
143.300,0.700000,0.0
143.400,0.700000,0.0
143.500,0.712500,0.0
143.600,0.725000,0.0
143.700,0.725000,0.0
143.800,0.725000,0.0
143.900,0.725000,0.0
144.000,0.712500,0.0
144.100,0.700000,0.0
144.200,0.700000,0.0
144.300,0.700000,0.0
144.400,0.700000,0.0
144.500,0.687500,0.0
144.600,0.675000,0.0
144.700,0.675000,0.0
144.800,0.675000,0.0
144.900,0.675000,0.0
145.000,0.687500,0.0
145.100,0.700000,0.0
145.200,0.700000,0.0
145.300,0.700000,0.0
145.400,0.700000,0.0
145.500,0.687500,0.0
145.600,0.662500,0.0
145.700,0.662500,0.0
145.800,0.662500,0.0
145.900,0.662500,0.0
146.000,0.650000,0.0
146.100,0.637500,0.0
146.200,0.637500,0.0
146.300,0.637500,0.0
146.400,0.637500,0.0
146.500,0.612500,0.0
146.600,0.587500,0.0
146.700,0.587500,0.0
146.800,0.587500,0.0
146.900,0.587500,0.0
147.000,0.575000,0.0
147.100,0.562500,0.0
147.200,0.562500,0.0
147.300,0.562500,0.0
147.400,0.562500,0.0
147.500,0.537500,0.0
147.600,0.512500,0.0
147.700,0.512500,0.0
147.800,0.512500,0.0
147.900,0.512500,0.0
148.000,0.487500,0.0
148.100,0.462500,0.0
148.200,0.462500,0.0
148.300,0.450000,0.0
148.400,0.450000,0.0
148.500,0.462500,0.0
148.600,0.475000,0.0
148.700,0.462500,0.0
148.800,0.462500,0.0
148.900,0.462500,0.0
149.000,0.562500,0.0
149.100,0.625000,0.0
149.200,0.625000,0.0
149.300,0.625000,0.0
149.400,0.625000,0.0
149.500,0.625000,0.0
149.600,0.625000,0.0
149.700,0.625000,0.0
149.800,0.625000,0.0
149.900,0.625000,0.0
150.000,0.600000,0.0
150.100,0.575000,0.0
150.200,0.575000,0.0
150.300,0.575000,0.0
150.400,0.575000,0.0
150.500,0.525000,0.0
150.600,0.450000,0.0
150.700,0.450000,0.0
150.800,0.450000,0.0
150.900,0.450000,0.0
151.000,0.537500,0.0
151.100,0.600000,0.0
151.200,0.600000,0.0
151.300,0.600000,0.0
151.400,0.600000,0.0
151.500,0.612500,0.0
151.600,0.625000,0.0
151.700,0.625000,0.0
151.800,0.625000,0.0
151.900,0.625000,0.0
152.000,0.612500,0.0
152.100,0.600000,0.0
152.200,0.600000,0.0
152.300,0.600000,0.0
152.400,0.600000,0.0
152.500,0.587500,0.0
152.600,0.562500,0.0
152.700,0.562500,0.0
152.800,0.562500,0.0
152.900,0.562500,0.0
153.000,0.575000,0.0
153.100,0.600000,0.0
153.200,0.600000,0.0
153.300,0.600000,0.0
153.400,0.600000,0.0
153.500,0.600000,0.0
153.600,0.612500,0.0
153.700,0.612500,0.0
153.800,0.612500,0.0
153.900,0.612500,0.0
154.000,0.612500,0.0
154.100,0.612500,0.0
154.200,0.612500,0.0
154.300,0.612500,0.0
154.400,0.612500,0.0
154.500,0.587500,0.0
154.600,0.550000,0.0
154.700,0.550000,0.0
154.800,0.550000,0.0
154.900,0.550000,0.0
155.000,0.550000,0.0
155.100,0.537500,0.0
155.200,0.537500,0.0
155.300,0.537500,0.0
155.400,0.537500,0.0
155.500,0.537500,0.0
155.600,0.525000,0.0
155.700,0.525000,0.0
155.800,0.525000,0.0
155.900,0.525000,0.0
156.000,0.487500,0.0
156.100,0.437500,0.0
156.200,0.437500,0.0
156.300,0.437500,0.0
156.400,0.437500,0.0
156.500,0.412500,0.0
156.600,0.412500,0.0
156.700,0.412500,0.0
156.800,0.412500,0.0
156.900,0.412500,0.0
157.000,0.412500,0.0
157.100,0.412500,0.0
157.200,0.412500,0.0
157.300,0.412500,0.0
157.400,0.412500,0.0
157.500,0.412500,0.0
157.600,0.412500,0.0
157.700,0.412500,0.0
157.800,0.412500,0.0
157.900,0.412500,0.0
158.000,0.412500,0.0
158.100,0.412500,0.0
158.200,0.412500,0.0
158.300,0.412500,0.0
158.400,0.412500,0.0
158.500,0.412500,0.0
158.600,0.412500,0.0
158.700,0.412500,0.0
158.800,0.412500,0.0
158.900,0.412500,0.0
159.000,0.412500,0.0
159.100,0.412500,0.0
159.200,0.412500,0.0
159.300,0.412500,0.0
159.400,0.412500,0.0
159.500,0.412500,0.0
159.600,0.412500,0.0
159.700,0.412500,0.0
159.800,0.412500,0.0
159.900,0.412500,0.0
160.000,0.412500,0.0
160.100,0.412500,0.0
160.200,0.412500,0.0
160.300,0.412500,0.0
160.400,0.412500,0.0
160.500,0.412500,0.0
160.600,0.412500,0.0
160.700,0.412500,0.0
160.800,0.412500,0.0
160.900,0.412500,0.0
161.000,0.412500,0.0
161.100,0.412500,0.0
161.200,0.412500,0.0
161.300,0.412500,0.0
161.400,0.412500,0.0
161.500,0.412500,0.0
161.600,0.412500,0.0
161.700,0.412500,0.0
161.800,0.412500,0.0
161.900,0.412500,0.0
162.000,0.412500,0.0
162.100,0.412500,0.0
162.200,0.412500,0.0
162.300,0.412500,0.0
162.400,0.412500,0.0
162.500,0.412500,0.0
162.600,0.412500,0.0
162.700,0.412500,0.0
162.800,0.412500,0.0
162.900,0.412500,0.0
163.000,0.412500,0.0
163.100,0.462500,0.0
163.200,0.462500,0.0
163.300,0.462500,0.0
163.400,0.462500,0.0
163.500,0.425000,0.0
163.600,0.412500,0.0
163.700,0.412500,0.0
163.800,0.412500,0.0
163.900,0.412500,0.0
164.000,0.412500,0.0
164.100,0.412500,0.0
164.200,0.412500,0.0
164.300,0.412500,0.0
164.400,0.412500,0.0
164.500,0.412500,0.0
164.600,0.412500,0.0
164.700,0.412500,0.0
164.800,0.412500,0.0
164.900,0.412500,0.0
165.000,0.412500,0.0
165.100,0.412500,0.0
165.200,0.412500,0.0
165.300,0.412500,0.0
165.400,0.412500,0.0
165.500,0.412500,0.0
165.600,0.412500,0.0
165.700,0.412500,0.0
165.800,0.412500,0.0
165.900,0.412500,0.0
166.000,0.412500,0.0
166.100,0.412500,0.0
166.200,0.412500,0.0
166.300,0.412500,0.0
166.400,0.412500,0.0
166.500,0.412500,0.0
166.600,0.412500,0.0
166.700,0.412500,0.0
166.800,0.412500,0.0
166.900,0.412500,0.0
167.000,0.412500,0.0
167.100,0.412500,0.0
167.200,0.412500,0.0
167.300,0.412500,0.0
167.400,0.412500,0.0
167.500,0.412500,0.0
167.600,0.412500,0.0
167.700,0.412500,0.0
167.800,0.412500,0.0
167.900,0.412500,0.0
168.000,0.412500,0.0
168.100,0.412500,0.0
168.200,0.412500,0.0
168.300,0.412500,0.0
168.400,0.412500,0.0
168.500,0.412500,0.0
168.600,0.412500,0.0
168.700,0.412500,0.0
168.800,0.412500,0.0
168.900,0.412500,0.0
169.000,0.412500,0.0
169.100,0.412500,0.0
169.200,0.412500,0.0
169.300,0.412500,0.0
169.400,0.412500,0.0
169.500,0.412500,0.0
169.600,0.412500,0.0
169.700,0.412500,0.0
169.800,0.412500,0.0
169.900,0.412500,0.0
170.000,0.412500,0.0
170.100,0.412500,0.0
170.200,0.412500,0.0
170.300,0.412500,0.0
170.400,0.412500,0.0
170.500,0.412500,0.0
170.600,0.412500,0.0
170.700,0.412500,0.0
170.800,0.412500,0.0
170.900,0.412500,0.0
171.000,0.412500,0.0
171.100,0.412500,0.0
171.200,0.412500,0.0
171.300,0.412500,0.0
171.400,0.412500,0.0
171.500,0.412500,0.0
171.600,0.412500,0.0
171.700,0.412500,0.0
171.800,0.412500,0.0
171.900,0.412500,0.0
172.000,0.412500,0.0
172.100,0.412500,0.0
172.200,0.412500,0.0
172.300,0.412500,0.0
172.400,0.412500,0.0
172.500,0.412500,0.0
172.600,0.412500,0.0
172.700,0.412500,0.0
172.800,0.412500,0.0
172.900,0.412500,0.0
173.000,0.412500,0.0
173.100,0.412500,0.0
173.200,0.412500,0.0
173.300,0.412500,0.0
173.400,0.412500,0.0
173.500,0.412500,0.0
173.600,0.412500,0.0
173.700,0.412500,0.0
173.800,0.412500,0.0
173.900,0.412500,0.0
174.000,0.412500,0.0
174.100,0.412500,0.0
174.200,0.412500,0.0
174.300,0.412500,0.0
174.400,0.412500,0.0
174.500,0.412500,0.0
174.600,0.412500,0.0
174.700,0.412500,0.0
174.800,0.412500,0.0
174.900,0.412500,0.0
175.000,0.412500,0.0
175.100,0.412500,0.0
175.200,0.412500,0.0
175.300,0.412500,0.0
175.400,0.412500,0.0
175.500,0.412500,0.0
175.600,0.412500,0.0
175.700,0.412500,0.0
175.800,0.412500,0.0
175.900,0.412500,0.0
176.000,0.412500,0.0
176.100,0.412500,0.0
176.200,0.412500,0.0
176.300,0.412500,0.0
176.400,0.412500,0.0
176.500,0.412500,0.0
176.600,0.412500,0.0
176.700,0.412500,0.0
176.800,0.412500,0.0
176.900,0.412500,0.0
177.000,0.412500,0.0
177.100,0.412500,0.0
177.200,0.412500,0.0
177.300,0.412500,0.0
177.400,0.412500,0.0
177.500,0.412500,0.0
177.600,0.412500,0.0
177.700,0.412500,0.0
177.800,0.412500,0.0
177.900,0.412500,0.0
178.000,0.412500,0.0
178.100,0.412500,0.0
178.200,0.412500,0.0
178.300,0.412500,0.0
178.400,0.412500,0.0
178.500,0.412500,0.0
178.600,0.412500,0.0
178.700,0.412500,0.0
178.800,0.412500,0.0
178.900,0.412500,0.0
179.000,0.412500,0.0
179.100,0.412500,0.0
179.200,0.412500,0.0
179.300,0.412500,0.0
179.400,0.412500,0.0
179.500,0.412500,0.0
179.600,0.412500,0.0
179.700,0.412500,0.0
179.800,0.412500,0.0
179.900,0.412500,0.0
180.000,0.412500,0.0
