t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
458003677,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9213276,0.170000002,8.55048943,8.43275356,0,13.3667326,0,,,0,3
458005008,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0.170000002,8.55048943,8.43486404,0,13.352437,0,,,0,3
458006138,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.185000002,8.55048943,8.43064213,0,13.3667326,0,,,0,3
458007265,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0.185000002,8.56254578,8.43064213,0,13.3667326,0,,,0,3
458008394,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.194999993,8.53843403,8.42853069,0,13.3667326,0,,,0,3
458009521,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.194999993,8.568573,8.43275356,0,13.3667326,0,,,0,3
458010651,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9213276,0.204999998,8.55048943,8.42853069,0,13.3667326,0,,,0,3
458011778,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9258718,0.204999998,8.55350399,8.43275356,0,13.3667326,0,,,0,3
458012918,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.215000004,8.54144764,8.42853069,0,13.3667326,0,,,0,3
458014045,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.215000004,8.53843403,8.42853069,0,13.3595848,0,,,0,3
458015175,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.229999989,8.55048943,8.42430782,0,13.3667326,0,,,0,3
458016302,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9395075,0.229999989,8.55953121,8.43064213,0,13.3738813,0,,,0,3
458017431,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.24000001,8.52637863,8.42853069,0,13.3738813,0,,,0,3
458018558,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.24000001,8.52939224,8.42641926,0,13.3738813,0,,,0,3
458019687,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.25,8.55048943,8.42853069,0,13.3738813,0,,,0,3
458020819,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.25,8.54144764,8.42853069,0,13.3738813,0,,,0,3
458021949,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.25999999,8.5565176,8.43064213,0,13.3738813,0,,,0,3
458023076,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.25999999,8.58364296,8.42853069,0,13.3452892,0,,,0,3
458024206,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9349623,0.275000006,8.53240585,8.42853069,0,13.3738813,0,,,0,3
458025537,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.275000006,8.57460117,8.42853069,0,13.3738813,0,,,0,3
458026667,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.284999996,8.52035046,8.42853069,0,13.3810291,0,,,0,3
458027794,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.284999996,8.57761478,8.43064213,0,13.3738813,0,,,0,3
458028923,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.295000017,8.54144764,8.42853069,0,13.3738813,0,,,0,3
458030055,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.295000017,8.53542042,8.43064213,0,13.3595848,0,,,0,3
458031185,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.310000002,8.55048943,8.42853069,0,13.3738813,0,,,0,3
458032312,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.310000002,8.51733685,8.42430782,0,13.3667326,0,,,0,3
458033442,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.319999993,8.568573,8.42853069,0,13.3810291,0,,,0,3
458034569,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.319999993,8.54144764,8.42853069,0,13.3738813,0,,,0,3
458035698,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.329999983,8.55048943,8.42219639,0,13.3738813,0,,,0,3
458036825,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.329999983,8.53240585,8.42853069,0,13.3667326,0,,,0,3
458037960,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.340000004,8.53843403,8.42853069,0,13.3667326,0,,,0,3
458039086,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.340000004,8.52637863,8.41797352,0,13.3667326,0,,,0,3
458040216,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9395075,0.354999989,8.55350399,8.42853069,0,13.3738813,0,,,0,3
458041343,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9395075,0.354999989,8.53240585,8.42853069,0,13.3667326,0,,,0,3
458042473,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.36500001,8.53240585,8.43064213,0,13.3738813,0,,,0,3
458043600,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.36500001,8.55953121,8.42853069,0,13.3738813,0,,,0,3
458044729,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.375,8.53843403,8.43064213,0,13.3667326,0,,,0,3
458046060,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9395075,0.375,8.52939224,8.42641926,0,13.352437,0,,,0,3
458047195,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.389999986,8.55953121,8.43064213,0,13.3738813,0,,,0,3
458048322,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.389999986,8.56254578,8.43064213,0,13.3667326,0,,,0,3
458049452,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.400000006,8.53240585,8.42219639,0,13.3738813,0,,,0,3
458050578,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.400000006,8.56555939,8.42008495,0,13.3738813,0,,,0,3
458051708,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.409999996,8.5444622,8.42219639,0,13.3738813,0,,,0,3
458052835,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.409999996,8.51130867,8.42008495,0,13.3738813,0,,,0,3
458053965,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.420000017,8.5565176,8.42219639,0,13.3810291,0,,,0,3
458055096,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.420000017,8.52336502,8.42641926,0,13.3738813,0,,,0,3
458056226,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.435000002,8.52939224,8.42430782,0,13.3738813,0,,,0,3
458057353,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.435000002,8.55048943,8.42853069,0,13.3667326,0,,,0,3
458058483,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.444999993,8.54747581,8.43064213,0,13.3738813,0,,,0,3
458059610,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.444999993,8.55350399,8.42219639,0,13.3738813,0,,,0,3
458060739,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.455000013,8.54144764,8.43064213,0,13.3738813,0,,,0,3
458061866,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.455000013,8.54747581,8.42430782,0,13.3810291,0,,,0,3
458062996,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.465000004,8.55953121,8.42430782,0,13.3738813,0,,,0,3
458064128,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.465000004,8.5444622,8.42853069,0,13.3667326,0,,,0,3
