t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
159923311,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.907692,0.0329999998,0,,,0,1
159924641,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.0329999998,0,,,0,1
159925769,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.0350000001,0,,,0,1
159926896,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9167824,0.0350000001,0,,,0,1
159928025,0.850000024,0,,,0,0.00805860758,0.176908791,0.943899095,15.9122372,0.0380000025,0,,,0,1
159929150,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0380000025,0,,,0,1
159930280,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.0399999991,0,,,0,1
159931405,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.907692,0.0399999991,0,,,0,1
159932534,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.907692,0.0420000032,0,,,0,1
159933660,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.907692,0.0420000032,0,,,0,1
159934799,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9167824,0.0439999998,0,,,0,1
159935925,0.850000024,0,,,0,0.00805860758,0.176908791,0.943899095,15.9167824,0.0439999998,0,,,0,1
159937054,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9167824,0.0470000021,0,,,0,1
159938180,0.850000024,0,,,0,0.00805860758,0.176908791,0.943899095,15.9122372,0.0470000021,0,,,0,1
159939309,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9213276,0.0490000024,0,,,0,1
159940435,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9167824,0.0490000024,0,,,0,1
159941563,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9213276,0.0510000028,0,,,0,1
159942689,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.0510000028,0,,,0,1
159943818,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0529999956,0,,,0,1
159945148,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0529999956,0,,,0,1
159946281,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.055999998,0,,,0,1
159947407,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.055999998,0,,,0,1
159948536,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0579999983,0,,,0,1
159949661,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0579999983,0,,,0,1
159950790,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0599999987,0,,,0,1
159951916,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0599999987,0,,,0,1
159953045,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.063000001,0,,,0,1
159954171,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.063000001,0,,,0,1
159955300,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.0649999976,0,,,0,1
159956431,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0649999976,0,,,0,1
159957559,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0670000017,0,,,0,1
159958686,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0670000017,0,,,0,1
159959815,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0689999983,0,,,0,1
159960940,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0689999983,0,,,0,1
159962069,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.0719999969,0,,,0,1
159963195,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0719999969,0,,,0,1
159964324,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.074000001,0,,,0,1
159965449,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.074000001,0,,,0,1
159966782,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.076000005,0,,,0,1
159967913,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.076000005,0,,,0,1
159969042,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0790000036,0,,,0,1
159970168,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0790000036,0,,,0,1
159971296,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0810000002,0,,,0,1
159972422,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0810000002,0,,,0,1
159973551,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0830000043,0,,,0,1
159974677,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0830000043,0,,,0,1
159975806,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.0850000009,0,,,0,1
159976932,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9122372,0.0850000009,0,,,0,1
159978060,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0879999995,0,,,0,1
159979191,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0879999995,0,,,0,1
159980320,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.0899999961,0,,,0,1
159981446,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0899999961,0,,,0,1
159982575,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0920000002,0,,,0,1
159983701,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0920000002,0,,,0,1
159984829,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9167824,0.0940000042,0,,,0,1
159985955,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.0940000042,0,,,0,1
159987288,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.0970000029,0,,,0,1
159988414,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.0970000029,0,,,0,1
159989543,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.0989999995,0,,,0,1
159990674,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9213276,0.0989999995,0,,,0,1
159991803,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.100999996,0,,,0,1
159992928,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.100999996,0,,,0,1
159994058,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.103999995,0,,,0,1
159995183,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.103999995,0,,,0,1
159996312,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.105999991,0,,,0,1
159997438,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.105999991,0,,,0,1
159998566,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.107999995,0,,,0,1
159999692,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.107999995,0,,,0,1
160000821,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.109999999,0,,,0,1
160001952,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.109999999,0,,,0,1
160003080,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.113000005,0,,,0,1
160004206,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.907692,0.113000005,0,,,0,1
160005335,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.115000002,0,,,0,1
160006461,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.115000002,0,,,0,1
160007794,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.116999999,0,,,0,1
160008920,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.116999999,0,,,0,1
160010048,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.119999997,0,,,0,1
160011174,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.119999997,0,,,0,1
160012303,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.121999994,0,,,0,1
160013434,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.121999994,0,,,0,1
160014563,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.123999998,0,,,0,1
160015688,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.123999998,0,,,0,1
160016817,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.126000002,0,,,0,1
160017943,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.126000002,0,,,0,1
160019071,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.129000008,0,,,0,1
160020197,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9213276,0.129000008,0,,,0,1
160021326,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.131000012,0,,,0,1
160022452,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.131000012,0,,,0,1
160023585,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.133000001,0,,,0,1
160024711,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.133000001,0,,,0,1
160025839,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.135000005,0,,,0,1
160026965,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.135000005,0,,,0,1
160028094,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9167824,0.137999997,0,,,0,1
160029424,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.137999997,0,,,0,1
160030553,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.140000001,0,,,0,1
160031678,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.140000001,0,,,0,1
160032807,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9167824,0.142000005,0,,,0,1
160033933,0.850000024,0,,,0,0.0322344303,0.176908791,0.943899095,15.9122372,0.142000005,0,,,0,1
160035067,0.850000024,0,,,0,0.0161172152,0.176908791,0.943899095,15.9167824,0.144999996,0,,,0,1
160036193,0.850000024,0,,,0,0.0241758227,0.176908791,0.943899095,15.9122372,0.144999996,0,,,0,1
