t,seq,V_fc,V_batt,V_bus,V_chg,V_rgn,I_fc,I_batt,v_actual,I_charge,ag105_status,state,switch,aux,current,mdac_fc,mdac_bt,fault_flags,soc,elec_substep_hz,elec_events,cmd_v_sp,cmd_share_sp,h2_rate_gps,h2_cum_g,h2_sdp_cum_g,cmd_share_sp_raw,mppt_thresh_cnt,error_code,p_mot_w,p_fc_w,p_batt_w,p_chop_w,p_aux_w,p_bal_w
57.800000,578,,,15.9386,,,0.0771,0.0771,0.05000,0.0000,0x00,2,39,3,,5316,5316,0,0.69486,,,0.05000,0.15000,2.55074471e-05,0.00401609237,,,,0,,,,,,
57.900000,579,,,15.9387,,,0.0761,0.0761,0.02500,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.02500,0.15000,2.51521811e-05,0.00401860759,,,,0,,,,,,
58.000000,580,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.0040210881,,,,0,,,,,,
58.100000,581,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.0040235686,,,,0,,,,,,
58.200000,582,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00402604911,,,,0,,,,,,
58.300000,583,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00402852961,,,,0,,,,,,
58.400000,584,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00403101012,,,,0,,,,,,
58.500000,585,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00403349062,,,,0,,,,,,
58.600000,586,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00403597113,,,,0,,,,,,
58.700000,587,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00403845164,,,,0,,,,,,
58.800000,588,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69485,,,0.00000,0.15000,2.48050568e-05,0.00404093214,,,,0,,,,,,
58.900000,589,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00404341265,,,,0,,,,,,
59.000000,590,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00404589315,,,,0,,,,,,
59.100000,591,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00404837366,,,,0,,,,,,
59.200000,592,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00405085416,,,,0,,,,,,
59.300000,593,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00405333467,,,,0,,,,,,
59.400000,594,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00405581518,,,,0,,,,,,
59.500000,595,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00405829568,,,,0,,,,,,
59.600000,596,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00406077619,,,,0,,,,,,
59.700000,597,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.00406325669,,,,0,,,,,,
59.800000,598,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69484,,,0.00000,0.15000,2.48050568e-05,0.0040657372,,,,0,,,,,,
59.900000,599,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.0040682177,,,,0,,,,,,
60.000000,600,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00407069821,,,,0,,,,,,
60.100000,601,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00407317872,,,,0,,,,,,
60.200000,602,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00407565922,,,,0,,,,,,
60.300000,603,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00407813973,,,,0,,,,,,
60.400000,604,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00408062023,,,,0,,,,,,
60.500000,605,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00408310074,,,,0,,,,,,
60.600000,606,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00408558124,,,,0,,,,,,
60.700000,607,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00408806175,,,,0,,,,,,
60.800000,608,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69483,,,0.00000,0.15000,2.48050568e-05,0.00409054226,,,,0,,,,,,
60.900000,609,,,15.9389,,,0.0750,0.0750,0.00000,0.0000,0x00,2,39,3,,5316,5316,0,0.69482,,,0.00000,0.15000,2.48050568e-05,0.00409302276,,,,0,,,,,,
