t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
16361380,0.670000017,1,,,0.0161172152,0,0,0,15.9213276,0.0380000025,0,,,0,1
16362710,0.670000017,1,,,0.0161172152,0,0,0,15.9258718,0.0380000025,0,,,0,1
16363838,0.670000017,1,,,0.0161172152,0,0,0,15.9258718,0.0399999991,0,,,0,1
16364964,0.670000017,1,,,0.0161172152,0,0,0,15.9213276,0.0399999991,0,,,0,1
16366092,0.670000017,1,,,0.0161172152,0,0,0,15.9213276,0.0429999977,0,,,0,1
16367217,0.670000017,1,,,0.0161172152,0,0,0,15.9167824,0.0429999977,0,,,0,1
16368346,0.670000017,1,,,0.0161172152,0,0,0,15.9213276,0.0449999981,0,,,0,1
16369471,0.670000017,1,,,0.0241758227,0,0,0,15.9122372,0.0449999981,0,,,0,1
16370599,0.670000017,1,,,0.0161172152,0,0,0,15.9122372,0.0470000021,0,,,0,1
16371725,0.670000017,1,,,0.0161172152,0,0,0,15.9167824,0.0470000021,0,,,0,1
16372864,0.670000017,1,,,0.0161172152,0,0,0,15.9304171,0.0490000024,0,,,0,1
16373990,0.670000017,1,,,0.0161172152,0,0,0,15.9258718,0.0490000024,0,,,0,1
16375119,0.670000017,1,,,0.00805860758,0,0,0,15.9258718,0.0519999973,0,,,0,1
16376244,0.670000017,1,,,0.0161172152,0,0,0,15.9258718,0.0519999973,0,,,0,1
16377373,0.670000017,1,,,0.0161172152,0,0,0,15.9258718,0.0539999977,0,,,0,1
16378498,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0539999977,0,,,0,1
16379626,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.055999998,0,,,0,1
16380752,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.055999998,0,,,0,1
16381880,0.670000017,1,,,0.0322344303,0,0,0,15.9258718,0.0579999983,0,,,0,1
16383210,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0579999983,0,,,0,1
16384343,0.670000017,1,,,0.0322344303,0,0,0,15.9213276,0.060999997,0,,,0,1
16385468,0.670000017,1,,,0.0241758227,0,0,0,15.9213276,0.060999997,0,,,0,1
16386597,0.670000017,1,,,0.0322344303,0,0,0,15.9258718,0.063000001,0,,,0,1
16387722,0.670000017,1,,,0.0241758227,0,0,0,15.9304171,0.063000001,0,,,0,1
16388851,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0649999976,0,,,0,1
16389976,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0649999976,0,,,0,1
16391104,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0680000037,0,,,0,1
16392230,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0680000037,0,,,0,1
16393358,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0700000003,0,,,0,1
16394489,0.670000017,1,,,0.0322344303,0,0,0,15.9304171,0.0700000003,0,,,0,1
16395617,0.670000017,1,,,0.0161172152,0,0,0,15.9258718,0.0719999969,0,,,0,1
16396742,0.670000017,1,,,0.0241758227,0,0,0,15.9258718,0.0719999969,0,,,0,1
16397871,0.670000017,1,,,0.0322344303,0,0,0,15.9258718,0.074000001,0,,,0,1
16398996,0.670000017,1,,,0.0241758227,0,0,0,15.9304171,0.074000001,0,,,0,1
