t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
201051221,0.150000006,0,,,0,0.0161172152,0,0,15.9167824,0.0340000018,8.41184998,8.31240559,0,13.3238449,0,,,0,1
201052552,0.150000006,0,,,0,0.0241758227,0,0,15.9304171,0.0340000018,8.40883541,8.32085133,0,13.3309927,0,,,0,1
201053681,0.150000006,0,,,0,0.0161172152,0,0,15.9349623,0.0359999985,8.41486359,8.31240559,0,13.3309927,0,,,0,1
201054807,0.150000006,0,,,0,0.0161172152,0,0,15.9304171,0.0359999985,8.4178772,8.31451702,0,13.3309927,0,,,0,1
201055937,0.150000006,0,,,0,0.0161172152,0,0,15.9304171,0.0380000025,8.40280819,8.30184937,0,13.3309927,0,,,0,1
201057063,0.150000006,0,,,0,0.0161172152,0,0,15.9304171,0.0380000025,8.4178772,8.31029415,0,13.3238449,0,,,0,1
201058192,0.150000006,0,,,0,0.0241758227,0,0,15.9258718,0.0410000011,8.41184998,8.31240559,0,13.3238449,0,,,0,1
201059318,0.150000006,0,,,0,0.0161172152,0,0,15.9258718,0.0410000011,8.41486359,8.31240559,0.00714798551,13.3309927,0,,,0,1
201060459,0.150000006,0,,,0,0.0161172152,0,0,15.9349623,0.0429999977,8.4178772,8.30818272,0,13.3381405,0,,,0,1
201061585,0.150000006,1,,,0.056410253,0,0,0,15.971323,0.0429999977,8.3937664,8.34196472,0,13.352437,0,,,0,1
201062714,0.150000006,0,,,0,0,0,0,15.9485979,0.0449999981,8.4178772,8.33774185,0,13.3381405,0,,,0,1
201063841,0.150000006,1,,,0.0241758227,0,0,0,15.9304171,0.0449999981,8.41184998,8.3250742,0,13.3381405,0,,,0,1
201064970,0.150000006,0,,,0,0,0,0,15.9395075,0.0470000021,8.43897438,8.3314085,0,13.3309927,0,,,0,1
201066096,0.150000006,1,,,0.00805860758,0,0,0,15.9349623,0.0470000021,8.42390537,8.31029415,0,13.3309927,0,,,0,1
201067225,0.150000006,0,,,0,0,0,0,15.9304171,0.0500000045,8.36061287,8.3250742,0,13.3381405,0,,,0,1
201068357,0.150000006,1,,,0.00805860758,0,0,0,15.9349623,0.0500000045,8.38171005,8.3250742,0,13.3381405,0,,,0,1
201069486,0.150000006,1,,,0.00805860758,0,0,0,15.9349623,0.0519999973,8.38773823,8.31873989,0,13.3381405,0,,,0,1
