t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,enc_edge_count_a,enc_edge_count_b,enc_phase_ewma,enc_duty_a_ewma,enc_duty_b_ewma,fault_flags,ps_phase,dc_phase,trap_phase,flags
29603469,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29604596,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29605728,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29606855,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29607982,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29609109,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29610236,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29611368,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29612495,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29613622,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29614749,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29615876,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29617008,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29618135,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29619472,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29620599,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29621731,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29622858,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29623985,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29625112,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29626239,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29627371,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29628498,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29629625,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29630752,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29631879,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29633011,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29634138,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29635265,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29636392,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29637519,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29638651,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29639988,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29641115,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29642242,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29643369,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29644500,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29645627,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29646754,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29647881,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29649008,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29650140,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29651267,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29652394,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29653521,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29654653,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29655780,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29656907,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29658034,0.5,0,0,0,0,0,0,0,0,0,8.53843403,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29659161,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29660292,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29661631,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29662757,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29663885,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29665011,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29666143,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29667270,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29668397,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29669524,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29670651,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29671783,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29672911,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29674038,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29675165,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29676292,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29677424,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29678551,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29679678,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29680804,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29682141,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29683273,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29684400,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29685527,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29686654,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29687786,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29688913,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29690040,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29691167,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29692294,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29693426,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29694553,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29695680,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29696807,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29697934,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29699065,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29700193,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29701320,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29702447,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29703784,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29704916,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29706043,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29707170,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29708297,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29709424,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29710555,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29711682,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29712809,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29713936,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29715063,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29716195,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29717322,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29718449,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29719576,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29720707,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29721834,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29722962,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29724299,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29725426,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29726558,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29727685,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29728812,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29729939,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29731066,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29732198,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29733325,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29734452,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29735580,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29736707,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29737839,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29738966,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29740093,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29741220,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29742347,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29743479,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29744816,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29745943,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29747070,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29748197,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29749329,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
29750456,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08649063,0,0,0,0,34,0,0,0,36,36,0,0,0,0,,,,50
