t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
384466873,0.5,1,0,0,0.0241758227,0,0.331685036,0.270478129,15.9258718,0.164999992,8.52637863,8.43275356,0,13.3595848,0,,,0,3
384468213,0.5,1,0,0,0.0161172152,0,0.331685036,0.270478129,15.9349623,0.164999992,8.53843403,8.43697548,0,13.3667326,0,,,0,3
384469343,0.5,1,0,0,0.0322344303,0,0.331685036,0.270478129,15.9304171,0.180000007,8.5444622,8.43275356,0,13.3738813,0,,,0,3
384470469,0.5,1,0,0,0.0241758227,0,0.331685036,0.270478129,15.9304171,0.180000007,8.53542042,8.43064213,0,13.3667326,0,,,0,3
384471599,0.5,1,0,0,0.0322344303,0,0.331685036,0.270478129,15.9349623,0.189999998,8.54747581,8.43064213,0,13.3667326,0,,,0,3
384472726,0.5,1,0,0,0.0322344303,0,0.331685036,0.270478129,15.9304171,0.189999998,8.52637863,8.43064213,0,13.3738813,0,,,0,3
384473856,0.5,1,0,0,0.0241758227,0,0.331685036,0.270478129,15.9304171,0.200000003,8.55048943,8.43064213,0,13.3667326,0,,,0,3
384474983,0.5,1,0,0,0.0402930379,0,0.331685036,0.270478129,15.9213276,0.200000003,8.52637863,8.43486404,0,13.3667326,0,,,0,3
384476124,0.5,1,0,0,0.0322344303,0,0.331685036,0.270478129,15.9349623,0.215000004,8.55048943,8.42853069,0,13.3810291,0,,,0,3
384477251,0.5,1,0,0,0.0241758227,0,0.331685036,0.270478129,15.9349623,0.215000004,8.54144764,8.42641926,0,13.3738813,0,,,0,3
384478380,0.5,1,0,0,0.0241758227,0,0.331685036,0.270478129,15.9349623,0.225000009,8.51733685,8.43064213,0,13.3810291,0,,,0,3
384479507,0.5,1,0,0,0.0322344303,0,0.331685036,0.270478129,15.9349623,0.225000009,8.53542042,8.42853069,0,13.3738813,0,,,0,3
384480637,0.5,1,0,0,0.0241758227,0,0.331685036,0.270478129,15.9349623,0.235000014,8.52637863,8.42853069,0,13.3738813,0,,,0,3
384481764,0.5,1,0,0,0.0322344303,0,0.331685036,0.270478129,15.9349623,0.235000014,8.57158756,8.42641926,0,13.3738813,0,,,0,3
