t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
86796848,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9213276,0,8.53240585,8.45175552,0,13.4596567,0,0,6437,0,0,0,0,,,,59
86798179,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9213276,0,8.5444622,8.44964409,0,13.481101,0,0,6437,0,0,0,0,,,,59
86799310,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.54144764,8.44964409,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86800437,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.55953121,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86801567,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.5444622,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86802696,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.53843403,8.43697548,0,13.481101,0,0,6437,0,0,0,0,,,,59
86803837,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.54747581,8.43697548,0,13.481101,0,0,6437,0,0,0,0,,,,59
86804965,0.5,0,0,0,0,0.0161172152,0.323759079,0.275987774,15.9304171,0,8.5444622,8.43275356,0,13.481101,0,0,6437,0,0,0,0,,,,59
86806095,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9349623,0,8.53843403,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86807223,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.54747581,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86808354,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.55350399,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86809486,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.54144764,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86810618,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.568573,8.44330978,0,13.481101,0,0,6437,0,0,0,0,,,,59
86811745,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.55350399,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86812876,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.55953121,8.44964409,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86814003,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.54144764,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86815134,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.54144764,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86816266,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.5565176,8.45386696,0,13.481101,0,0,6437,0,0,0,0,,,,59
86817396,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.55350399,8.44964409,0,13.481101,0,0,6437,0,0,0,0,,,,59
86818524,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.5444622,8.44330978,0,13.481101,0,0,6437,0,0,0,0,,,,59
86819859,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.55048943,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86820986,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.52637863,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86822121,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.53542042,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86823249,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.53843403,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86824379,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.53542042,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86825507,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.52637863,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86826637,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.57158756,8.44964409,0,13.481101,0,0,6437,0,0,0,0,,,,59
86827765,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.52939224,8.44964409,0,13.481101,0,0,6437,0,0,0,0,,,,59
86828900,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.53843403,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86830028,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.5565176,8.44753265,0,13.4668045,0,0,6437,0,0,0,0,,,,59
86831158,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.56555939,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86832286,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.56555939,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86833416,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.53240585,8.43908691,0,13.481101,0,0,6437,0,0,0,0,,,,59
86834543,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.54747581,8.44330978,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86835678,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.53542042,8.43908691,0,13.4882488,0,0,6437,0,0,0,0,,,,59
86836805,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.52336502,8.44330978,0,13.481101,0,0,6437,0,0,0,0,,,,59
86837936,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.5565176,8.43697548,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86839063,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.55953121,8.44119835,0,13.4668045,0,0,6437,0,0,0,0,,,,59
86840398,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.54747581,8.43697548,0,13.481101,0,0,6437,0,0,0,0,,,,59
86841530,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.5565176,8.44964409,0,13.481101,0,0,6437,0,0,0,0,,,,59
86842661,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.55048943,8.44753265,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86843788,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.54747581,8.44119835,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86844919,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.56254578,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86846046,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.52939224,8.44119835,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86847177,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.54144764,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86848309,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.5444622,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86849439,0.5,0.333333343,0,0,0.00805860758,0.0161172152,0.323759079,0.275987774,15.9304171,0,8.54747581,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86850567,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.54747581,8.44330978,0,13.481101,0,0,6437,0,0,0,0,,,,59
86851697,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.53542042,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86852825,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.53240585,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86853960,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.5565176,8.43908691,0,13.481101,0,0,6437,0,0,0,0,,,,59
86855088,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.53843403,8.44753265,0,13.4882488,0,0,6437,0,0,0,0,,,,59
86856218,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9213276,0,8.56254578,8.45386696,0,13.481101,0,0,6437,0,0,0,0,,,,59
86857345,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.56254578,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86858476,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.5444622,8.44964409,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86859603,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.52336502,8.44119835,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86860942,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.5444622,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86862070,0.5,0.333333343,0,0,0.00805860758,0.0161172152,0.323759079,0.275987774,15.9304171,0,8.54747581,8.44964409,0,13.4596567,0,0,6437,0,0,0,0,,,,59
86863201,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.55048943,8.45597839,0,13.481101,0,0,6437,0,0,0,0,,,,59
86864328,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.52035046,8.43697548,0,13.481101,0,0,6437,0,0,0,0,,,,59
86865459,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.5444622,8.44753265,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86866592,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.568573,8.44330978,0,13.481101,0,0,6437,0,0,0,0,,,,59
86867723,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.56555939,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86868851,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.56555939,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86869981,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.53542042,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86871109,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.53843403,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86872240,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9349623,0,8.53843403,8.43908691,0,13.481101,0,0,6437,0,0,0,0,,,,59
86873373,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.55953121,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86874503,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.55350399,8.45175552,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86875631,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.5444622,8.44753265,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86876762,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.53843403,8.43908691,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86877889,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.57158756,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86879024,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.55048943,8.44753265,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86880152,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.55350399,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86881283,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.56555939,8.45597839,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86882615,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.5444622,8.44753265,0,13.481101,0,0,6437,0,0,0,0,,,,59
86883746,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.52637863,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86884874,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.5565176,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86886009,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.51130867,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86887137,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.53843403,8.43486404,0,13.481101,0,0,6437,0,0,0,0,,,,59
86888267,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.53240585,8.44330978,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86889395,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.55953121,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86890526,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.52939224,8.44542122,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86891653,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.54144764,8.43908691,0,13.481101,0,0,6437,0,0,0,0,,,,59
86892789,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.55350399,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
86893916,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.55953121,8.44542122,0,13.481101,0,0,6437,0,0,0,0,,,,59
86895046,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9304171,0,8.54747581,8.44753265,0,13.4668045,0,0,6437,0,0,0,0,,,,59
86896175,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9304171,0,8.55048943,8.44964409,0,13.481101,0,0,6437,0,0,0,0,,,,59
86897305,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.53240585,8.43908691,0,13.481101,0,0,6437,0,0,0,0,,,,59
86898438,0.5,1,0,0,0.00805860758,0,0.323759079,0.275987774,15.9258718,0,8.55048943,8.43697548,0,13.481101,0,0,6437,0,0,0,0,,,,59
86899568,0.5,0,0,0,0,0,0.323759079,0.275987774,15.9258718,0,8.56555939,8.44119835,0,13.481101,0,0,6437,0,0,0,0,,,,59
86900696,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.5444622,8.43486404,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86901827,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.5444622,8.44330978,0,13.481101,0,0,6437,0,0,0,0,,,,59
86903158,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.55350399,8.44119835,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86904289,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.568573,8.44119835,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86905421,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.53542042,8.44964409,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86906551,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.56254578,8.43275356,0,13.481101,0,0,6437,0,0,0,0,,,,59
86907679,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.52336502,8.44753265,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86908810,0.5,0.5,0,0,0.00805860758,0.00805860758,0.323759079,0.275987774,15.9304171,0,8.54747581,8.43908691,0,13.4739523,0,0,6437,0,0,0,0,,,,59
86909937,0.5,0,0,0,0,0.00805860758,0.323759079,0.275987774,15.9258718,0,8.54144764,8.45175552,0,13.481101,0,0,6437,0,0,0,0,,,,59
