t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
751741169,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9258718,0.0340000018,8.53843403,8.44542122,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751742499,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9349623,0.0340000018,8.54144764,8.44542122,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751743628,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9349623,0.0359999985,8.53542042,8.44119835,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751744755,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9349623,0.0359999985,8.568573,8.44119835,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751745885,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9349623,0.0380000025,8.55048943,8.43908691,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751747011,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9349623,0.0380000025,8.5565176,8.44119835,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751748150,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9395075,0.0410000011,8.58364296,8.43908691,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751749277,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9349623,0.0410000011,8.5444622,8.43908691,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751750406,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9440527,0.0429999977,8.53240585,8.43908691,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751751532,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9395075,0.0429999977,8.57460117,8.44119835,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751752662,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9395075,0.0449999981,8.51733685,8.44119835,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751753793,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9395075,0.0449999981,8.54747581,8.44330978,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751754922,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9395075,0.0470000021,8.53542042,8.44119835,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751756049,0.879999995,1,0,0,0.0161172152,0,0.322269589,0.277079463,15.9395075,0.0470000021,8.56254578,8.44119835,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751757178,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9395075,0.0500000045,8.58062935,8.44119835,0,13.3024006,0,0,151386,0,0,0,0,,,0,51
751758304,0.879999995,1,0,0,0.00805860758,0,0.322269589,0.277079463,15.9395075,0.0500000045,8.58967113,8.44119835,0,13.2952528,0,0,151386,0,0,0,0,,,0,51
751759433,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9395075,0.0519999973,8.51130867,8.43908691,0,13.3095493,0,0,151386,533,0,1,0,,,0,51
751760565,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.0519999973,8.5565176,8.43908691,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751761694,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.0539999977,8.58665657,8.44119835,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751763024,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.0539999977,8.56254578,8.43908691,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751764154,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.0569999963,8.568573,8.44119835,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751765280,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9395075,0.0569999963,8.58665657,8.44119835,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751766415,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9395075,0.0590000004,8.55953121,8.44119835,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751767541,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.0590000004,8.53542042,8.44119835,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751768670,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.060999997,8.54144764,8.44119835,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751769796,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9349623,0.060999997,8.55953121,8.43908691,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
751770926,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9395075,0.063000001,8.56254578,8.44119835,0,13.3095493,0,0,151386,533,0,1,0,,,0,51
751772052,0.879999995,1,0,0,0.0241758227,0,0.322269589,0.277079463,15.9349623,0.063000001,8.56555939,8.43908691,0,13.288105,0,0,151386,533,0,1,0,,,0,51
751773186,0.879999995,1,0,0,0.0322344303,0,0.322269589,0.277079463,15.9395075,0.0659999996,8.51130867,8.43908691,0,13.3024006,0,0,151386,533,0,1,0,,,0,51
