t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
14681957,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.42853069,0,13.288105,0,0,0,,,,50
14683287,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.43275356,0,13.288105,0,0,0,,,,50
14684413,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.57158756,8.43064213,0,13.288105,0,0,0,,,,50
14685539,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56254578,8.43275356,0,13.288105,0,0,0,,,,50
14686664,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52035046,8.43064213,0,13.288105,0,0,0,,,,50
14687790,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55350399,8.43064213,0,13.288105,0,0,0,,,,50
14688916,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.55953121,8.43064213,0,13.288105,0,0,0,,,,50
14690052,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.42853069,0,13.2738094,0,0,0,,,,50
14691178,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.52637863,8.42008495,0,13.288105,0,0,0,,,,50
14692304,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.42853069,0,13.288105,0,0,0,,,,50
14693429,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58364296,8.42641926,0,13.288105,0,0,0,,,,50
14694556,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56555939,8.42853069,0,13.288105,0,0,0,,,,50
14695682,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55953121,8.42853069,0,13.288105,0,0,0,,,,50
14696808,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55048943,8.42008495,0,13.288105,0,0,0,,,,50
14697938,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58062935,8.42853069,0,13.288105,0,0,0,,,,50
14699064,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.54747581,8.42853069,0,13.2666607,0,0,0,,,,50
14700190,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.5565176,8.42641926,0,13.288105,0,0,0,,,,50
14701315,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42853069,0,13.288105,0,0,0,,,,50
14702441,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55953121,8.42853069,0,13.288105,0,0,0,,,,50
14703771,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.5444622,8.42853069,0,13.288105,0,0,0,,,,50
14704902,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.54747581,8.42853069,0,13.288105,0,0,0,,,,50
14706028,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58665657,8.42853069,0,13.2809572,0,0,0,,,,50
14707154,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55048943,8.42641926,0,13.2952528,0,0,0,,,,50
14708279,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56254578,8.42008495,0,13.288105,0,0,0,,,,50
14709405,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42853069,0,13.288105,0,0,0,,,,50
14710531,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.54747581,8.42430782,0,13.288105,0,0,0,,,,50
14711657,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53542042,8.42853069,0,13.288105,0,0,0,,,,50
14712788,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.56254578,8.42853069,0,13.288105,0,0,0,,,,50
14713914,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55350399,8.42641926,0,13.288105,0,0,0,,,,50
14715040,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.5565176,8.42641926,0,13.2809572,0,0,0,,,,50
14716165,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.56254578,8.42853069,0,13.288105,0,0,0,,,,50
14717291,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.568573,8.42641926,0,13.288105,0,0,0,,,,50
14718417,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.5444622,8.42641926,0,13.288105,0,0,0,,,,50
14719543,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.56254578,8.42853069,0,13.288105,0,0,0,,,,50
14720673,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.42641926,0,13.288105,0,0,0,,,,50
14721799,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.56555939,8.42853069,0,13.288105,0,0,0,,,,50
14722925,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56254578,8.42641926,0,13.2952528,0,0,0,,,,50
14724051,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42641926,0,13.2738094,0,0,0,,,,50
14725381,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.59268475,8.42853069,0,13.288105,0,0,0,,,,50
14726507,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.56254578,8.42641926,0,13.2952528,0,0,0,,,,50
14727637,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.42641926,0,13.288105,0,0,0,,,,50
14728763,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.58967113,8.42641926,0,13.288105,0,0,0,,,,50
14729889,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53843403,8.42853069,0,13.288105,0,0,0,,,,50
14731015,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56254578,8.42641926,0,13.2809572,0,0,0,,,,50
14732141,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56254578,8.42641926,0,13.288105,0,0,0,,,,50
14733267,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.53843403,8.42641926,0,13.288105,0,0,0,,,,50
14734392,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.288105,0,0,0,,,,50
14735523,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58062935,8.42853069,0,13.288105,0,0,0,,,,50
14736649,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.52939224,8.42641926,0,13.2952528,0,0,0,,,,50
14737775,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42008495,0,13.288105,0,0,0,,,,50
14738901,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.568573,8.42853069,0,13.288105,0,0,0,,,,50
14740026,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.2809572,0,0,0,,,,50
