t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
334855291,0.100000001,0,,,0,0.0241758227,0,0,15.9122372,0.0319999978,8.4058218,8.33351898,0,13.3024006,0,,,0,1
334856621,0.100000001,0,,,0,0.0241758227,0,0,15.9167824,0.0319999978,8.40883541,8.33985329,0,13.3095493,0,,,0,1
334857749,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0340000018,8.4058218,8.3314085,0,13.3095493,0,,,0,1
334858875,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0340000018,8.40883541,8.33563042,0,13.3095493,0,,,0,1
334860003,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0359999985,8.40883541,8.32929707,0,13.3095493,0,,,0,1
334861129,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0359999985,8.40883541,8.33351898,0,13.3095493,0,,,0,1
334862257,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0390000008,8.40883541,8.3250742,0,13.3095493,0,,,0,1
334863383,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0390000008,8.40883541,8.31873989,0,13.3095493,0,,,0,1
334864522,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0410000011,8.40883541,8.31873989,0,13.3095493,0,,,0,1
334865648,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0410000011,8.40883541,8.31451702,0,13.3095493,0,,,0,1
334866776,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0429999977,8.41184998,8.3250742,0,13.3095493,0,,,0,1
334867902,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0429999977,8.40883541,8.33351898,0,13.3095493,0,,,0,1
334869031,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0460000001,8.41184998,8.3250742,0,13.3024006,0,,,0,1
334870157,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0460000001,8.40883541,8.33563042,0,13.3095493,0,,,0,1
334871286,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0480000004,8.41184998,8.33351898,0,13.3095493,0,,,0,1
334872416,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0480000004,8.41486359,8.32296276,0,13.3095493,0,,,0,1
334873545,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0500000045,8.40883541,8.32929707,0,13.3095493,0,,,0,1
334874670,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0500000045,8.40883541,8.32296276,0,13.3095493,0,,,0,1
334875799,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0519999973,8.40883541,8.30184937,0,13.3095493,0,,,0,1
334877129,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0519999973,8.41184998,8.31029415,0,13.3095493,0,,,0,1
334878258,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0549999997,8.41184998,8.31451702,0,13.3095493,0,,,0,1
334879383,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.0549999997,8.40883541,8.30818272,0,13.3095493,0,,,0,1
334880512,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0569999963,8.41184998,8.30607224,0,13.3095493,0,,,0,1
334881643,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0569999963,8.41184998,8.29340363,0,13.3095493,0,,,0,1
334882771,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0590000004,8.40883541,8.32718563,0,13.3024006,0,,,0,1
334883897,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0590000004,8.40883541,8.29973793,0,13.3095493,0,,,0,1
334885026,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.061999999,8.40883541,8.3250742,0,13.3024006,0,,,0,1
334886151,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.061999999,8.40883541,8.31029415,0,13.3024006,0,,,0,1
334887280,0.100000001,0,,,0,0.0322344303,0,0,15.9258718,0.0639999956,8.40883541,8.31240559,0,13.3095493,0,,,0,1
334888405,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0639999956,8.40883541,8.31873989,0,13.3095493,0,,,0,1
334889539,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0659999996,8.39979362,8.32085133,0,13.3095493,0,,,0,1
334890665,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.0659999996,8.40883541,8.31873989,0,13.3095493,0,,,0,1
334891793,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0680000037,8.40883541,8.31240559,0,13.3095493,0,,,0,1
334892919,0.100000001,0,,,0,0.0241758227,0,0,15.9167824,0.0680000037,8.40883541,8.31451702,0,13.3095493,0,,,0,1
334894047,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0710000023,8.40883541,8.31662846,0,13.2952528,0,,,0,1
334895173,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0710000023,8.41184998,8.32296276,0,13.3166971,0,,,0,1
