t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
87280937,0.5,1,0,0,0.0161172152,0,0,0,15.9213276,0,8.5565176,8.43908691,0,13.3095493,0,0,0,,,,50
87282268,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54144764,8.43697548,0,13.3238449,0,0,0,,,,50
87283396,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55048943,8.43908691,0,13.3238449,0,0,0,,,,50
87284522,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43486404,0,13.3238449,0,0,0,,,,50
87285651,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55048943,8.43486404,0,13.3238449,0,0,0,,,,50
87286777,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55953121,8.43908691,0,13.3238449,0,0,0,,,,50
87287907,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.50528145,8.43908691,0,13.3166971,0,0,0,,,,50
87289044,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.43697548,0,13.3095493,0,0,0,,,,50
87290173,0.5,1,0,0,0.00805860758,0,0,0,15.9395075,0,8.54144764,8.43275356,0,13.3238449,0,0,0,,,,50
87291298,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53843403,8.43486404,0,13.3309927,0,0,0,,,,50
87292428,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.55953121,8.43697548,0,13.3238449,0,0,0,,,,50
87293554,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.43486404,0,13.3238449,0,0,0,,,,50
87294683,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.43064213,0,13.3238449,0,0,0,,,,50
87295809,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.5444622,8.43697548,0,13.3238449,0,0,0,,,,50
87296943,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43064213,0,13.3238449,0,0,0,,,,50
87298069,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43697548,0,13.3095493,0,0,0,,,,50
87299197,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.56254578,8.43486404,0,13.3309927,0,0,0,,,,50
87300323,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.51130867,8.43697548,0,13.3238449,0,0,0,,,,50
87301452,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43697548,0,13.3238449,0,0,0,,,,50
87302783,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55350399,8.43064213,0,13.3238449,0,0,0,,,,50
87303917,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.43697548,0,13.3238449,0,0,0,,,,50
