t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
354589363,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9167824,0.0340000018,8.53542042,8.46020031,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354590695,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9304171,0.0340000018,8.53542042,8.45386696,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354591825,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9304171,0.0359999985,8.54144764,8.46231174,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354592952,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9258718,0.0359999985,8.51733685,8.45597839,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354594083,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9304171,0.0390000008,8.56254578,8.45386696,0,13.4310646,0,0,66969,0,0,0,0,,,0,51
354595210,0.850000024,1,0,0,0.0161172152,0,0.312452346,0.284772307,15.9213276,0.0390000008,8.52637863,8.44964409,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354596351,0.850000024,1,0,0,0.0161172152,0,0.312452346,0.284772307,15.9304171,0.0410000011,8.54144764,8.44753265,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354597479,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9304171,0.0410000011,8.55350399,8.45597839,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354598609,0.850000024,0,0,0,0,0,0.312452346,0.284772307,15.9304171,0.0429999977,8.54747581,8.44542122,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354599737,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9258718,0.0429999977,8.5444622,8.45808983,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354600867,0.850000024,0,0,0,0,0,0.312452346,0.284772307,15.9304171,0.0449999981,8.50226688,8.45386696,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354601999,0.850000024,0,0,0,0,0.00805860758,0.312452346,0.284772307,15.9304171,0.0449999981,8.54144764,8.45175552,0,13.4596567,0,0,66969,0,0,0,0,,,0,51
354603130,0.850000024,1,0,0,0.0161172152,0,0.312452346,0.284772307,15.9304171,0.0480000004,8.54747581,8.45175552,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354604258,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9304171,0.0480000004,8.52637863,8.45386696,0,13.4525089,0,0,66969,0,0,0,0,,,0,51
354605388,0.850000024,1,0,0,0.00805860758,0,0.312452346,0.284772307,15.9304171,0.0500000045,8.52637863,8.45175552,0,13.4596567,0,0,66969,0,0,0,0,,,0,51
