t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
36777513,0,1,,,0.0161172152,0,0,0,15.9167824,0.0370000005,0,,,0,1
36778843,0,1,,,0.0161172152,0,0,0,15.9167824,0.0370000005,0,,,0,1
36779972,0,1,,,0.0161172152,0,0,0,15.9122372,0.0390000008,0,,,0,1
36781099,0,1,,,0.0241758227,0,0,0,15.9122372,0.0390000008,0,,,0,1
36782228,0,1,,,0.0161172152,0,0,0,15.907692,0.0420000032,0,,,0,1
36783355,0,1,,,0.00805860758,0,0,0,15.9122372,0.0420000032,0,,,0,1
36784484,0,1,,,0.0161172152,0,0,0,15.9167824,0.0439999998,0,,,0,1
36785611,0,1,,,0.0161172152,0,0,0,15.907692,0.0439999998,0,,,0,1
36786740,0,1,,,0.0161172152,0,0,0,15.9031467,0.0460000001,0,,,0,1
36787867,0,1,,,0.0241758227,0,0,0,15.907692,0.0460000001,0,,,0,1
36789007,0,1,,,0.00805860758,0,0,0,15.9167824,0.0490000024,0,,,0,1
36790134,0,1,,,0.0161172152,0,0,0,15.9167824,0.0490000024,0,,,0,1
36791264,0,1,,,0.00805860758,0,0,0,15.9122372,0.0510000028,0,,,0,1
36792390,0,1,,,0.0161172152,0,0,0,15.9167824,0.0510000028,0,,,0,1
36793520,0,1,,,0.0241758227,0,0,0,15.9167824,0.0529999956,0,,,0,1
36794646,0,1,,,0.0241758227,0,0,0,15.9122372,0.0529999956,0,,,0,1
36795776,0,1,,,0.0161172152,0,0,0,15.9167824,0.0549999997,0,,,0,1
36796903,0,1,,,0.0161172152,0,0,0,15.9167824,0.0549999997,0,,,0,1
36798032,0,1,,,0.0241758227,0,0,0,15.9167824,0.0579999983,0,,,0,1
36799363,0,1,,,0.0241758227,0,0,0,15.9167824,0.0579999983,0,,,0,1
36800497,0,1,,,0.0161172152,0,0,0,15.9213276,0.0599999987,0,,,0,1
36801624,0,1,,,0.0322344303,0,0,0,15.9167824,0.0599999987,0,,,0,1
36802753,0,1,,,0.0161172152,0,0,0,15.9122372,0.061999999,0,,,0,1
36803880,0,1,,,0.0241758227,0,0,0,15.9167824,0.061999999,0,,,0,1
36805009,0,1,,,0.0322344303,0,0,0,15.9167824,0.0649999976,0,,,0,1
36806136,0,1,,,0.0241758227,0,0,0,15.9167824,0.0649999976,0,,,0,1
36807265,0,1,,,0.0241758227,0,0,0,15.9167824,0.0670000017,0,,,0,1
36808392,0,1,,,0.0241758227,0,0,0,15.9167824,0.0670000017,0,,,0,1
36809521,0,1,,,0.0161172152,0,0,0,15.9167824,0.0689999983,0,,,0,1
36810653,0,1,,,0.0322344303,0,0,0,15.9167824,0.0689999983,0,,,0,1
36811783,0,1,,,0.0241758227,0,0,0,15.9122372,0.0710000023,0,,,0,1
36812910,0,1,,,0.0161172152,0,0,0,15.9167824,0.0710000023,0,,,0,1
36814039,0,1,,,0.0241758227,0,0,0,15.9167824,0.074000001,0,,,0,1
36815166,0,1,,,0.0161172152,0,0,0,15.9122372,0.074000001,0,,,0,1
36816296,0,1,,,0.0241758227,0,0,0,15.9167824,0.076000005,0,,,0,1
36817422,0,1,,,0.0241758227,0,0,0,15.9167824,0.076000005,0,,,0,1
36818552,0,1,,,0.0241758227,0,0,0,15.9213276,0.0780000016,0,,,0,1
36819883,0,1,,,0.0241758227,0,0,0,15.9167824,0.0780000016,0,,,0,1
36821012,0,1,,,0.0241758227,0,0,0,15.9167824,0.0810000002,0,,,0,1
36822144,0,1,,,0.0322344303,0,0,0,15.9213276,0.0810000002,0,,,0,1
36823273,0,1,,,0.0161172152,0,0,0,15.9167824,0.0830000043,0,,,0,1
36824400,0,1,,,0.0241758227,0,0,0,15.9167824,0.0830000043,0,,,0,1
36825530,0,1,,,0.0241758227,0,0,0,15.9167824,0.0850000009,0,,,0,1
36826656,0,1,,,0.0241758227,0,0,0,15.9167824,0.0850000009,0,,,0,1
36827786,0,1,,,0.0241758227,0,0,0,15.9213276,0.0869999975,0,,,0,1
36828912,0,1,,,0.0241758227,0,0,0,15.9167824,0.0869999975,0,,,0,1
36830042,0,0.75,,,0.0241758227,0.00805860758,0,0,15.9167824,0.0899999961,0,,,0,1
36831168,0,1,,,0.0322344303,0,0,0,15.9167824,0.0899999961,0,,,0,1
36832298,0,1,,,0.0241758227,0,0,0,15.9167824,0.0920000002,0,,,0,1
36833429,0,1,,,0.0241758227,0,0,0,15.9167824,0.0920000002,0,,,0,1
36834559,0,1,,,0.0161172152,0,0,0,15.9167824,0.0940000042,0,,,0,1
36835686,0,1,,,0.0241758227,0,0,0,15.9167824,0.0940000042,0,,,0,1
36836815,0,1,,,0.0322344303,0,0,0,15.9122372,0.0960000008,0,,,0,1
36837942,0,1,,,0.0241758227,0,0,0,15.9167824,0.0960000008,0,,,0,1
36839071,0,1,,,0.0241758227,0,0,0,15.9167824,0.0989999995,0,,,0,1
36840198,0,1,,,0.0241758227,0,0,0,15.9167824,0.0989999995,0,,,0,1
36841531,0,1,,,0.0161172152,0,0,0,15.9167824,0.100999996,0,,,0,1
36842658,0,1,,,0.0161172152,0,0,0,15.9167824,0.100999996,0,,,0,1
36843787,0,1,,,0.0161172152,0,0,0,15.9213276,0.103,0,,,0,1
36844919,0,1,,,0.0241758227,0,0,0,15.9122372,0.103,0,,,0,1
36846048,0,1,,,0.0241758227,0,0,0,15.9167824,0.105999991,0,,,0,1
36847175,0,1,,,0.0241758227,0,0,0,15.9213276,0.105999991,0,,,0,1
36848304,0,1,,,0.0161172152,0,0,0,15.9167824,0.107999995,0,,,0,1
36849431,0,1,,,0.0241758227,0,0,0,15.9167824,0.107999995,0,,,0,1
36850561,0,1,,,0.0241758227,0,0,0,15.9167824,0.109999999,0,,,0,1
36851687,0,1,,,0.0241758227,0,0,0,15.9167824,0.109999999,0,,,0,1
36852817,0,1,,,0.0241758227,0,0,0,15.9167824,0.111999996,0,,,0,1
36853943,0,1,,,0.0241758227,0,0,0,15.9167824,0.111999996,0,,,0,1
36855073,0,1,,,0.0241758227,0,0,0,15.9122372,0.115000002,0,,,0,1
36856204,0,1,,,0.0241758227,0,0,0,15.9213276,0.115000002,0,,,0,1
36857334,0,1,,,0.0161172152,0,0,0,15.9167824,0.116999999,0,,,0,1
36858460,0,1,,,0.0241758227,0,0,0,15.9167824,0.116999999,0,,,0,1
36859590,0,1,,,0.0241758227,0,0,0,15.9167824,0.119000003,0,,,0,1
36860717,0,1,,,0.0322344303,0,0,0,15.9122372,0.119000003,0,,,0,1
36862050,0,1,,,0.0161172152,0,0,0,15.9167824,0.121999994,0,,,0,1
36863177,0,1,,,0.0241758227,0,0,0,15.9167824,0.121999994,0,,,0,1
36864306,0,1,,,0.0241758227,0,0,0,15.9167824,0.123999998,0,,,0,1
36865433,0,1,,,0.0241758227,0,0,0,15.9167824,0.123999998,0,,,0,1
36866562,0,1,,,0.0161172152,0,0,0,15.9167824,0.126000002,0,,,0,1
36867694,0,1,,,0.0241758227,0,0,0,15.9167824,0.126000002,0,,,0,1
36868823,0,1,,,0.0241758227,0,0,0,15.9167824,0.127999991,0,,,0,1
36869950,0,1,,,0.0241758227,0,0,0,15.9122372,0.127999991,0,,,0,1
36871079,0,1,,,0.0241758227,0,0,0,15.9167824,0.131000012,0,,,0,1
36872206,0,1,,,0.0241758227,0,0,0,15.9213276,0.131000012,0,,,0,1
36873336,0,1,,,0.0322344303,0,0,0,15.9167824,0.133000001,0,,,0,1
36874462,0,1,,,0.0322344303,0,0,0,15.9167824,0.133000001,0,,,0,1
36875592,0,1,,,0.0241758227,0,0,0,15.9122372,0.135000005,0,,,0,1
36876718,0,1,,,0.0241758227,0,0,0,15.9167824,0.135000005,0,,,0,1
36877852,0,1,,,0.0241758227,0,0,0,15.9167824,0.136999995,0,,,0,1
36878979,0,1,,,0.0241758227,0,0,0,15.9167824,0.136999995,0,,,0,1
36880108,0,1,,,0.0161172152,0,0,0,15.9122372,0.140000001,0,,,0,1
36881235,0,1,,,0.0241758227,0,0,0,15.9213276,0.140000001,0,,,0,1
