t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
426247704,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9258718,0.0329999998,8.39979362,8.35463333,0,13.3166971,0,,,0,1
426249035,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9349623,0.0329999998,8.43294716,8.35041046,0,13.3166971,0,,,0,1
426250164,0.349999994,1,,,0.00805860758,0,0.314135164,0.283388704,15.9349623,0.0359999985,8.45103073,8.35041046,0,13.3238449,0,,,0,1
426251290,0.349999994,1,,,0.0241758227,0,0.314135164,0.283388704,15.9304171,0.0359999985,8.41486359,8.34618759,0,13.3238449,0,,,0,1
426252420,0.349999994,1,,,0.00805860758,0,0.314135164,0.283388704,15.9304171,0.0380000025,8.40883541,8.34407616,0,13.3238449,0,,,0,1
426253546,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9304171,0.0380000025,8.40280819,8.34196472,0,13.3238449,0,,,0,1
426254676,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9213276,0.0399999991,8.41486359,8.34618759,0,13.3238449,0,,,0,1
426255802,0.349999994,1,,,0.0241758227,0,0.314135164,0.283388704,15.9258718,0.0399999991,8.39979362,8.35674477,0,13.3238449,0,,,0,1
426256942,0.349999994,1,,,0.00805860758,0,0.314135164,0.283388704,15.9395075,0.0420000032,8.4058218,8.33563042,0,13.3309927,0,,,0,1
426258068,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9349623,0.0420000032,8.4178772,8.3314085,0,13.3095493,0,,,0,1
426259198,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9395075,0.0449999981,8.4058218,8.33351898,0,13.3238449,0,,,0,1
426260324,0.349999994,1,,,0.00805860758,0,0.314135164,0.283388704,15.9349623,0.0449999981,8.4178772,8.33774185,0,13.3309927,0,,,0,1
426261454,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9349623,0.0470000021,8.40883541,8.3314085,0,13.3238449,0,,,0,1
426262580,0.349999994,1,,,0.0241758227,0,0.314135164,0.283388704,15.9349623,0.0470000021,8.39075184,8.34196472,0,13.3309927,0,,,0,1
426263709,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9395075,0.0490000024,8.42390537,8.34196472,0,13.3238449,0,,,0,1
426264841,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9349623,0.0490000024,8.4058218,8.33774185,0,13.3238449,0,,,0,1
426265970,0.349999994,1,,,0.0161172152,0,0.314135164,0.283388704,15.9349623,0.0510000028,8.42089176,8.33774185,0,13.3309927,0,,,0,1
