t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
126848334,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.907692,0.0309999995,0,,,0,1
126849664,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0309999995,0,,,0,1
126850794,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9122372,0.0329999998,0,,,0,1
126851920,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9122372,0.0329999998,0,,,0,1
126853049,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9122372,0.0359999985,0,,,0,1
126854176,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9122372,0.0359999985,0,,,0,1
126855305,0.150000006,0,,,0,0.00805860758,0.620374799,0.196073189,15.9167824,0.0380000025,0,,,0,1
126856432,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.0380000025,0,,,0,1
126857561,0.150000006,0,,,0,0.00805860758,0.620374799,0.196073189,15.9122372,0.0399999991,0,,,0,1
126858687,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.907692,0.0399999991,0,,,0,1
126859827,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9213276,0.0420000032,0,,,0,1
126860954,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9213276,0.0420000032,0,,,0,1
126862084,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9167824,0.0449999981,0,,,0,1
126863210,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9167824,0.0449999981,0,,,0,1
126864339,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0470000021,0,,,0,1
126865466,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0470000021,0,,,0,1
126866595,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9167824,0.0490000024,0,,,0,1
126867721,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9167824,0.0490000024,0,,,0,1
126868851,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9213276,0.0510000028,0,,,0,1
126870182,0.150000006,0,,,0,0.0161172152,0.620374799,0.196073189,15.9167824,0.0510000028,0,,,0,1
126871316,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0539999977,0,,,0,1
126872442,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.0539999977,0,,,0,1
126873572,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9122372,0.055999998,0,,,0,1
126874698,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.055999998,0,,,0,1
126875828,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0579999983,0,,,0,1
126876954,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0579999983,0,,,0,1
126878083,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9122372,0.060999997,0,,,0,1
126879210,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.907692,0.060999997,0,,,0,1
126880339,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.063000001,0,,,0,1
126881471,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9122372,0.063000001,0,,,0,1
126882600,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0649999976,0,,,0,1
126883727,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0649999976,0,,,0,1
126884856,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9213276,0.0670000017,0,,,0,1
126885982,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9213276,0.0670000017,0,,,0,1
126887112,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.0700000003,0,,,0,1
126888238,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9122372,0.0700000003,0,,,0,1
126889367,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0719999969,0,,,0,1
126890494,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.0719999969,0,,,0,1
126891827,0.150000006,0,,,0,0.0644688606,0.620374799,0.196073189,15.9167824,0.074000001,0,,,0,1
126892959,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.074000001,0,,,0,1
126894088,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0769999996,0,,,0,1
126895215,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.907692,0.0769999996,0,,,0,1
126896344,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0790000036,0,,,0,1
126897470,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9122372,0.0790000036,0,,,0,1
126898600,0.150000006,0,,,0,0.0322344303,0.620374799,0.196073189,15.9167824,0.0810000002,0,,,0,1
126899726,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9167824,0.0810000002,0,,,0,1
126900856,0.150000006,0,,,0,0.0241758227,0.620374799,0.196073189,15.9122372,0.0830000043,0,,,0,1
