t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
74714992,0.5,1,0,0,0.0161172152,0,0,0,15.9213276,0,8.53240585,8.43486404,0,13.3024006,0,0,0,,,,50
74716323,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.58665657,8.44330978,0,13.3238449,0,0,0,,,,50
74717452,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53843403,8.44119835,0,13.3238449,0,0,0,,,,50
74718578,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.51432323,8.43486404,0,13.3238449,0,0,0,,,,50
74719708,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.56254578,8.43908691,0,13.3238449,0,0,0,,,,50
74720834,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56555939,8.43908691,0,13.3238449,0,0,0,,,,50
74721963,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52637863,8.43486404,0,13.3238449,0,0,0,,,,50
74723100,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56254578,8.42853069,0,13.3238449,0,0,0,,,,50
74724229,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58364296,8.43064213,0,13.3238449,0,0,0,,,,50
74725356,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.43486404,0,13.3238449,0,0,0,,,,50
74726485,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.43486404,0,13.3238449,0,0,0,,,,50
74727612,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.43697548,0,13.3238449,0,0,0,,,,50
74728741,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.59268475,8.43486404,0,13.3238449,0,0,0,,,,50
74729867,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54144764,8.43697548,0,13.3238449,0,0,0,,,,50
74731001,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43697548,0,13.3238449,0,0,0,,,,50
74732127,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.43275356,0,13.3309927,0,0,0,,,,50
74733256,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.53240585,8.43486404,0,13.3238449,0,0,0,,,,50
74734382,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.5565176,8.43064213,0,13.3238449,0,0,0,,,,50
74735512,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.52637863,8.43486404,0,13.3238449,0,0,0,,,,50
74736842,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55048943,8.43064213,0,13.3238449,0,0,0,,,,50
74737976,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.43697548,0,13.3238449,0,0,0,,,,50
74739102,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.43697548,0,13.3238449,0,0,0,,,,50
74740231,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56555939,8.43697548,0,13.3238449,0,0,0,,,,50
