t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
2325914520,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.36965466,8.35674477,0,13.3095493,0,0,,0,1
2325915850,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.3937664,8.35674477,0,13.3166971,0,0,,0,1
2325916979,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9349623,0,8.39979362,8.34196472,0,13.3095493,0,0,,0,1
2325918106,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39678001,8.3525219,0,13.3095493,0,0,,0,1
2325919235,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.38773823,8.34829903,0,13.3166971,0,0,,0,1
2325920362,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.4178772,8.34829903,0,13.3095493,0,0,,0,1
2325921492,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9349623,0,8.38773823,8.34829903,0.00714798551,13.3095493,0,0,,0,1
2325922618,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.4178772,8.35041046,0,13.3095493,0,0,,0,1
2325923758,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9395075,0,8.40280819,8.34196472,0,13.3166971,0,0,,0,1
2325924884,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9349623,0,8.43897438,8.33985329,0,13.3166971,0,0,,0,1
2325926014,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.38773823,8.34407616,0,13.3095493,0,0,,0,1
2325927141,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9395075,0,8.4058218,8.34407616,0,13.3166971,0,0,,0,1
2325928270,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39075184,8.34407616,0,13.3166971,0,0,,0,1
2325929397,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.37869644,8.34407616,0,13.3166971,0,0,,0,1
2325930526,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9349623,0,8.41486359,8.34407616,0,13.3166971,0,0,,0,1
2325931658,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.4178772,8.34407616,0,13.3166971,0,0,,0,1
2325932787,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9395075,0,8.42691898,8.33351898,0,13.3166971,0,0,,0,1
2325933914,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39075184,8.34407616,0,13.3166971,0,0,,0,1
2325935043,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9395075,0,8.40883541,8.34407616,0,13.3095493,0,0,,0,1
2325936374,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.3937664,8.34407616,0,13.3166971,0,0,,0,1
2325937503,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9395075,0,8.42993259,8.34407616,0,13.3166971,0,0,,0,1
