t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
816324061,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.907692,0.0319999978,0,,,0,1
816325390,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.0319999978,0,,,0,1
816326519,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9122372,0.0340000018,0,,,0,1
816327646,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9167824,0.0340000018,0,,,0,1
816328775,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9122372,0.0359999985,0,,,0,1
816329901,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0359999985,0,,,0,1
816331030,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9122372,0.0390000008,0,,,0,1
816332156,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9122372,0.0390000008,0,,,0,1
816333285,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.907692,0.0410000011,0,,,0,1
816334410,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.907692,0.0410000011,0,,,0,1
816335550,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9167824,0.0429999977,0,,,0,1
816336676,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9167824,0.0429999977,0,,,0,1
816337806,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9167824,0.0449999981,0,,,0,1
816338932,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0449999981,0,,,0,1
816340061,0.699999988,0,,,0,0,0.923814595,0.177632615,15.9167824,0.0480000004,0,,,0,1
816341186,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0480000004,0,,,0,1
816342315,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0500000045,0,,,0,1
816343441,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9213276,0.0500000045,0,,,0,1
816344570,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9213276,0.0519999973,0,,,0,1
816345900,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0519999973,0,,,0,1
816347034,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0549999997,0,,,0,1
816348160,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0549999997,0,,,0,1
816349289,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9213276,0.0569999963,0,,,0,1
816350415,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0569999963,0,,,0,1
816351544,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0590000004,0,,,0,1
816352670,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9213276,0.0590000004,0,,,0,1
816353799,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.060999997,0,,,0,1
816354925,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.060999997,0,,,0,1
816356054,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.0639999956,0,,,0,1
816357185,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0639999956,0,,,0,1
816358314,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9122372,0.0659999996,0,,,0,1
816359440,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0659999996,0,,,0,1
816360569,0.699999988,0.5,,,0.00805860758,0.00805860758,0.923814595,0.177632615,15.9167824,0.0680000037,0,,,0,1
816361694,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0680000037,0,,,0,1
816362823,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9122372,0.0700000003,0,,,0,1
816363950,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0700000003,0,,,0,1
816365079,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0729999989,0,,,0,1
816366205,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9122372,0.0729999989,0,,,0,1
816367538,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.075000003,0,,,0,1
816368669,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9167824,0.075000003,0,,,0,1
816369798,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0769999996,0,,,0,1
816370924,0.699999988,0.5,,,0.0241758227,0.0241758227,0.923814595,0.177632615,15.9167824,0.0769999996,0,,,0,1
816372053,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0799999982,0,,,0,1
816373179,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0799999982,0,,,0,1
816374307,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0820000023,0,,,0,1
816375434,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9213276,0.0820000023,0,,,0,1
816376563,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.0840000063,0,,,0,1
816377689,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0840000063,0,,,0,1
816378818,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9213276,0.0859999955,0,,,0,1
816379949,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.0859999955,0,,,0,1
816381078,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9213276,0.0890000015,0,,,0,1
816382204,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9213276,0.0890000015,0,,,0,1
816383333,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0909999982,0,,,0,1
816384459,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.0909999982,0,,,0,1
816385588,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.0929999948,0,,,0,1
816386714,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0929999948,0,,,0,1
816388047,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9122372,0.0960000008,0,,,0,1
816389173,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0960000008,0,,,0,1
816390302,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0980000049,0,,,0,1
816391433,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.0980000049,0,,,0,1
816392562,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9213276,0.100000009,0,,,0,1
816393688,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9213276,0.100000009,0,,,0,1
816394817,0.699999988,1,,,0.00805860758,0,0.923814595,0.177632615,15.9213276,0.102000006,0,,,0,1
816395943,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.102000006,0,,,0,1
816397072,0.699999988,1,,,0.0241758227,0,0.923814595,0.177632615,15.9167824,0.105000004,0,,,0,1
816398198,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9213276,0.105000004,0,,,0,1
816399327,0.699999988,1,,,0.0161172152,0,0.923814595,0.177632615,15.9167824,0.107000001,0,,,0,1
816400453,0.699999988,0.666666687,,,0.0161172152,0.00805860758,0.923814595,0.177632615,15.9213276,0.107000001,0,,,0,1
