t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
62678645,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.59871292,8.43697548,0.114367768,13.3238449,0,0,0,,,,50
62679975,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53240585,8.44119835,0.114367768,13.3238449,0,0,0,,,,50
62681101,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.58967113,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62682227,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.57460117,8.43697548,0.114367768,13.3238449,0,0,0,,,,50
62683353,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.58062935,8.43697548,0.114367768,13.3238449,0,0,0,,,,50
62684479,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.56555939,8.43697548,0.114367768,13.3238449,0,0,0,,,,50
62685605,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55350399,8.43697548,0.107219785,13.3238449,0,0,0,,,,50
62686741,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62687867,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.54144764,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62688993,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.54747581,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62690119,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.43486404,0.100071795,13.3238449,0,0,0,,,,50
62691245,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.57460117,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62692371,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.59268475,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62693497,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56254578,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62694628,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.42641926,0.107219785,13.3238449,0,0,0,,,,50
62695754,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.60474014,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62696880,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57761478,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62698006,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.48719788,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62699132,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58967113,8.43486404,0.0929238126,13.3238449,0,0,0,,,,50
62700462,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58967113,8.43064213,0.114367768,13.3238449,0,0,0,,,,50
62701592,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58967113,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62702718,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.57460117,8.43486404,0.114367768,13.3309927,0,0,0,,,,50
62703844,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58364296,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62704970,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56555939,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62706096,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43486404,0.107219785,13.3309927,0,0,0,,,,50
62707222,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55953121,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62708348,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62709479,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.59268475,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62710605,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.56254578,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62711731,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.57460117,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62712857,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58364296,8.43486404,0.114367768,13.3238449,0,0,0,,,,50
62713983,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.56254578,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62715109,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55953121,8.43486404,0.100071795,13.3238449,0,0,0,,,,50
62716235,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.57158756,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62717366,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.568573,8.43486404,0.114367768,13.3309927,0,0,0,,,,50
62718492,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55953121,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62719618,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.57460117,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62720948,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53542042,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62722073,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55350399,8.43486404,0.107219785,13.3024006,0,0,0,,,,50
62723199,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.57158756,8.43275356,0.114367768,13.3238449,0,0,0,,,,50
62724330,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52939224,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62725456,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.58364296,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62726582,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62727708,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.59871292,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62728834,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55350399,8.43486404,0.107219785,13.3309927,0,0,0,,,,50
62729960,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55350399,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62731086,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56555939,8.42853069,0.107219785,13.3238449,0,0,0,,,,50
62732217,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.5444622,8.43486404,0.100071795,13.3238449,0,0,0,,,,50
62733343,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62734469,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62735595,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.43486404,0.107219785,13.3309927,0,0,0,,,,50
62736721,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57761478,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62737847,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55048943,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62738972,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62740103,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5444622,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62741229,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.57158756,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62742559,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62743685,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55953121,8.43486404,0.107219785,13.3166971,0,0,0,,,,50
62744811,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.43275356,0.107219785,13.3238449,0,0,0,,,,50
62745937,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.53843403,8.43486404,0.100071795,13.3238449,0,0,0,,,,50
62747063,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.43486404,0.100071795,13.3095493,0,0,0,,,,50
62748194,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.59268475,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62749320,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.59569836,8.43486404,0.100071795,13.3238449,0,0,0,,,,50
62750446,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62751572,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.59268475,8.43486404,0.100071795,13.3238449,0,0,0,,,,50
62752698,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.43486404,0.107219785,13.3309927,0,0,0,,,,50
62753824,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62754954,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.42641926,0.107219785,13.3238449,0,0,0,,,,50
62756080,0.5,0.666666687,0,0,0.0161172152,0.00805860758,0,0,15.9349623,0,8.54144764,8.43486404,0.107219785,13.2952528,0,0,0,,,,50
62757206,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.57761478,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62758332,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.54144764,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62759458,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62760584,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55953121,8.43486404,0.107219785,13.3238449,0,0,0,,,,50
62761710,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55953121,8.43275356,0.100071795,13.3309927,0,0,0,,,,50
62763045,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.43486404,0.107219785,13.3166971,0,0,0,,,,50
