t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
434673562,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9167824,0,8.66501904,8.07382298,0,13.5096922,0,0,38156,0,0,0,0,0,,0,51
434674894,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9213276,0,8.65899086,8.0843792,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434676025,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9213276,0,8.65296268,8.07804585,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434677153,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9213276,0,8.6439209,8.08860207,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434678284,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9167824,0,8.6439209,8.07593441,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434679412,0.5,0,0,0,0,0.0161172152,0.297970891,0.297970891,15.9213276,0,8.66803265,8.08015633,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434680554,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.66803265,8.07593441,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434681682,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.64090729,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434682813,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.64994907,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434683941,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.64994907,8.0907135,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434685072,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.67406082,8.06960011,0,13.5096922,0,0,38156,0,0,0,0,0,,0,51
434686205,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9304171,0,8.62885189,8.07382298,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434687336,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.62282372,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434688464,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.62583828,8.07593441,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434689595,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.6439209,8.07171154,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434690723,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.63789368,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434691854,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.64090729,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434692987,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.6318655,8.06748867,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434694119,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.66200447,8.08015633,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434695451,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.64994907,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434696582,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.67104626,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434697710,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.61679649,8.08015633,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434698845,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.6318655,8.07593441,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434699973,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.65597725,8.07382298,0,13.5382843,0,0,38156,0,0,0,0,0,,0,51
434701104,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.64693546,8.06748867,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434702232,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.6318655,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434703363,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.63789368,8.0843792,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434704492,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.65597725,8.07593441,0,13.5382843,0,0,38156,0,0,0,0,0,,0,51
434705628,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.64693546,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434706756,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.66200447,8.06960011,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434707887,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.64090729,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434709015,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.6439209,8.08649063,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434710146,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.66200447,8.06960011,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434711274,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.65296268,8.07804585,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434712410,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.64693546,8.08015633,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434713538,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.64994907,8.08649063,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434714669,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.65899086,8.0843792,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434716001,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.63789368,8.0843792,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434717132,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9213276,0,8.64994907,8.0843792,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434718265,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.63789368,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434719396,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.67104626,8.08015633,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434720524,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.63789368,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434721655,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.64994907,8.06960011,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434722783,0.5,0.333333343,0,0,0.00805860758,0.0161172152,0.297970891,0.297970891,15.9258718,0,8.64693546,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434723915,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.63487911,8.08015633,0,13.5382843,0,0,38156,0,0,0,0,0,,0,51
434725047,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.65296268,8.07804585,0,13.5168409,0,0,38156,0,0,0,0,0,,0,51
434726178,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.62885189,8.07171154,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434727306,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.66200447,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434728438,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.65296268,8.0843792,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434729566,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9258718,0,8.67104626,8.07593441,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434730701,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9304171,0,8.63487911,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434731829,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.64994907,8.07804585,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434732960,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9304171,0,8.6439209,8.07593441,0,13.5239887,0,0,38156,0,0,0,0,0,,0,51
434734089,0.5,0.5,0,0,0.00805860758,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.62583828,8.0843792,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434735220,0.5,0,0,0,0,0,0.297970891,0.297970891,15.9304171,0,8.63789368,8.07593441,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434736348,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.66803265,8.07382298,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
434737687,0.5,0,0,0,0,0.00805860758,0.297970891,0.297970891,15.9258718,0,8.61076832,8.07171154,0,13.5311365,0,0,38156,0,0,0,0,0,,0,51
