t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
38305378,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.59569836,8.42641926,0,13.3309927,0,0,0,,,,50
38306717,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.55953121,8.43275356,0,13.3238449,0,0,0,,,,50
38307843,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.51130867,8.43064213,0,13.3309927,0,0,0,,,,50
38308969,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.5565176,8.42853069,0,13.3309927,0,0,0,,,,50
38310095,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43064213,0,13.3309927,0,0,0,,,,50
38311221,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57158756,8.43064213,0,13.3238449,0,0,0,,,,50
38312347,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42430782,0,13.3309927,0,0,0,,,,50
38313484,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.55953121,8.42430782,0,13.3381405,0,0,0,,,,50
38314610,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.57460117,8.42430782,0,13.3309927,0,0,0,,,,50
38315736,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.42641926,0,13.3238449,0,0,0,,,,50
38316862,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.58062935,8.42641926,0,13.3309927,0,0,0,,,,50
38317988,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58062935,8.42853069,0,13.3309927,0,0,0,,,,50
38319114,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55048943,8.42853069,0,13.3238449,0,0,0,,,,50
38320240,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.55048943,8.42641926,0,13.3309927,0,0,0,,,,50
38321371,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.42853069,0,13.3309927,0,0,0,,,,50
38322497,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.42641926,0,13.3309927,0,0,0,,,,50
38323623,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.42641926,0,13.3309927,0,0,0,,,,50
38324749,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55350399,8.42641926,0,13.3309927,0,0,0,,,,50
38325884,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.42853069,0,13.3309927,0,0,0,,,,50
38327214,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.42641926,0,13.3309927,0,0,0,,,,50
38328345,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.42641926,0,13.3309927,0,0,0,,,,50
38329471,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.58062935,8.42641926,0,13.3309927,0,0,0,,,,50
38330597,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.52035046,8.42641926,0,13.3238449,0,0,0,,,,50
38331723,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.5444622,8.42641926,0,13.3309927,0,0,0,,,,50
38332849,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53843403,8.42641926,0,13.3309927,0,0,0,,,,50
38333975,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56555939,8.42641926,0,13.3238449,0,0,0,,,,50
38335101,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.42008495,0,13.3309927,0,0,0,,,,50
38336232,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53843403,8.42641926,0,13.3309927,0,0,0,,,,50
38337358,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.3309927,0,0,0,,,,50
38338484,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53240585,8.42641926,0,13.3309927,0,0,0,,,,50
38339610,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.42641926,0,13.3309927,0,0,0,,,,50
38340736,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.42641926,0,13.3309927,0,0,0,,,,50
38341862,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.42641926,0,13.3309927,0,0,0,,,,50
38342988,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.3309927,0,0,0,,,,50
38344119,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.42641926,0,13.3309927,0,0,0,,,,50
38345245,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53843403,8.42641926,0,13.3309927,0,0,0,,,,50
38346380,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.53542042,8.42430782,0,13.3309927,0,0,0,,,,50
38347506,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.5444622,8.42641926,0,13.3309927,0,0,0,,,,50
38348836,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.57761478,8.42641926,0,13.3238449,0,0,0,,,,50
38349962,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.41797352,0,13.3309927,0,0,0,,,,50
38351092,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.42641926,0,13.3309927,0,0,0,,,,50
38352218,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.55953121,8.42641926,0,13.3309927,0,0,0,,,,50
38353344,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55048943,8.42641926,0,13.3309927,0,0,0,,,,50
38354470,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42853069,0,13.3238449,0,0,0,,,,50
38355596,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52035046,8.42641926,0,13.3309927,0,0,0,,,,50
38356722,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.42641926,0,13.3309927,0,0,0,,,,50
38357848,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.54747581,8.42430782,0,13.3309927,0,0,0,,,,50
38358979,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.42641926,0,13.3309927,0,0,0,,,,50
38360105,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.51130867,8.42641926,0,13.3309927,0,0,0,,,,50
38361231,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.5444622,8.42641926,0,13.3309927,0,0,0,,,,50
38362357,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52939224,8.42641926,0,13.3309927,0,0,0,,,,50
38363483,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5565176,8.42219639,0,13.3309927,0,0,0,,,,50
38364609,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.42641926,0,13.3309927,0,0,0,,,,50
38365744,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.42430782,0,13.3309927,0,0,0,,,,50
38366875,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42641926,0,13.3309927,0,0,0,,,,50
38368001,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.42641926,0,13.3238449,0,0,0,,,,50
38369331,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.3238449,0,0,0,,,,50
38370457,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.51130867,8.42430782,0,13.3309927,0,0,0,,,,50
38371583,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.51432323,8.42641926,0,13.3309927,0,0,0,,,,50
38372709,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.42219639,0,13.3309927,0,0,0,,,,50
38373835,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.55350399,8.42641926,0,13.3238449,0,0,0,,,,50
38374966,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.53542042,8.42641926,0,13.3309927,0,0,0,,,,50
38376092,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.42641926,0,13.3309927,0,0,0,,,,50
38377218,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.56555939,8.42641926,0,13.3309927,0,0,0,,,,50
38378344,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.42641926,0,13.3309927,0,0,0,,,,50
38379470,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.42430782,0,13.3309927,0,0,0,,,,50
