t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
547187509,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9122372,0,0,0,,0,1
547188839,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9213276,0,0,0,,0,1
547189968,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9213276,0,0,0,,0,1
547191093,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547192222,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9213276,0,0,0,,0,1
547193347,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547194475,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547195601,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9213276,0,0,0,,0,1
547196729,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9167824,0,0,0,,0,1
547197855,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9167824,0,0,0,,0,1
547198994,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547200119,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547201248,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547202373,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547203502,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547204627,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547205756,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547206882,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547208010,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547209340,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547210473,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547211598,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547212727,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547213852,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547214980,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547216106,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547217234,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547218359,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547219487,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547220618,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547221747,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547222872,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547224001,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547225127,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547226255,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547227381,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547228509,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547229839,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547230967,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547232098,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547233226,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547234352,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547235480,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547236605,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547237734,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547238859,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547239988,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547241114,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547242242,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9395075,0,0,0,,0,1
547243373,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547244501,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547245627,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547246755,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547247881,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547249009,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547250135,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547251467,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547252592,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547253721,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547254852,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547255980,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547257106,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547258235,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9349623,0,0,0,,0,1
547259360,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547260489,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547261614,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547262742,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547263868,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547264996,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547266127,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547267255,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547268381,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547269510,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547270635,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547271968,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547273093,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547274222,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9349623,0,0,0,,0,1
547275348,0.5,1,,,0.0241758227,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547276476,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547277607,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547278735,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547279861,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547280989,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547282115,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
547283243,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547284368,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547285497,0.5,1,,,0.00805860758,0,0.554457843,0.203728169,15.9304171,0,0,0,,0,1
547286622,0.5,1,,,0.0161172152,0,0.554457843,0.203728169,15.9258718,0,0,0,,0,1
