t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
678144934,0.5,1,0,0,0.0241758227,0,0.330422789,0.271323323,15.9213276,0.170000002,8.56254578,8.43486404,0,13.352437,0,,,0,3
678146265,0.5,1,0,0,0.0241758227,0,0.330422789,0.271323323,15.9304171,0.170000002,8.5565176,8.43697548,0,13.3595848,0,,,0,3
678147395,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9304171,0.185000002,8.53240585,8.43275356,0,13.3595848,0,,,0,3
678148522,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.185000002,8.53843403,8.43275356,0,13.3381405,0,,,0,3
678149652,0.5,1,0,0,0.0241758227,0,0.330422789,0.271323323,15.9349623,0.194999993,8.56254578,8.43275356,0,13.3595848,0,,,0,3
678150779,0.5,0.75,0,0,0.0241758227,0.00805860758,0.330422789,0.271323323,15.9304171,0.194999993,8.55953121,8.43275356,0,13.352437,0,,,0,3
678151909,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9258718,0.205000013,8.59871292,8.43697548,0,13.352437,0,,,0,3
678153036,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9213276,0.205000013,8.55350399,8.43697548,0,13.3452892,0,,,0,3
678154176,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.219999999,8.55350399,8.42853069,0,13.3595848,0,,,0,3
678155303,0.5,1,0,0,0.0241758227,0,0.330422789,0.271323323,15.9349623,0.219999999,8.5565176,8.43064213,0,13.3667326,0,,,0,3
678156433,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.230000004,8.52939224,8.42430782,0,13.3667326,0,,,0,3
678157559,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9395075,0.230000004,8.52637863,8.43064213,0,13.3595848,0,,,0,3
678158690,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.239999995,8.5565176,8.43064213,0,13.3595848,0,,,0,3
678159817,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.239999995,8.54747581,8.43064213,0,13.3667326,0,,,0,3
678160946,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.25,8.51130867,8.43275356,0,13.3595848,0,,,0,3
678162078,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.25,8.5444622,8.43275356,0,13.3381405,0,,,0,3
678163208,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.264999986,8.54144764,8.43064213,0,13.3595848,0,,,0,3
678164334,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9304171,0.264999986,8.54144764,8.43064213,0,13.3595848,0,,,0,3
678165464,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.275000006,8.54144764,8.43064213,0,13.3381405,0,,,0,3
678166794,0.5,1,0,0,0.0402930379,0,0.330422789,0.271323323,15.9349623,0.275000006,8.60775471,8.43064213,0,13.3595848,0,,,0,3
678167925,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.284999996,8.55953121,8.43064213,0,13.3452892,0,,,0,3
678169051,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.284999996,8.55953121,8.43064213,0,13.352437,0,,,0,3
678170181,0.5,1,0,0,0.0322344303,0,0.330422789,0.271323323,15.9349623,0.300000012,8.55350399,8.43064213,0,13.3595848,0,,,0,3
678171313,0.5,1,0,0,0.0402930379,0,0.330422789,0.271323323,15.9349623,0.300000012,8.49925327,8.43064213,0,13.3595848,0,,,0,3
