t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
591961754,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9167824,0,0,0,,0,1
591963083,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9213276,0,0,0,,0,1
591964212,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591965337,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9213276,0,0,0,,0,1
591966466,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9213276,0,0,0,,0,1
591967591,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591968719,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591969845,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9213276,0,0,0,,0,1
591970973,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9167824,0,0,0,,0,1
591972098,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9167824,0,0,0,,0,1
591973237,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9349623,0,0,0,,0,1
591974362,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591975490,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591976616,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591977744,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
591978869,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591979998,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591981123,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591982252,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591983581,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591984714,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591985840,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591986968,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591988093,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591989222,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
591990347,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591991476,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
591992601,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591993730,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591994860,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
591995989,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
591997114,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
591998242,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
591999368,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592000496,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592001622,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592002750,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592004080,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592005208,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592006339,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592007467,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9213276,0,0,0,,0,1
592008593,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592009721,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592010846,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592011975,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592013100,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592014229,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592015354,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592016482,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592017613,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592018741,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592019867,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592020996,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592022121,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592023249,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592024375,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592025707,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592026832,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592027961,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592029091,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592030220,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592031345,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592032474,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592033599,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592034728,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592035853,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592036981,0.5,1,,,0.0241758227,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592038107,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592039235,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592040366,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592041494,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592042620,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592043748,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
592044873,0.5,1,,,0.0161172152,0,0.595300674,0.198718563,15.9258718,0,0,0,,0,1
592046206,0.5,1,,,0.00805860758,0,0.595300674,0.198718563,15.9304171,0,0,0,,0,1
