t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
313724459,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9213276,0.164999992,8.52939224,8.43275356,0,13.3667326,0,,,0,3
313725799,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0.164999992,8.53240585,8.43275356,0,13.3738813,0,,,0,3
313726929,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9304171,0.174999997,8.60172653,8.42853069,0,13.3738813,0,,,0,3
313728056,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.174999997,8.54144764,8.43064213,0,13.3595848,0,,,0,3
313729186,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9304171,0.189999998,8.53240585,8.42641926,0,13.3810291,0,,,0,3
313730313,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.189999998,8.5444622,8.42219639,0,13.3810291,0,,,0,3
313731443,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.199999988,8.5565176,8.42219639,0,13.3738813,0,,,0,3
313732570,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9258718,0.199999988,8.5444622,8.43275356,0,13.3667326,0,,,0,3
313733710,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.209999993,8.53240585,8.42641926,0,13.3738813,0,,,0,3
313734837,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.209999993,8.57761478,8.42853069,0,13.3738813,0,,,0,3
313735967,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.219999999,8.52939224,8.42853069,0,13.3810291,0,,,0,3
313737094,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.219999999,8.55953121,8.42853069,0,13.3738813,0,,,0,3
313738223,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.234999985,8.56555939,8.42008495,0,13.3810291,0,,,0,3
313739350,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.234999985,8.45705795,8.42430782,0,13.3738813,0,,,0,3
313740480,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.24499999,8.5444622,8.42853069,0,13.3738813,0,,,0,3
313741612,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.24499999,8.5565176,8.42430782,0,13.3810291,0,,,0,3
313742742,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.254999995,8.53542042,8.42853069,0,13.3810291,0,,,0,3
313743869,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.254999995,8.55048943,8.42641926,0,13.3810291,0,,,0,3
313745008,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.270000011,8.5444622,8.42641926,0,13.3810291,0,,,0,3
313746339,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.270000011,8.54747581,8.42008495,0,13.3810291,0,,,0,3
313747469,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.280000001,8.52336502,8.42853069,0,13.3810291,0,,,0,3
313748595,0.5,1,0,0,0.0483516455,0,0.297970891,0.297970891,15.9304171,0.280000001,8.56254578,8.42641926,0,13.3810291,0,,,0,3
313749725,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.289999992,8.53843403,8.42008495,0,13.3810291,0,,,0,3
313750857,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.289999992,8.56555939,8.42641926,0,13.3810291,0,,,0,3
313751987,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.299999982,8.52035046,8.42853069,0,13.3810291,0,,,0,3
313753114,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.299999982,8.55048943,8.41797352,0,13.3738813,0,,,0,3
313754244,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.314999998,8.55953121,8.42853069,0,13.3810291,0,,,0,3
313755371,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.314999998,8.5565176,8.42853069,0,13.3810291,0,,,0,3
313756500,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.324999988,8.54144764,8.42008495,0,13.3738813,0,,,0,3
313757627,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.324999988,8.54747581,8.43064213,0,13.3810291,0,,,0,3
313758762,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.335000008,8.53843403,8.42641926,0,13.3738813,0,,,0,3
313759889,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.335000008,8.52336502,8.42641926,0,13.3738813,0,,,0,3
313761018,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.349999994,8.49623966,8.42641926,0,13.3738813,0,,,0,3
313762145,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.349999994,8.53240585,8.42641926,0,13.3810291,0,,,0,3
313763275,0.5,1,0,0,0.0483516455,0,0.297970891,0.297970891,15.9349623,0.359999985,8.55350399,8.42641926,0,13.3738813,0,,,0,3
313764402,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.359999985,8.53240585,8.42641926,0,13.3810291,0,,,0,3
313765541,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.370000005,8.55953121,8.42853069,0,13.3810291,0,,,0,3
313766872,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.370000005,8.55048943,8.42853069,0,13.3738813,0,,,0,3
313768007,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.38499999,8.5444622,8.42430782,0,13.3810291,0,,,0,3
313769133,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.38499999,8.53843403,8.42853069,0,13.3810291,0,,,0,3
313770263,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.395000011,8.568573,8.42853069,0,13.3738813,0,,,0,3
313771390,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.395000011,8.5444622,8.42641926,0,13.3810291,0,,,0,3
313772520,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.405000001,8.54747581,8.42641926,0,13.3810291,0,,,0,3
313773647,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.405000001,8.55048943,8.42641926,0,13.3810291,0,,,0,3
313774777,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9349623,0.414999992,8.53240585,8.42853069,0,13.3810291,0,,,0,3
313775909,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.414999992,8.53542042,8.42641926,0,13.3810291,0,,,0,3
313777038,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.430000007,8.54747581,8.41797352,0,13.3667326,0,,,0,3
313778165,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.430000007,8.52035046,8.42641926,0,13.3810291,0,,,0,3
313779295,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.439999998,8.52939224,8.42853069,0,13.3738813,0,,,0,3
313780422,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.439999998,8.57460117,8.42641926,0,13.3738813,0,,,0,3
313781552,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.450000018,8.5565176,8.42853069,0,13.3810291,0,,,0,3
313782679,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.450000018,8.5565176,8.41797352,0,13.3810291,0,,,0,3
313783809,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.460000008,8.5565176,8.42853069,0,13.3810291,0,,,0,3
313784950,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.460000008,8.56555939,8.42853069,0,13.3810291,0,,,0,3
313786079,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.474999994,8.55048943,8.42641926,0,13.3595848,0,,,0,3
313787206,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.474999994,8.54144764,8.42641926,0,13.3810291,0,,,0,3
313788540,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.485000014,8.568573,8.42430782,0,13.3738813,0,,,0,3
313789667,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.485000014,8.53240585,8.42219639,0,13.3810291,0,,,0,3
313790796,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.495000005,8.54144764,8.42430782,0,13.3810291,0,,,0,3
313791924,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9395075,0.495000005,8.54144764,8.42430782,0,13.3810291,0,,,0,3
313793058,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.50999999,8.57158756,8.42641926,0,13.3667326,0,,,0,3
313794185,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.50999999,8.5444622,8.42641926,0,13.3810291,0,,,0,3
313795315,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.519999981,8.55048943,8.42641926,0,13.3738813,0,,,0,3
313796442,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9395075,0.519999981,8.52336502,8.42853069,0,13.3810291,0,,,0,3
313797572,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.529999971,8.53843403,8.42853069,0,13.3738813,0,,,0,3
313798699,0.5,1,0,0,0.0402930379,0,0.297970891,0.297970891,15.9304171,0.529999971,8.54144764,8.42853069,0,13.3738813,0,,,0,3
313799829,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.540000021,8.55350399,8.42853069,0,13.3810291,0,,,0,3
313800956,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9349623,0.540000021,8.55350399,8.42430782,0,13.3810291,0,,,0,3
313802090,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0.555000007,8.56555939,8.42430782,0,13.3810291,0,,,0,3
313803217,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.555000007,8.52336502,8.42853069,0,13.3738813,0,,,0,3
313804347,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.564999998,8.55953121,8.42641926,0,13.3810291,0,,,0,3
313805483,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.564999998,8.59871292,8.42641926,0,13.3738813,0,,,0,3
313806613,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.574999988,8.53843403,8.42853069,0,13.3810291,0,,,0,3
313807740,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.574999988,8.54747581,8.42641926,0,13.3738813,0,,,0,3
313809074,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.590000033,8.53542042,8.42853069,0,13.3595848,0,,,0,3
313810206,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9304171,0.590000033,8.54144764,8.42641926,0,13.3810291,0,,,0,3
313811336,0.5,1,0,0,0.0322344303,0,0.297970891,0.297970891,15.9349623,0.599999964,8.52336502,8.42641926,0,13.3810291,0,,,0,3
