t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,enc_edge_count_a,enc_edge_count_b,enc_phase_ewma,enc_duty_a_ewma,enc_duty_b_ewma,fault_flags,ps_phase,dc_phase,trap_phase,flags
187850000,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187851128,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187852255,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187853382,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187854514,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187855641,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187856769,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187857896,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187859023,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187860155,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187861283,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187862410,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187863537,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187864874,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187866006,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187867133,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187868261,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187869389,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187870516,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187871648,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187872776,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187873903,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187875030,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187876162,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187877289,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187878417,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187879544,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187880672,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187881804,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187882931,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187884058,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187885395,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187886522,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187887655,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187888782,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187889909,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187891036,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187892164,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187893296,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187894423,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187895550,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187896678,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187897805,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187898937,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187900064,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187901192,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187902319,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187903446,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187904578,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187905916,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187907043,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187908170,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187909302,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187910430,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0.00714798551,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187911557,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187912684,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187913812,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187914944,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187916071,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187917198,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187918326,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187919453,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187920585,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187921712,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187922840,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187923967,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187925094,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187926227,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187927564,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187928692,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187929819,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0.00714798551,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187930946,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187932078,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187933205,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187934333,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187935460,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187936587,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187937719,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187938847,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187939974,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187941101,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187942233,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187943360,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187944488,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187945615,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187946742,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187948084,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187949211,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187950338,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187951465,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187952593,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0.014295971,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187953725,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187954852,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187955979,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08649063,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187957106,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187958234,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187959365,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187960493,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187961620,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187962747,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187963874,0.5,0,0,0,0,0,0,0,0,0,8.54747581,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187965006,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187966134,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187967261,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187968389,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187969726,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0.00714798551,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187970858,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187971987,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187973114,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187974241,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187975373,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187976501,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187977627,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187978754,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187979882,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187981014,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187982141,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187983268,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187984395,0.5,0,0,0,0,0,0,0,0,0,8.53843403,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187985523,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187986655,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187987782,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187988909,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187990247,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187991374,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187992506,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187993633,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187994760,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187995887,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187997014,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187998146,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
187999273,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188000400,0.5,0,0,0,0,0,0,0,0,0,8.53843403,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188001527,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188002654,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188003786,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188004913,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188006040,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188007167,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188008299,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0.00714798551,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188009427,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188010554,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188011891,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188013019,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188014151,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188015278,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188016405,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188017533,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188018660,0.5,0,0,0,0,0,0,0,0,0,8.53843403,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188019792,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188020920,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188022047,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188023174,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188024302,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188025433,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188026561,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188027688,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
188028815,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1288,0,0,0,3067,3066,0,0,0,0,,,,50
