t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
32882556,0.5,1,,,0.00805860758,0,0,0,15.9213276,0,8.42993259,8.37152386,0.0428879112,13.3024006,0,0,,0,1
32883886,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.37869644,8.38208103,0.0428879112,13.2952528,0,0,,0,1
32885015,0.5,1,,,0.00805860758,0,0,0,15.9213276,0,8.36362648,8.38208103,0.0428879112,13.288105,0,0,,0,1
32886140,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.4058218,8.3799696,0.0214439556,13.2952528,0,0,,0,1
32887269,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.41486359,8.37574673,0.0428879112,13.2952528,0,0,,0,1
32888395,0.5,1,,,0.00805860758,0,0,0,15.9213276,0,8.39075184,8.37152386,0.0500358976,13.2952528,0,0,,0,1
32889523,0.5,1,,,0.0161172152,0,0,0,15.9213276,0,8.40280819,8.36518955,0.0500358976,13.3024006,0,0,,0,1
32890649,0.5,1,,,0.00805860758,0,0,0,15.9167824,0,8.4058218,8.38630295,0.0428879112,13.288105,0,0,,0,1
32891788,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.36965466,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32892914,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39979362,8.36518955,0.0500358976,13.3024006,0,0,,0,1
32894043,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.42390537,8.36518955,0.0428879112,13.288105,0,0,,0,1
32895169,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.34554291,8.36941242,0.0428879112,13.3024006,0,0,,0,1
32896298,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,8.39979362,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32897424,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.36061287,8.36518955,0.0428879112,13.2952528,0,0,,0,1
32898553,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.38171005,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32899684,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.4058218,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32900813,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40883541,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32901939,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39979362,8.36730099,0.0428879112,13.2952528,0,0,,0,1
32903068,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39075184,8.36941242,0.0428879112,13.2809572,0,0,,0,1
32904398,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39678001,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32905526,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39979362,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32906653,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40280819,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32907782,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40883541,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32908912,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.38472462,8.36307812,0.0428879112,13.2952528,0,0,,0,1
32910041,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40280819,8.37152386,0.0428879112,13.288105,0,0,,0,1
32911166,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.4058218,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32912295,0.5,1,,,0.00805860758,0,0,0,15.9213276,0,8.37869644,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32913421,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.4178772,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32914551,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40883541,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32915677,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.38472462,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32916810,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.42691898,8.36941242,0.0500358976,13.2952528,0,0,,0,1
32917936,0.5,1,,,0.0161172152,0,0,0,15.9258718,0,8.39979362,8.36941242,0.0428879112,13.288105,0,0,,0,1
32919065,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.42089176,8.37152386,0.0500358976,13.2809572,0,0,,0,1
32920191,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.40883541,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32921320,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39678001,8.37152386,0.0428879112,13.2952528,0,0,,0,1
32922446,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39979362,8.36307812,0.0428879112,13.2952528,0,0,,0,1
32923574,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40280819,8.36941242,0.0428879112,13.3024006,0,0,,0,1
32924904,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40883541,8.36941242,0.0428879112,13.288105,0,0,,0,1
32926038,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40883541,8.37152386,0.0357399285,13.2952528,0,0,,0,1
32927164,0.5,0,,,0,0,0,0,15.9258718,0,8.41184998,8.36941242,0.0428879112,13.2952528,0,0,,0,1
32928293,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.42691898,8.36941242,0.0357399285,13.2952528,0,0,,0,1
