t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
81276748,0.5,1,0,0,0.0241758227,0,0,0,15.9258718,0,8.54747581,8.43486404,0,13.3238449,0,0,0,,,,50
81278078,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55350399,8.43486404,0,13.3095493,0,0,0,,,,50
81279204,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.43486404,0,13.3238449,0,0,0,,,,50
81280330,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.54144764,8.43275356,0,13.3238449,0,0,0,,,,50
81281456,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.52336502,8.43275356,0,13.3238449,0,0,0,,,,50
81282581,0.5,1,0,0,0.00805860758,0,0,0,15.9258718,0,8.52939224,8.43275356,0,13.3238449,0,0,0,,,,50
81283707,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.54144764,8.42853069,0,13.3238449,0,0,0,,,,50
81284844,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.42853069,0,13.3309927,0,0,0,,,,50
81285970,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53843403,8.42853069,0,13.3238449,0,0,0,,,,50
81287096,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.43064213,0,13.3238449,0,0,0,,,,50
81288222,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.53240585,8.42853069,0,13.3309927,0,0,0,,,,50
81289348,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54144764,8.42430782,0,13.3238449,0,0,0,,,,50
81290474,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.52637863,8.43064213,0,13.3309927,0,0,0,,,,50
81291600,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.43064213,0,13.3238449,0,0,0,,,,50
81292731,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.52035046,8.42853069,0,13.3309927,0,0,0,,,,50
81293857,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.54144764,8.43064213,0,13.3309927,0,0,0,,,,50
81294983,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43064213,0,13.3309927,0,0,0,,,,50
81296109,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43064213,0,13.3238449,0,0,0,,,,50
81297234,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.568573,8.43064213,0,13.3238449,0,0,0,,,,50
81298564,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.43064213,0,13.3238449,0,0,0,,,,50
81299695,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.43064213,0,13.3238449,0,0,0,,,,50
81300821,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.43064213,0,13.3309927,0,0,0,,,,50
81301947,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.42853069,0,13.3309927,0,0,0,,,,50
81303073,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.43064213,0,13.3024006,0,0,0,,,,50
81304199,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.43064213,0,13.3309927,0,0,0,,,,50
81305325,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.42853069,0,13.3238449,0,0,0,,,,50
81306451,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53542042,8.43064213,0,13.3238449,0,0,0,,,,50
81307582,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.43064213,0,13.3238449,0,0,0,,,,50
81308707,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.43064213,0,13.3309927,0,0,0,,,,50
81309833,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.55048943,8.43064213,0,13.3309927,0,0,0,,,,50
81310959,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53240585,8.42430782,0,13.3309927,0,0,0,,,,50
81312085,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.43064213,0,13.3238449,0,0,0,,,,50
81313211,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55953121,8.43064213,0,13.3309927,0,0,0,,,,50
81314337,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55953121,8.42853069,0,13.3309927,0,0,0,,,,50
81315468,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.42853069,0,13.3238449,0,0,0,,,,50
81316594,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55048943,8.42853069,0.00714798551,13.3309927,0,0,0,,,,50
81317720,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.54747581,8.43064213,0,13.3238449,0,0,0,,,,50
81319050,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55350399,8.42853069,0,13.3166971,0,0,0,,,,50
81320176,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.50829506,8.43064213,0,13.3238449,0,0,0,,,,50
81321302,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.5444622,8.43064213,0,13.3309927,0,0,0,,,,50
81322432,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.42430782,0,13.3309927,0,0,0,,,,50
81323558,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55350399,8.42853069,0,13.3309927,0,0,0,,,,50
81324684,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.43064213,0,13.3238449,0,0,0,,,,50
81325810,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.49925327,8.42853069,0,13.3238449,0,0,0,,,,50
81326936,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43064213,0,13.3238449,0,0,0,,,,50
81328062,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.5565176,8.43064213,0,13.3095493,0,0,0,,,,50
81329188,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.51432323,8.43064213,0,13.3238449,0,0,0,,,,50
81330319,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56555939,8.43064213,0,13.3238449,0,0,0,,,,50
81331445,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58665657,8.43064213,0,13.3309927,0,0,0,,,,50
81332571,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42853069,0,13.3309927,0,0,0,,,,50
81333697,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.43064213,0,13.3309927,0,0,0,,,,50
81334823,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.42853069,0,13.3309927,0,0,0,,,,50
81335948,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55350399,8.43064213,0,13.3309927,0,0,0,,,,50
81337074,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57460117,8.43064213,0,13.3095493,0,0,0,,,,50
81338205,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.42853069,0,13.3238449,0,0,0,,,,50
81339331,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.50226688,8.43064213,0,13.3309927,0,0,0,,,,50
81340661,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43064213,0,13.3238449,0,0,0,,,,50
81341787,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43064213,0,13.3309927,0,0,0,,,,50
81342913,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53542042,8.43064213,0,13.3309927,0,0,0,,,,50
81344039,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43064213,0,13.3166971,0,0,0,,,,50
81345165,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.51130867,8.43064213,0,13.3238449,0,0,0,,,,50
81346296,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.43064213,0,13.3309927,0,0,0,,,,50
81347422,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.42641926,0,13.3309927,0,0,0,,,,50
81348548,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.56254578,8.42853069,0,13.3238449,0,0,0,,,,50
81349673,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58062935,8.43064213,0,13.3238449,0,0,0,,,,50
81350799,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.56555939,8.43064213,0,13.3238449,0,0,0,,,,50
81351925,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.43064213,0,13.3238449,0,0,0,,,,50
81353056,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.53843403,8.43064213,0,13.3095493,0,0,0,,,,50
81354182,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52939224,8.43064213,0,13.3238449,0,0,0,,,,50
81355308,0.5,1,0,0,0.0402930379,0,0,0,15.9349623,0,8.51432323,8.43064213,0,13.3309927,0,0,0,,,,50
81356434,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.43064213,0,13.3238449,0,0,0,,,,50
81357560,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52336502,8.43064213,0,13.3309927,0,0,0,,,,50
81358686,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43064213,0,13.3238449,0,0,0,,,,50
81359812,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55048943,8.43064213,0,13.3238449,0,0,0,,,,50
81361146,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43064213,0,13.3238449,0,0,0,,,,50
81362272,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.50528145,8.43064213,0,13.3309927,0,0,0,,,,50
81363398,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56555939,8.43064213,0,13.3309927,0,0,0,,,,50
81364524,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.42641926,0,13.3238449,0,0,0,,,,50
81365650,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.43064213,0,13.3238449,0,0,0,,,,50
81366776,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52637863,8.43064213,0,13.3238449,0,0,0,,,,50
81367902,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55048943,8.43064213,0,13.3238449,0,0,0,,,,50
