t,alpha,v,r_cmd,i_cmd
1.544000000e+01,1.159645218e-04,-8.863647450e-02,4.996989306e-01,1.280806061e-07
1.546000000e+01,1.156820924e-04,-8.842060202e-02,4.996996638e-01,1.277686651e-07
1.548000000e+01,1.154003508e-04,-8.820525529e-02,4.997003953e-01,1.274574846e-07
1.550000000e+01,1.151192954e-04,-8.799043304e-02,4.997011250e-01,1.271470629e-07
1.552000000e+01,1.148389245e-04,-8.777613399e-02,4.997018529e-01,1.268373984e-07
1.554000000e+01,1.145592365e-04,-8.756235685e-02,4.997025790e-01,1.265284855e-07
1.556000000e+01,1.142802296e-04,-8.734910037e-02,4.997033034e-01,1.262203309e-07
1.558000000e+01,1.140019022e-04,-8.713636327e-02,4.997040260e-01,1.259129268e-07
1.560000000e+01,1.137242527e-04,-8.692414428e-02,4.997047468e-01,1.256062709e-07
1.562000000e+01,1.134472794e-04,-8.671244215e-02,4.997054659e-01,1.253003601e-07
1.564000000e+01,1.131709807e-04,-8.650125562e-02,4.997061832e-01,1.249951959e-07
1.566000000e+01,1.128953549e-04,-8.629058343e-02,4.997068988e-01,1.246907727e-07
1.568000000e+01,1.126204004e-04,-8.608042432e-02,4.997076126e-01,1.243870906e-07
1.570000000e+01,1.123461155e-04,-8.587077706e-02,4.997083247e-01,1.240841480e-07
1.572000000e+01,1.120724986e-04,-8.566164038e-02,4.997090351e-01,1.237819430e-07
1.574000000e+01,1.117995481e-04,-8.545301306e-02,4.997097437e-01,1.234804720e-07
1.576000000e+01,1.115272624e-04,-8.524489384e-02,4.997104507e-01,1.231797375e-07
1.578000000e+01,1.112556399e-04,-8.503728149e-02,4.997111559e-01,1.228797331e-07
1.580000000e+01,1.109846788e-04,-8.483017478e-02,4.997118593e-01,1.225804613e-07
1.582000000e+01,1.107143777e-04,-8.462357248e-02,4.997125611e-01,1.222819168e-07
1.584000000e+01,1.104447349e-04,-8.441747335e-02,4.997132611e-01,1.219841006e-07
1.586000000e+01,1.101757488e-04,-8.421187617e-02,4.997139595e-01,1.216870110e-07
1.588000000e+01,1.099074178e-04,-8.400677972e-02,4.997146561e-01,1.213906453e-07
1.590000000e+01,1.096397404e-04,-8.380218277e-02,4.997153511e-01,1.210950001e-07
1.592000000e+01,1.093727148e-04,-8.359808412e-02,4.997160443e-01,1.208000755e-07
1.594000000e+01,1.091063396e-04,-8.339448255e-02,4.997167359e-01,1.205058708e-07
1.596000000e+01,1.088406132e-04,-8.319137685e-02,4.997174258e-01,1.202123817e-07
1.598000000e+01,1.085755339e-04,-8.298876580e-02,4.997181140e-01,1.199196076e-07
1.600000000e+01,1.083111002e-04,-8.278664821e-02,4.997188005e-01,1.196275468e-07
1.602000000e+01,1.080473106e-04,-8.258502288e-02,4.997194854e-01,1.193361976e-07
1.604000000e+01,1.077841634e-04,-8.238388860e-02,4.997201686e-01,1.190455562e-07
1.606000000e+01,1.075216570e-04,-8.218324418e-02,4.997208501e-01,1.187556220e-07
1.608000000e+01,1.072597901e-04,-8.198308842e-02,4.997215300e-01,1.184663950e-07
1.610000000e+01,1.069985608e-04,-8.178342014e-02,4.997222082e-01,1.181778719e-07
1.612000000e+01,1.067379678e-04,-8.158423815e-02,4.997228847e-01,1.178900538e-07
1.614000000e+01,1.064780095e-04,-8.138554126e-02,4.997235596e-01,1.176029346e-07
1.616000000e+01,1.062186843e-04,-8.118732829e-02,4.997242329e-01,1.173165143e-07
1.618000000e+01,1.059599907e-04,-8.098959807e-02,4.997249045e-01,1.170307901e-07
1.620000000e+01,1.057019271e-04,-8.079234942e-02,4.997255745e-01,1.167457631e-07
1.622000000e+01,1.054444920e-04,-8.059558116e-02,4.997262429e-01,1.164614299e-07
1.624000000e+01,1.051876840e-04,-8.039929213e-02,4.997269096e-01,1.161777918e-07
1.626000000e+01,1.049315013e-04,-8.020348115e-02,4.997275747e-01,1.158948443e-07
1.628000000e+01,1.046759426e-04,-8.000814707e-02,4.997282382e-01,1.156125862e-07
1.630000000e+01,1.044210063e-04,-7.981328873e-02,4.997289001e-01,1.153310136e-07
1.632000000e+01,1.041666909e-04,-7.961890495e-02,4.997295603e-01,1.150501255e-07
1.634000000e+01,1.039129949e-04,-7.942499460e-02,4.997302190e-01,1.147699219e-07
1.636000000e+01,1.036599167e-04,-7.923155651e-02,4.997308760e-01,1.144904010e-07
1.638000000e+01,1.034074549e-04,-7.903858953e-02,4.997315315e-01,1.142115608e-07
1.640000000e+01,1.031556080e-04,-7.884609252e-02,4.997321853e-01,1.139334010e-07
1.642000000e+01,1.029043744e-04,-7.865406434e-02,4.997328376e-01,1.136559191e-07
1.644000000e+01,1.026537527e-04,-7.846250383e-02,4.997334882e-01,1.133791144e-07
1.646000000e+01,1.024037414e-04,-7.827140987e-02,4.997341373e-01,1.131029831e-07
1.648000000e+01,1.021543391e-04,-7.808078131e-02,4.997347848e-01,1.128275223e-07
1.650000000e+01,1.019055441e-04,-7.789061703e-02,4.997354308e-01,1.125527321e-07
1.652000000e+01,1.016573550e-04,-7.770091589e-02,4.997360751e-01,1.122786120e-07
1.654000000e+01,1.014097704e-04,-7.751167676e-02,4.997367179e-01,1.120051596e-07
1.656000000e+01,1.011627888e-04,-7.732289852e-02,4.997373591e-01,1.117323728e-07
1.658000000e+01,1.009164087e-04,-7.713458004e-02,4.997379988e-01,1.114602510e-07
1.660000000e+01,1.006706287e-04,-7.694672021e-02,4.997386369e-01,1.111887921e-07
1.662000000e+01,1.004254473e-04,-7.675931791e-02,4.997392734e-01,1.109179948e-07
1.664000000e+01,1.001808630e-04,-7.657237203e-02,4.997399084e-01,1.106478570e-07
1.666000000e+01,9.993687436e-05,-7.638588145e-02,4.997405419e-01,1.103783742e-07
1.668000000e+01,9.969347997e-05,-7.619984506e-02,4.997411738e-01,1.101095476e-07
1.670000000e+01,9.945067836e-05,-7.601426176e-02,4.997418041e-01,1.098413765e-07
1.672000000e+01,9.920846809e-05,-7.582913045e-02,4.997424330e-01,1.095738611e-07
1.674000000e+01,9.896684772e-05,-7.564445001e-02,4.997430603e-01,1.093069979e-07
1.676000000e+01,9.872581581e-05,-7.546021937e-02,4.997436860e-01,1.090407842e-07
1.678000000e+01,9.848537093e-05,-7.527643741e-02,4.997443103e-01,1.087752166e-07
1.680000000e+01,9.824551165e-05,-7.509310306e-02,4.997449330e-01,1.085102969e-07
1.682000000e+01,9.800623654e-05,-7.491021521e-02,4.997455542e-01,1.082460205e-07
1.684000000e+01,9.776754418e-05,-7.472777278e-02,4.997461739e-01,1.079823880e-07
1.686000000e+01,9.752943315e-05,-7.454577468e-02,4.997467921e-01,1.077193978e-07
1.688000000e+01,9.729190204e-05,-7.436421984e-02,4.997474088e-01,1.074570488e-07
1.690000000e+01,9.705494943e-05,-7.418310717e-02,4.997480240e-01,1.071953409e-07
1.692000000e+01,9.681857392e-05,-7.400243560e-02,4.997486377e-01,1.069342709e-07
1.694000000e+01,9.658277409e-05,-7.382220405e-02,4.997492498e-01,1.066738356e-07
1.696000000e+01,9.634754854e-05,-7.364241145e-02,4.997498605e-01,1.064140331e-07
1.698000000e+01,9.611289589e-05,-7.346305674e-02,4.997504698e-01,1.061548643e-07
1.700000000e+01,9.587881473e-05,-7.328413883e-02,4.997510775e-01,1.058963253e-07
1.702000000e+01,9.564530367e-05,-7.310565668e-02,4.997516837e-01,1.056384158e-07
1.704000000e+01,9.541236131e-05,-7.292760922e-02,4.997522885e-01,1.053811333e-07
1.706000000e+01,9.517998629e-05,-7.274999539e-02,4.997528918e-01,1.051244791e-07
1.708000000e+01,9.494817721e-05,-7.257281414e-02,4.997534936e-01,1.048684509e-07
1.710000000e+01,9.471693270e-05,-7.239606440e-02,4.997540940e-01,1.046130474e-07
1.712000000e+01,9.448625138e-05,-7.221974514e-02,4.997546929e-01,1.043582659e-07
1.714000000e+01,9.425613188e-05,-7.204385530e-02,4.997552903e-01,1.041041028e-07
1.716000000e+01,9.402657283e-05,-7.186839384e-02,4.997558863e-01,1.038505590e-07
1.718000000e+01,9.379757287e-05,-7.169335971e-02,4.997564808e-01,1.035976316e-07
1.720000000e+01,9.356913063e-05,-7.151875187e-02,4.997570739e-01,1.033453201e-07
1.722000000e+01,9.334124476e-05,-7.134456928e-02,4.997576656e-01,1.030936245e-07
1.724000000e+01,9.311391391e-05,-7.117081092e-02,4.997582558e-01,1.028425417e-07
1.726000000e+01,9.288713671e-05,-7.099747574e-02,4.997588445e-01,1.025920718e-07
1.728000000e+01,9.266091182e-05,-7.082456271e-02,4.997594319e-01,1.023422103e-07
1.730000000e+01,9.243523790e-05,-7.065207081e-02,4.997600178e-01,1.020929585e-07
1.732000000e+01,9.221011361e-05,-7.047999901e-02,4.997606022e-01,1.018443135e-07
1.734000000e+01,9.198553760e-05,-7.030834629e-02,4.997611853e-01,1.015962731e-07
1.736000000e+01,9.176150854e-05,-7.013711163e-02,4.997617669e-01,1.013488368e-07
1.738000000e+01,9.153802510e-05,-6.996629400e-02,4.997623471e-01,1.011020029e-07
1.740000000e+01,9.131508595e-05,-6.979589240e-02,4.997629259e-01,1.008557701e-07
1.742000000e+01,9.109268976e-05,-6.962590581e-02,4.997635033e-01,1.006101397e-07
1.744000000e+01,9.087083522e-05,-6.945633321e-02,4.997640793e-01,1.003651071e-07
1.746000000e+01,9.064952100e-05,-6.928717361e-02,4.997646539e-01,1.001206715e-07
1.748000000e+01,9.042874578e-05,-6.911842600e-02,4.997652271e-01,9.987682903e-08
1.750000000e+01,9.020850826e-05,-6.895008936e-02,4.997657988e-01,9.963358055e-08
1.752000000e+01,8.998880712e-05,-6.878216271e-02,4.997663692e-01,9.939092466e-08
1.754000000e+01,8.976964106e-05,-6.861464503e-02,4.997669382e-01,9.914885912e-08
1.756000000e+01,8.955100878e-05,-6.844753535e-02,4.997675059e-01,9.890738228e-08
1.758000000e+01,8.933290897e-05,-6.828083265e-02,4.997680721e-01,9.866649470e-08
1.760000000e+01,8.911534034e-05,-6.811453596e-02,4.997686369e-01,9.842619442e-08
1.762000000e+01,8.889830159e-05,-6.794864428e-02,4.997692004e-01,9.818648006e-08
1.764000000e+01,8.868179144e-05,-6.778315663e-02,4.997697625e-01,9.794734968e-08
1.766000000e+01,8.846580859e-05,-6.761807202e-02,4.997703233e-01,9.770880133e-08
1.768000000e+01,8.825035177e-05,-6.745338946e-02,4.997708826e-01,9.747083390e-08
1.770000000e+01,8.803541969e-05,-6.728910799e-02,4.997714407e-01,9.723344546e-08
1.772000000e+01,8.782101107e-05,-6.712522663e-02,4.997719973e-01,9.699663434e-08
1.774000000e+01,8.760712463e-05,-6.696174439e-02,4.997725526e-01,9.676040053e-08
1.776000000e+01,8.739375912e-05,-6.679866032e-02,4.997731066e-01,9.652474098e-08
1.778000000e+01,8.718091325e-05,-6.663597343e-02,4.997736591e-01,9.628965680e-08
1.780000000e+01,8.696858577e-05,-6.647368276e-02,4.997742104e-01,9.605514661e-08
1.782000000e+01,8.675677540e-05,-6.631178734e-02,4.997747603e-01,9.582120625e-08
1.784000000e+01,8.654548089e-05,-6.615028623e-02,4.997753089e-01,9.558783709e-08
1.786000000e+01,8.633470099e-05,-6.598917844e-02,4.997758561e-01,9.535503415e-08
1.788000000e+01,8.612443444e-05,-6.582846303e-02,4.997764020e-01,9.512279880e-08
1.790000000e+01,8.591467999e-05,-6.566813904e-02,4.997769466e-01,9.489112829e-08
1.792000000e+01,8.570543639e-05,-6.550820551e-02,4.997774898e-01,9.466002177e-08
1.794000000e+01,8.549670240e-05,-6.534866150e-02,4.997780317e-01,9.442947840e-08
1.796000000e+01,8.528847678e-05,-6.518950605e-02,4.997785723e-01,9.419949681e-08
1.798000000e+01,8.508075829e-05,-6.503073823e-02,4.997791116e-01,9.397007561e-08
1.800000000e+01,8.487354569e-05,-6.487235708e-02,4.997796496e-01,9.374121340e-08
1.802000000e+01,8.466683775e-05,-6.471436167e-02,4.997801862e-01,9.351290936e-08
1.804000000e+01,8.446063325e-05,-6.455675105e-02,4.997807216e-01,9.328516098e-08
1.806000000e+01,8.425493096e-05,-6.439952429e-02,4.997812556e-01,9.305796744e-08
1.808000000e+01,8.404972965e-05,-6.424268045e-02,4.997817884e-01,9.283132624e-08
1.810000000e+01,8.384502810e-05,-6.408621860e-02,4.997823198e-01,9.260523653e-08
1.812000000e+01,8.364082510e-05,-6.393013781e-02,4.997828500e-01,9.237969723e-08
1.814000000e+01,8.343711943e-05,-6.377443716e-02,4.997833789e-01,9.215470720e-08
1.816000000e+01,8.323390989e-05,-6.361911571e-02,4.997839064e-01,9.193026534e-08
1.818000000e+01,8.303119526e-05,-6.346417254e-02,4.997844327e-01,9.170637194e-08
1.820000000e+01,8.282897433e-05,-6.330960673e-02,4.997849577e-01,9.148302255e-08
1.822000000e+01,8.262724591e-05,-6.315541737e-02,4.997854815e-01,9.126021827e-08
1.824000000e+01,8.242600880e-05,-6.300160353e-02,4.997860039e-01,9.103795717e-08
1.826000000e+01,8.222526179e-05,-6.284816430e-02,4.997865251e-01,9.081623592e-08
1.828000000e+01,8.202500370e-05,-6.269509877e-02,4.997870450e-01,9.059505507e-08
1.830000000e+01,8.182523334e-05,-6.254240603e-02,4.997875637e-01,9.037441157e-08
1.832000000e+01,8.162594951e-05,-6.239008517e-02,4.997880811e-01,9.015430569e-08
1.834000000e+01,8.142715104e-05,-6.223813528e-02,4.997885972e-01,8.993473577e-08
1.836000000e+01,8.122883673e-05,-6.208655546e-02,4.997891120e-01,8.971570042e-08
1.838000000e+01,8.103100542e-05,-6.193534482e-02,4.997896257e-01,8.949719965e-08
1.840000000e+01,8.083365592e-05,-6.178450244e-02,4.997901380e-01,8.927923206e-08
1.842000000e+01,8.063678706e-05,-6.163402744e-02,4.997906491e-01,8.906179544e-08
1.844000000e+01,8.044039767e-05,-6.148391892e-02,4.997911590e-01,8.884488728e-08
1.846000000e+01,8.024448658e-05,-6.133417598e-02,4.997916676e-01,8.862850731e-08
1.848000000e+01,8.004905263e-05,-6.118479774e-02,4.997921750e-01,8.841265386e-08
1.850000000e+01,7.985409466e-05,-6.103578331e-02,4.997926812e-01,8.819732694e-08
1.852000000e+01,7.965961151e-05,-6.088713180e-02,4.997931861e-01,8.798252432e-08
1.854000000e+01,7.946560201e-05,-6.073884233e-02,4.997936898e-01,8.776824295e-08
1.856000000e+01,7.927206502e-05,-6.059091401e-02,4.997941923e-01,8.755448366e-08
1.858000000e+01,7.907899939e-05,-6.044334597e-02,4.997946935e-01,8.734124674e-08
1.860000000e+01,7.888640396e-05,-6.029613733e-02,4.997951935e-01,8.712852939e-08
1.862000000e+01,7.869427760e-05,-6.014928722e-02,4.997956923e-01,8.691633052e-08
1.864000000e+01,7.850261916e-05,-6.000279475e-02,4.997961899e-01,8.670464791e-08
1.866000000e+01,7.831142749e-05,-5.985665906e-02,4.997966863e-01,8.649348071e-08
1.868000000e+01,7.812070147e-05,-5.971087929e-02,4.997971815e-01,8.628282810e-08
1.870000000e+01,7.793043997e-05,-5.956545456e-02,4.997976754e-01,8.607268703e-08
1.872000000e+01,7.774064183e-05,-5.942038401e-02,4.997981682e-01,8.586305833e-08
1.874000000e+01,7.755130595e-05,-5.927566677e-02,4.997986597e-01,8.565393950e-08
1.876000000e+01,7.736243120e-05,-5.913130199e-02,4.997991501e-01,8.544532970e-08
1.878000000e+01,7.717401644e-05,-5.898728881e-02,4.997996393e-01,8.523722977e-08
1.880000000e+01,7.698606056e-05,-5.884362637e-02,4.998001272e-01,8.502963833e-08
1.882000000e+01,7.679856245e-05,-5.870031382e-02,4.998006140e-01,8.482255121e-08
1.884000000e+01,7.661152099e-05,-5.855735030e-02,4.998010996e-01,8.461596840e-08
1.886000000e+01,7.642493506e-05,-5.841473497e-02,4.998015840e-01,8.440988658e-08
1.888000000e+01,7.623880356e-05,-5.827246697e-02,4.998020673e-01,8.420430769e-08
1.890000000e+01,7.605312538e-05,-5.813054547e-02,4.998025493e-01,8.399922896e-08
1.892000000e+01,7.586789941e-05,-5.798896961e-02,4.998030302e-01,8.379464955e-08
1.894000000e+01,7.568312456e-05,-5.784773856e-02,4.998035099e-01,8.359056836e-08
1.896000000e+01,7.549879972e-05,-5.770685147e-02,4.998039885e-01,8.338698454e-08
1.898000000e+01,7.531492381e-05,-5.756630751e-02,4.998044659e-01,8.318389672e-08
1.900000000e+01,7.513149572e-05,-5.742610584e-02,4.998049421e-01,8.298130377e-08
1.902000000e+01,7.494851436e-05,-5.728624564e-02,4.998054171e-01,8.277920571e-08
1.904000000e+01,7.476597865e-05,-5.714672605e-02,4.998058911e-01,8.257759948e-08
1.906000000e+01,7.458388751e-05,-5.700754627e-02,4.998063638e-01,8.237648397e-08
1.908000000e+01,7.440223985e-05,-5.686870546e-02,4.998068354e-01,8.217585862e-08
1.910000000e+01,7.422103458e-05,-5.673020279e-02,4.998073058e-01,8.197572149e-08
1.912000000e+01,7.404027064e-05,-5.659203744e-02,4.998077751e-01,8.177606980e-08
1.914000000e+01,7.385994694e-05,-5.645420859e-02,4.998082433e-01,8.157690468e-08
1.916000000e+01,7.368006242e-05,-5.631671542e-02,4.998087103e-01,8.137822527e-08
1.918000000e+01,7.350061600e-05,-5.617955711e-02,4.998091762e-01,8.118002937e-08
1.920000000e+01,7.332160663e-05,-5.604273285e-02,4.998096410e-01,8.098231558e-08
1.922000000e+01,7.314303322e-05,-5.590624182e-02,4.998101046e-01,8.078508473e-08
1.924000000e+01,7.296489473e-05,-5.577008321e-02,4.998105671e-01,8.058833600e-08
1.926000000e+01,7.278719009e-05,-5.563425621e-02,4.998110284e-01,8.039206523e-08
1.928000000e+01,7.260991825e-05,-5.549876002e-02,4.998114887e-01,8.019627240e-08
1.930000000e+01,7.243307815e-05,-5.536359383e-02,4.998119478e-01,8.000095558e-08
1.932000000e+01,7.225666874e-05,-5.522875683e-02,4.998124058e-01,7.980611477e-08
1.934000000e+01,7.208068898e-05,-5.509424823e-02,4.998128627e-01,7.961174830e-08
1.936000000e+01,7.190513781e-05,-5.496006721e-02,4.998133184e-01,7.941785479e-08
1.938000000e+01,7.173001419e-05,-5.482621300e-02,4.998137731e-01,7.922443396e-08
1.940000000e+01,7.155531708e-05,-5.469268478e-02,4.998142266e-01,7.903148413e-08
1.942000000e+01,7.138104544e-05,-5.455948177e-02,4.998146791e-01,7.883900366e-08
1.944000000e+01,7.120719823e-05,-5.442660317e-02,4.998151304e-01,7.864699225e-08
1.946000000e+01,7.103377443e-05,-5.429404819e-02,4.998155807e-01,7.845545019e-08
1.948000000e+01,7.086077300e-05,-5.416181605e-02,4.998160298e-01,7.826437443e-08
1.950000000e+01,7.068819291e-05,-5.402990596e-02,4.998164779e-01,7.807376246e-08
1.952000000e+01,7.051603314e-05,-5.389831713e-02,4.998169248e-01,7.788361595e-08
1.954000000e+01,7.034429266e-05,-5.376704879e-02,4.998173707e-01,7.769393240e-08
1.956000000e+01,7.017297045e-05,-5.363610015e-02,4.998178155e-01,7.750471043e-08
1.958000000e+01,7.000206549e-05,-5.350547043e-02,4.998182592e-01,7.731594948e-08
1.960000000e+01,6.983157677e-05,-5.337515885e-02,4.998187018e-01,7.712764760e-08
1.962000000e+01,6.966150327e-05,-5.324516465e-02,4.998191434e-01,7.693980453e-08
1.964000000e+01,6.949184398e-05,-5.311548705e-02,4.998195839e-01,7.675241692e-08
1.966000000e+01,6.932259789e-05,-5.298612527e-02,4.998200233e-01,7.656548645e-08
1.968000000e+01,6.915376400e-05,-5.285707855e-02,4.998204616e-01,7.637901284e-08
1.970000000e+01,6.898534130e-05,-5.272834612e-02,4.998208989e-01,7.619299358e-08
1.972000000e+01,6.881732879e-05,-5.259992722e-02,4.998213351e-01,7.600742952e-08
1.974000000e+01,6.864972547e-05,-5.247182108e-02,4.998217702e-01,7.582231565e-08
1.976000000e+01,6.848253034e-05,-5.234402694e-02,4.998222043e-01,7.563765253e-08
1.978000000e+01,6.831574242e-05,-5.221654404e-02,4.998226373e-01,7.545343850e-08
1.980000000e+01,6.814936070e-05,-5.208937162e-02,4.998230692e-01,7.526967244e-08
1.982000000e+01,6.798338421e-05,-5.196250893e-02,4.998235002e-01,7.508635380e-08
1.984000000e+01,6.781781195e-05,-5.183595521e-02,4.998239300e-01,7.490348147e-08
1.986000000e+01,6.765264293e-05,-5.170970971e-02,4.998243588e-01,7.472105434e-08
1.988000000e+01,6.748787619e-05,-5.158377168e-02,4.998247866e-01,7.453907103e-08
1.990000000e+01,6.732351072e-05,-5.145814037e-02,4.998252133e-01,7.435753124e-08
1.992000000e+01,6.715954557e-05,-5.133281503e-02,4.998256390e-01,7.417643527e-08
1.994000000e+01,6.699597975e-05,-5.120779492e-02,4.998260637e-01,7.399578117e-08
1.996000000e+01,6.683281229e-05,-5.108307929e-02,4.998264873e-01,7.381556727e-08
1.998000000e+01,6.667004223e-05,-5.095866740e-02,4.998269099e-01,7.363579163e-08
2.000000000e+01,6.650766859e-05,-5.083455852e-02,4.998273314e-01,7.345645342e-08
2.002000000e+01,6.634569040e-05,-5.071075190e-02,4.998277520e-01,7.327755125e-08
2.004000000e+01,6.618410671e-05,-5.058724681e-02,4.998281715e-01,7.309908540e-08
2.006000000e+01,6.602291656e-05,-5.046404252e-02,4.998285900e-01,7.292105392e-08
2.008000000e+01,6.586211898e-05,-5.034113829e-02,4.998290074e-01,7.274345543e-08
2.010000000e+01,6.570171302e-05,-5.021853338e-02,4.998294239e-01,7.256628937e-08
2.012000000e+01,6.554169772e-05,-5.009622708e-02,4.998298393e-01,7.238955463e-08
2.014000000e+01,6.538207214e-05,-4.997421866e-02,4.998302537e-01,7.221325093e-08
2.016000000e+01,6.522283533e-05,-4.985250738e-02,4.998306672e-01,7.203737634e-08
2.018000000e+01,6.506398633e-05,-4.973109253e-02,4.998310796e-01,7.186193196e-08
2.020000000e+01,6.490552421e-05,-4.960997339e-02,4.998314910e-01,7.168691557e-08
2.022000000e+01,6.474744801e-05,-4.948914922e-02,4.998319014e-01,7.151232384e-08
2.024000000e+01,6.458975681e-05,-4.936861932e-02,4.998323108e-01,7.133815760e-08
2.026000000e+01,6.443244967e-05,-4.924838297e-02,4.998327192e-01,7.116441575e-08
2.028000000e+01,6.427552564e-05,-4.912843946e-02,4.998331266e-01,7.099109606e-08
2.030000000e+01,6.411898380e-05,-4.900878806e-02,4.998335330e-01,7.081819742e-08
2.032000000e+01,6.396282321e-05,-4.888942807e-02,4.998339384e-01,7.064572038e-08
2.034000000e+01,6.380704295e-05,-4.877035878e-02,4.998343429e-01,7.047366302e-08
2.036000000e+01,6.365164209e-05,-4.865157949e-02,4.998347463e-01,7.030202448e-08
2.038000000e+01,6.349661970e-05,-4.853308947e-02,4.998351488e-01,7.013080561e-08
2.040000000e+01,6.334197487e-05,-4.841488804e-02,4.998355503e-01,6.996000307e-08
2.042000000e+01,6.318770667e-05,-4.829697448e-02,4.998359508e-01,6.978961659e-08
2.044000000e+01,6.303381420e-05,-4.817934811e-02,4.998363503e-01,6.961964560e-08
2.046000000e+01,6.288029652e-05,-4.806200820e-02,4.998367489e-01,6.945008985e-08
2.048000000e+01,6.272715273e-05,-4.794495408e-02,4.998371465e-01,6.928094681e-08
2.050000000e+01,6.257438192e-05,-4.782818504e-02,4.998375431e-01,6.911221540e-08
2.052000000e+01,6.242198318e-05,-4.771170039e-02,4.998379388e-01,6.894389365e-08
2.054000000e+01,6.226995561e-05,-4.759549943e-02,4.998383335e-01,6.877598213e-08
2.056000000e+01,6.211829830e-05,-4.747958148e-02,4.998387272e-01,6.860847807e-08
2.058000000e+01,6.196701034e-05,-4.736394585e-02,4.998391200e-01,6.844138284e-08
2.060000000e+01,6.181609084e-05,-4.724859184e-02,4.998395118e-01,6.827469395e-08
2.062000000e+01,6.166553891e-05,-4.713351878e-02,4.998399027e-01,6.810841141e-08
2.064000000e+01,6.151535364e-05,-4.701872598e-02,4.998402926e-01,6.794253438e-08
2.066000000e+01,6.136553415e-05,-4.690421275e-02,4.998406816e-01,6.777706091e-08
2.068000000e+01,6.121607954e-05,-4.678997841e-02,4.998410696e-01,6.761199101e-08
2.070000000e+01,6.106698892e-05,-4.667602230e-02,4.998414566e-01,6.744732411e-08
2.072000000e+01,6.091826141e-05,-4.656234372e-02,4.998418428e-01,6.728305857e-08
2.074000000e+01,6.076989612e-05,-4.644894200e-02,4.998422280e-01,6.711919326e-08
2.076000000e+01,6.062189217e-05,-4.633581647e-02,4.998426122e-01,6.695572624e-08
2.078000000e+01,6.047424869e-05,-4.622296645e-02,4.998429955e-01,6.679265752e-08
2.080000000e+01,6.032696478e-05,-4.611039128e-02,4.998433779e-01,6.662998542e-08
2.082000000e+01,6.018003959e-05,-4.599809028e-02,4.998437594e-01,6.646770856e-08
2.084000000e+01,6.003347222e-05,-4.588606279e-02,4.998441399e-01,6.630582666e-08
2.086000000e+01,5.988726182e-05,-4.577430814e-02,4.998445195e-01,6.614433973e-08
2.088000000e+01,5.974140752e-05,-4.566282567e-02,4.998448981e-01,6.598324609e-08
2.090000000e+01,5.959590844e-05,-4.555161471e-02,4.998452759e-01,6.582254353e-08
2.092000000e+01,5.945076371e-05,-4.544067461e-02,4.998456527e-01,6.566223315e-08
2.094000000e+01,5.930597249e-05,-4.533000469e-02,4.998460286e-01,6.550231385e-08
2.096000000e+01,5.916153390e-05,-4.521960431e-02,4.998464036e-01,6.534278396e-08
2.098000000e+01,5.901744709e-05,-4.510947281e-02,4.998467777e-01,6.518364404e-08
2.100000000e+01,5.887371120e-05,-4.499960953e-02,4.998471509e-01,6.502489241e-08
2.102000000e+01,5.873032538e-05,-4.489001382e-02,4.998475231e-01,6.486652687e-08
2.104000000e+01,5.858728877e-05,-4.478068503e-02,4.998478945e-01,6.470854602e-08
2.106000000e+01,5.844460052e-05,-4.467162251e-02,4.998482649e-01,6.455094959e-08
2.108000000e+01,5.830225979e-05,-4.456282561e-02,4.998486345e-01,6.439373590e-08
2.110000000e+01,5.816026572e-05,-4.445429368e-02,4.998490031e-01,6.423690579e-08
2.112000000e+01,5.801861748e-05,-4.434602608e-02,4.998493709e-01,6.408045761e-08
2.114000000e+01,5.787731422e-05,-4.423802216e-02,4.998497377e-01,6.392439078e-08
2.116000000e+01,5.773635510e-05,-4.413028128e-02,4.998501037e-01,6.376870310e-08
2.118000000e+01,5.759573929e-05,-4.402280281e-02,4.998504688e-01,6.361339483e-08
2.120000000e+01,5.745546594e-05,-4.391558609e-02,4.998508330e-01,6.345846515e-08
2.122000000e+01,5.731553423e-05,-4.380863050e-02,4.998511962e-01,6.330391239e-08
2.124000000e+01,5.717594332e-05,-4.370193540e-02,4.998515587e-01,6.314973738e-08
2.126000000e+01,5.703669237e-05,-4.359550016e-02,4.998519202e-01,6.299593930e-08
2.128000000e+01,5.689778057e-05,-4.348932413e-02,4.998522808e-01,6.284251508e-08
2.130000000e+01,5.675920709e-05,-4.338340669e-02,4.998526406e-01,6.268946418e-08
2.132000000e+01,5.662097110e-05,-4.327774722e-02,4.998529995e-01,6.253678603e-08
2.134000000e+01,5.648307179e-05,-4.317234507e-02,4.998533575e-01,6.238447953e-08
2.136000000e+01,5.634550832e-05,-4.306719963e-02,4.998537146e-01,6.223254273e-08
2.138000000e+01,5.620827989e-05,-4.296231027e-02,4.998540709e-01,6.208097564e-08
2.140000000e+01,5.607138567e-05,-4.285767637e-02,4.998544263e-01,6.192977825e-08
2.142000000e+01,5.593482486e-05,-4.275329730e-02,4.998547809e-01,6.177894918e-08
2.144000000e+01,5.579859664e-05,-4.264917244e-02,4.998551346e-01,6.162848731e-08
2.146000000e+01,5.566270020e-05,-4.254530118e-02,4.998554874e-01,6.147839182e-08
2.148000000e+01,5.552713473e-05,-4.244168289e-02,4.998558393e-01,6.132866187e-08
