t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
2.6000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
2.7000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
2.8000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
2.9000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.0000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.1000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.2000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.3000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.4000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.5000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.6000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.7000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.8000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
3.9000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.0000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.1000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.2000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.3000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.4000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.5000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.6000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.7000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.8000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
4.9000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,5.0000000e-01
5.0000000e-02,5.0000000e-02,0.0000000e+00,0.0000000e+00,5.1798073e-02,5.0000000e-01,0.0000000e+00,0.0000000e+00,5.1798073e-02,5.0000000e-01,0.0000000e+00,0.0000000e+00,2.2191756e-01,5.0043394e-01
5.1000000e-02,5.0000000e-02,-7.1992437e-08,2.0544492e-05,5.1798073e-02,4.9999938e-01,-7.1992437e-08,2.0544492e-05,5.1798073e-02,5.0000000e-01,-3.0843591e-07,1.0899607e-04,2.2191756e-01,5.0043394e-01
5.2000000e-02,5.0000000e-02,-4.8424266e-07,-5.4160944e-06,2.0489484e-01,4.9999846e-01,-4.8424266e-07,-5.3859197e-06,2.0489484e-01,5.0000041e-01,-2.0746321e-06,2.6546001e-04,3.3840943e-01,5.0207561e-01
5.3000000e-02,5.0000000e-02,8.8398666e-06,-2.7946371e-04,2.0489484e-01,5.0000674e-01,8.8398666e-06,-2.7898451e-04,2.0489484e-01,5.0000041e-01,3.8622201e-05,-9.3663350e-04,3.3840943e-01,5.0207561e-01
5.4000000e-02,5.0000000e-02,2.5209751e-05,-6.9391646e-04,4.2656758e-01,5.0004260e-01,2.5209751e-05,-6.9286855e-04,4.2656758e-01,5.0005381e-01,1.1304852e-04,-1.3996129e-03,4.4048749e-01,5.0355212e-01
5.5000000e-02,5.0000000e-02,7.4406314e-05,-1.7927180e-03,4.2656758e-01,5.0014033e-01,7.4406314e-05,-1.7955649e-03,4.2656758e-01,5.0005381e-01,2.2568270e-04,-2.5138387e-03,4.4048749e-01,5.0355212e-01
5.6000000e-02,5.0000000e-02,1.4731731e-04,-2.9707588e-03,6.6946591e-01,5.0034266e-01,1.4731731e-04,-2.9694123e-03,6.6946591e-01,5.0036252e-01,3.6163749e-04,-2.7224596e-03,5.3843160e-01,5.0464464e-01
5.7000000e-02,5.0000000e-02,2.7395529e-04,-4.8739630e-03,6.6946591e-01,5.0069327e-01,2.7395529e-04,-4.9240227e-03,6.6946591e-01,5.0036252e-01,5.2744554e-04,-3.5413174e-03,5.3843160e-01,5.0464464e-01
5.8000000e-02,5.0000000e-02,4.3767217e-04,-6.5793642e-03,9.0769725e-01,5.0122894e-01,4.3767217e-04,-6.6033499e-03,9.0769725e-01,5.0124231e-01,7.1224580e-04,-3.7666298e-03,6.2372102e-01,5.0578965e-01
5.9000000e-02,5.0000000e-02,6.6510271e-04,-8.7622312e-03,9.0769725e-01,5.0197293e-01,6.6510271e-04,-8.9663353e-03,9.0769725e-01,5.0124231e-01,9.2437339e-04,-4.5415891e-03,6.2372102e-01,5.0578965e-01
6.0000000e-02,5.0000000e-02,9.3508941e-04,-1.0470523e-02,1.1279293e+00,5.0293416e-01,9.3508941e-04,-1.0577708e-02,1.1279293e+00,5.0293207e-01,1.1543086e-03,-4.6773586e-03,7.0497686e-01,5.0698536e-01
6.1000000e-02,5.0000000e-02,1.2701767e-03,-1.2419574e-02,1.1279293e+00,5.0410738e-01,1.2701767e-03,-1.2889155e-02,1.1279293e+00,5.0293207e-01,1.4086285e-03,-5.3280125e-03,7.0497686e-01,5.0698536e-01
6.2000000e-02,5.0000000e-02,1.6480226e-03,-1.3750407e-02,1.3240482e+00,5.0547671e-01,1.6480226e-03,-1.3990312e-02,1.3240482e+00,5.0547045e-01,1.6786243e-03,-5.3311679e-03,7.7462335e-01,5.0817286e-01
6.3000000e-02,5.0000000e-02,2.0874821e-03,-1.5181359e-02,1.3240482e+00,5.0701780e-01,2.0874821e-03,-1.5957317e-02,1.3240482e+00,5.0547045e-01,1.9712645e-03,-5.8920351e-03,7.7462335e-01,5.0817286e-01
6.4000000e-02,5.0000000e-02,2.5670246e-03,-1.5974470e-02,1.4940083e+00,5.0870184e-01,2.5670246e-03,-1.6351352e-02,1.4940083e+00,5.0871896e-01,2.2786657e-03,-5.8385365e-03,8.4097114e-01,5.0937858e-01
6.5000000e-02,5.0000000e-02,3.1022713e-03,-1.6810083e-02,1.4940083e+00,5.1049717e-01,3.1022713e-03,-1.7847687e-02,1.4940083e+00,5.0871896e-01,2.6060679e-03,-6.2991657e-03,8.4097114e-01,5.0937858e-01
6.6000000e-02,5.0000000e-02,3.6735334e-03,-1.7066147e-02,1.6379934e+00,5.1237229e-01,3.6735334e-03,-1.7539093e-02,1.6379934e+00,5.1244404e-01,2.9462940e-03,-6.1457041e-03,8.9659844e-01,5.1057925e-01
6.7000000e-02,5.0000000e-02,4.2936002e-03,-1.7356650e-02,1.6379934e+00,5.1429649e-01,4.2936002e-03,-1.8555958e-02,1.6379934e+00,5.1244404e-01,3.3050104e-03,-6.5346521e-03,8.9659844e-01,5.1057925e-01
6.8000000e-02,5.0000000e-02,4.9450794e-03,-1.7162042e-02,1.7573513e+00,5.1624176e-01,4.9450794e-03,-1.7666923e-02,1.7573513e+00,5.1639184e-01,3.6757778e-03,-6.3326184e-03,9.4959655e-01,5.1176509e-01
6.9000000e-02,5.0000000e-02,5.6382760e-03,-1.7015442e-02,1.7573513e+00,5.1818262e-01,5.6382760e-03,-1.8260815e-02,1.7573513e+00,5.1639184e-01,4.0626270e-03,-6.6321915e-03,9.4959655e-01,5.1176509e-01
7.0000000e-02,5.0000000e-02,6.3582221e-03,-1.6486531e-02,1.8539812e+00,5.2009721e-01,6.3582221e-03,-1.6959315e-02,1.8539812e+00,5.2033589e-01,4.4597480e-03,-6.3584223e-03,9.9271431e-01,5.1292934e-01
7.1000000e-02,5.0000000e-02,7.1130410e-03,-1.6023462e-02,1.8539812e+00,5.2196664e-01,7.1130410e-03,-1.7212962e-02,1.8539812e+00,5.2033589e-01,4.8716404e-03,-6.6032797e-03,9.9271431e-01,5.1292934e-01
7.2000000e-02,5.0000000e-02,7.8901400e-03,-1.5274061e-02,1.9299885e+00,5.2377561e-01,7.8901400e-03,-1.5665868e-02,1.9299885e+00,5.2409935e-01,5.2931576e-03,-6.3000493e-03,1.0338292e+00,5.1404952e-01
7.3000000e-02,5.0000000e-02,8.6957257e-03,-1.4603955e-02,1.9299885e+00,5.2551154e-01,8.6957257e-03,-1.5664098e-02,1.9299885e+00,5.2409935e-01,5.7272561e-03,-6.4701588e-03,1.0338292e+00,5.1404952e-01
7.4000000e-02,5.0000000e-02,9.5194398e-03,-1.3730137e-02,1.9874932e+00,5.2716494e-01,9.5194398e-03,-1.4012891e-02,1.9874932e+00,5.2755945e-01,6.1693485e-03,-6.1218297e-03,1.0658471e+00,5.1513088e-01
7.5000000e-02,5.0000000e-02,1.0365806e-02,-1.2941678e-02,1.9874932e+00,5.2872852e-01,1.0365806e-02,-1.3830281e-02,1.9874932e+00,5.2755945e-01,6.6228994e-03,-6.2531451e-03,1.0658471e+00,5.1513088e-01
7.6000000e-02,5.0000000e-02,1.1226518e-02,-1.2017295e-02,2.0285289e+00,5.3019741e-01,1.1226518e-02,-1.2182549e-02,2.0285289e+00,5.3064207e-01,7.0839147e-03,-5.8943210e-03,1.0964425e+00,5.1614599e-01
7.7000000e-02,5.0000000e-02,1.2104623e-02,-1.1176992e-02,2.0285289e+00,5.3156836e-01,1.2104623e-02,-1.1878876e-02,2.0285289e+00,5.3064207e-01,7.5544026e-03,-5.9647369e-03,1.0964425e+00,5.1614599e-01
7.8000000e-02,5.0000000e-02,1.2993671e-02,-1.0254790e-02,2.0549934e+00,5.3283992e-01,1.2993671e-02,-1.0309033e-02,2.0549934e+00,5.3331194e-01,8.0308621e-03,-5.5826476e-03,1.1186707e+00,5.1710850e-01
7.9000000e-02,5.0000000e-02,1.3895416e-02,-9.4094467e-03,2.0549934e+00,5.3401173e-01,1.3895416e-02,-9.9291752e-03,2.0549934e+00,5.3331194e-01,8.5158456e-03,-5.6277934e-03,1.1186707e+00,5.1710850e-01
8.0000000e-02,5.0000000e-02,1.4805070e-02,-8.5245459e-03,2.0686286e+00,5.3508469e-01,1.4805070e-02,-8.4835797e-03,2.0686286e+00,5.3556237e-01,9.0063806e-03,-5.2511181e-03,1.1400093e+00,5.1799064e-01
8.1000000e-02,5.0000000e-02,1.5723256e-02,-7.7051076e-03,2.0686286e+00,5.3606036e-01,1.5723256e-02,-8.0595278e-03,2.0686286e+00,5.3556237e-01,9.5036432e-03,-5.2472968e-03,1.1400093e+00,5.1799064e-01
8.2000000e-02,5.0000000e-02,1.6646663e-02,-6.8790278e-03,2.0710170e+00,5.3694118e-01,1.6646663e-02,-6.7629564e-03,2.0710170e+00,5.3740592e-01,1.0005093e-02,-4.8634789e-03,1.1536595e+00,5.1881130e-01
8.3000000e-02,5.0000000e-02,1.7574930e-02,-6.1044918e-03,2.0710170e+00,5.3772989e-01,1.7574930e-02,-6.3165253e-03,2.0710170e+00,5.3740592e-01,1.0512483e-02,-4.8451176e-03,1.1536595e+00,5.1881130e-01
8.4000000e-02,5.0000000e-02,1.8506048e-02,-5.3488515e-03,2.0635864e+00,5.3842982e-01,1.8506048e-02,-5.1783461e-03,2.0635864e+00,5.3886708e-01,1.1023741e-02,-4.4786086e-03,1.1669056e+00,5.1954465e-01
8.5000000e-02,5.0000000e-02,1.9438799e-02,-4.6296528e-03,2.0635864e+00,5.3904438e-01,1.9438799e-02,-4.7238112e-03,2.0635864e+00,5.3886708e-01,1.1539319e-02,-4.4209862e-03,1.1669056e+00,5.1954465e-01
8.6000000e-02,5.0000000e-02,2.0372323e-02,-3.9492042e-03,2.0476196e+00,5.3957733e-01,2.0372323e-02,-3.7431315e-03,2.0476196e+00,5.3997677e-01,1.2057519e-02,-4.0581972e-03,1.1730931e+00,5.2021233e-01
8.7000000e-02,5.0000000e-02,2.1304662e-02,-3.2899031e-03,2.0476196e+00,5.4003239e-01,2.1304662e-02,-3.2894570e-03,2.0476196e+00,5.3997677e-01,1.2579399e-02,-3.9941684e-03,1.1730931e+00,5.2021233e-01
8.8000000e-02,5.0000000e-02,2.2235956e-02,-2.6848574e-03,2.0242657e+00,5.4041346e-01,2.2235956e-02,-2.4590605e-03,2.0242657e+00,5.4076859e-01,1.3103675e-02,-3.6567195e-03,1.1793156e+00,5.2079143e-01
8.9000000e-02,5.0000000e-02,2.3163609e-02,-2.0861539e-03,2.0242657e+00,5.4072430e-01,2.3163609e-02,-2.0116263e-03,2.0242657e+00,5.4076859e-01,1.3630172e-02,-3.5610489e-03,1.1793156e+00,5.2079143e-01
9.0000000e-02,5.0000000e-02,2.4088638e-02,-1.5538776e-03,1.9945518e+00,5.4096874e-01,2.4088638e-02,-1.3207926e-03,1.9945518e+00,5.4127630e-01,1.4157931e-02,-3.2338835e-03,1.1790625e+00,5.2130459e-01
9.1000000e-02,5.0000000e-02,2.5007898e-02,-1.0140573e-03,1.9945518e+00,5.4115047e-01,2.5007898e-02,-8.8265322e-04,1.9945518e+00,5.4127630e-01,1.4687406e-02,-3.1377670e-03,1.1790625e+00,5.2130459e-01
9.2000000e-02,5.0000000e-02,2.5923165e-02,-5.5026107e-04,1.9593946e+00,5.4127315e-01,2.5923165e-02,-3.1906453e-04,1.9593946e+00,5.4153238e-01,1.5217998e-02,-2.8407292e-03,1.1792390e+00,5.2173197e-01
9.3000000e-02,5.0000000e-02,2.6830828e-02,-6.6198002e-05,1.9593946e+00,5.4134024e-01,2.6830828e-02,1.0817760e-04,1.9593946e+00,5.4153238e-01,1.5748998e-02,-2.7188255e-03,1.1792390e+00,5.2173197e-01
9.4000000e-02,5.0000000e-02,2.7733319e-02,3.3425760e-04,1.9196113e+00,5.4135517e-01,2.7733319e-02,5.5721870e-04,1.9196113e+00,5.4156718e-01,1.6280084e-02,-2.4353947e-03,1.1734779e+00,5.2209604e-01
9.5000000e-02,5.0000000e-02,2.8626632e-02,7.6642687e-04,1.9196113e+00,5.4132118e-01,2.8626632e-02,9.7283184e-04,1.9196113e+00,5.4156718e-01,1.6811195e-02,-2.3173007e-03,1.1734779e+00,5.2209604e-01
9.6000000e-02,5.0000000e-02,2.9513762e-02,1.1090044e-03,1.8759296e+00,5.4124142e-01,2.9513762e-02,1.3196743e-03,1.8759296e+00,5.4140856e-01,1.7342322e-02,-2.0662842e-03,1.1684986e+00,5.2237983e-01
9.7000000e-02,5.0000000e-02,3.0390374e-02,1.4934425e-03,1.8759296e+00,5.4111885e-01,3.0390374e-02,1.7234258e-03,1.8759296e+00,5.4140856e-01,1.7872304e-02,-1.9268540e-03,1.1684986e+00,5.2237983e-01
9.8000000e-02,5.0000000e-02,3.1259943e-02,1.7835955e-03,1.8289969e+00,5.4095635e-01,3.1259943e-02,1.9796726e-03,1.8289969e+00,5.4108176e-01,1.8401365e-02,-1.6904829e-03,1.1580770e+00,5.2260488e-01
9.9000000e-02,5.0000000e-02,3.2117861e-02,2.1244889e-03,1.8289969e+00,5.4075663e-01,3.2117861e-02,2.3716002e-03,1.8289969e+00,5.4108176e-01,1.8929007e-02,-1.5578398e-03,1.1580770e+00,5.2260488e-01
1.0000000e-01,5.0000000e-02,3.2968011e-02,2.3674633e-03,1.7793891e+00,5.4052229e-01,3.2968011e-02,2.5479228e-03,1.7793891e+00,5.4060949e-01,1.9455727e-02,-1.3543647e-03,1.1487493e+00,5.2275672e-01
1.0100000e-01,5.0000000e-02,3.3805562e-02,2.6688576e-03,1.7793891e+00,5.4025576e-01,3.3805562e-02,2.9281999e-03,1.7793891e+00,5.4060949e-01,1.9979984e-02,-1.2037632e-03,1.1487493e+00,5.2275672e-01
1.0200000e-01,5.0000000e-02,3.4634738e-02,2.8695816e-03,1.7276171e+00,5.3995941e-01,3.4634738e-02,3.0342829e-03,1.7276171e+00,5.4001210e-01,2.0502468e-02,-1.0144639e-03,1.1344340e+00,5.2285561e-01
1.0300000e-01,5.0000000e-02,3.5450531e-02,3.1352892e-03,1.7276171e+00,5.3963542e-01,3.5450531e-02,3.4031419e-03,1.7276171e+00,5.4001210e-01,2.1022314e-02,-8.7269994e-04,1.1344340e+00,5.2285561e-01
1.0400000e-01,5.0000000e-02,3.6257450e-02,3.2983204e-03,1.6741347e+00,5.3928590e-01,3.6257450e-02,3.4477015e-03,1.6741347e+00,5.3930774e-01,2.1540446e-02,-7.1555345e-04,1.1214871e+00,5.2288908e-01
1.0500000e-01,5.0000000e-02,3.7050347e-02,3.5318760e-03,1.6741347e+00,5.3891282e-01,3.7050347e-02,3.8053943e-03,1.6741347e+00,5.3930774e-01,2.2055011e-02,-5.5840947e-04,1.1214871e+00,5.2288908e-01
1.0600000e-01,5.0000000e-02,3.7833966e-02,3.6613842e-03,1.6193439e+00,5.3851806e-01,3.7833966e-02,3.7962357e-03,1.6193439e+00,5.3851258e-01,2.2567089e-02,-4.1404935e-04,1.1039688e+00,5.2287598e-01
1.0700000e-01,5.0000000e-02,3.8603054e-02,3.8660292e-03,1.6193439e+00,5.3810340e-01,3.8603054e-02,4.1430135e-03,1.6193439e+00,5.3851258e-01,2.3075515e-02,-2.6713697e-04,1.1039688e+00,5.2287598e-01
