t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
5.2470000e+00,5.0000000e-02,4.9999991e-02,1.2198102e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2198331e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3279225e-12,1.3482462e-02,4.9925651e-01
5.2480000e+00,5.0000000e-02,4.9999991e-02,1.2198167e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2198093e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3272726e-12,1.3482462e-02,4.9925651e-01
5.2490000e+00,5.0000000e-02,4.9999991e-02,1.2198002e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2198231e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3276069e-12,1.3482462e-02,4.9925651e-01
5.2500000e+00,5.0000000e-02,4.9999991e-02,1.2198067e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197993e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3269498e-12,1.3482462e-02,4.9925651e-01
5.2510000e+00,5.0000000e-02,4.9999991e-02,1.2197905e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2198131e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3272796e-12,1.3482462e-02,4.9925651e-01
5.2520000e+00,5.0000000e-02,4.9999991e-02,1.2197968e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197897e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3266184e-12,1.3482462e-02,4.9925651e-01
5.2530000e+00,5.0000000e-02,4.9999991e-02,1.2197805e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2198035e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3269390e-12,1.3482462e-02,4.9925651e-01
5.2540000e+00,5.0000000e-02,4.9999991e-02,1.2197867e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197797e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3262385e-12,1.3482462e-02,4.9925651e-01
5.2550000e+00,5.0000000e-02,4.9999991e-02,1.2197704e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197934e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3265443e-12,1.3482462e-02,4.9925651e-01
5.2560000e+00,5.0000000e-02,4.9999991e-02,1.2197769e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197696e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3258714e-12,1.3482462e-02,4.9925651e-01
5.2570000e+00,5.0000000e-02,4.9999991e-02,1.2197603e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197833e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3261879e-12,1.3482462e-02,4.9925651e-01
5.2580000e+00,5.0000000e-02,4.9999991e-02,1.2197668e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197597e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3255168e-12,1.3482462e-02,4.9925651e-01
5.2590000e+00,5.0000000e-02,4.9999991e-02,1.2197505e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197735e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3258287e-12,1.3482462e-02,4.9925651e-01
5.2600000e+00,5.0000000e-02,4.9999991e-02,1.2197570e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197496e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3251520e-12,1.3482462e-02,4.9925651e-01
5.2610000e+00,5.0000000e-02,4.9999991e-02,1.2197403e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197633e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3254570e-12,1.3482462e-02,4.9925651e-01
5.2620000e+00,5.0000000e-02,4.9999991e-02,1.2197467e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197396e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3247443e-12,1.3482462e-02,4.9925651e-01
5.2630000e+00,5.0000000e-02,4.9999991e-02,1.2197303e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197534e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3250450e-12,1.3482462e-02,4.9925651e-01
5.2640000e+00,5.0000000e-02,4.9999991e-02,1.2197368e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197298e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3244020e-12,1.3482462e-02,4.9925651e-01
5.2650000e+00,5.0000000e-02,4.9999991e-02,1.2197204e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197435e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3247291e-12,1.3482462e-02,4.9925651e-01
5.2660000e+00,5.0000000e-02,4.9999991e-02,1.2197268e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197195e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3240602e-12,1.3482462e-02,4.9925651e-01
5.2670000e+00,5.0000000e-02,4.9999991e-02,1.2197104e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197330e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3243762e-12,1.3482462e-02,4.9925651e-01
5.2680000e+00,5.0000000e-02,4.9999991e-02,1.2197168e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197093e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3237044e-12,1.3482462e-02,4.9925651e-01
5.2690000e+00,5.0000000e-02,4.9999991e-02,1.2197004e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197229e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3240233e-12,1.3482462e-02,4.9925651e-01
5.2700000e+00,5.0000000e-02,4.9999991e-02,1.2197067e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196991e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3233552e-12,1.3482462e-02,4.9925651e-01
5.2710000e+00,5.0000000e-02,4.9999991e-02,1.2196902e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197128e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3236786e-12,1.3482462e-02,4.9925651e-01
5.2720000e+00,5.0000000e-02,4.9999991e-02,1.2196965e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196893e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3230448e-12,1.3482462e-02,4.9925651e-01
5.2730000e+00,5.0000000e-02,4.9999991e-02,1.2196800e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2197031e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3233780e-12,1.3482462e-02,4.9925651e-01
5.2740000e+00,5.0000000e-02,4.9999991e-02,1.2196863e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196793e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3227139e-12,1.3482462e-02,4.9925651e-01
5.2750000e+00,5.0000000e-02,4.9999991e-02,1.2196698e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2196929e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3230407e-12,1.3482462e-02,4.9925651e-01
