t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
5.0900000e+00,2.0000000e+00,1.9999996e+00,-2.7134315e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7227164e-07,5.3929859e-01,5.2973952e-01,1.6678243e+00,4.3117925e-04,5.3929896e-01,5.2704535e-01
5.0950000e+00,2.0000000e+00,1.9999996e+00,-2.7133767e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7226668e-07,5.3929859e-01,5.2973952e-01,1.6680267e+00,4.3079201e-04,5.3929896e-01,5.2704667e-01
5.1000000e+00,2.0000000e+00,1.9999996e+00,-2.7133229e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7226075e-07,5.3929859e-01,5.2973952e-01,1.6682290e+00,4.3065386e-04,5.3929896e-01,5.2704863e-01
5.1050000e+00,2.0000000e+00,1.9999996e+00,-2.7132681e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7225578e-07,5.3929859e-01,5.2973952e-01,1.6684312e+00,4.3026710e-04,5.3929896e-01,5.2704995e-01
5.1100000e+00,2.0000000e+00,1.9999996e+00,-2.7132143e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7224985e-07,5.3929859e-01,5.2973952e-01,1.6686333e+00,4.3012912e-04,5.3929896e-01,5.2705191e-01
5.1150000e+00,2.0000000e+00,1.9999996e+00,-2.7131595e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7224489e-07,5.3929859e-01,5.2973952e-01,1.6688352e+00,4.2974283e-04,5.3929896e-01,5.2705322e-01
5.1200000e+00,2.0000000e+00,1.9999996e+00,-2.7131057e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7223895e-07,5.3929859e-01,5.2973952e-01,1.6690370e+00,4.2960501e-04,5.3929896e-01,5.2705519e-01
5.1250000e+00,2.0000000e+00,1.9999996e+00,-2.7130509e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7223399e-07,5.3929859e-01,5.2973952e-01,1.6692387e+00,4.2921919e-04,5.3929896e-01,5.2705650e-01
5.1300000e+00,2.0000000e+00,1.9999996e+00,-2.7129971e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7222806e-07,5.3929859e-01,5.2973952e-01,1.6694403e+00,4.2908155e-04,5.3929896e-01,5.2705846e-01
5.1350000e+00,2.0000000e+00,1.9999996e+00,-2.7129423e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7222309e-07,5.3929859e-01,5.2973952e-01,1.6696417e+00,4.2869620e-04,5.3929896e-01,5.2705977e-01
5.1400000e+00,2.0000000e+00,1.9999996e+00,-2.7128885e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7221716e-07,5.3929859e-01,5.2973952e-01,1.6698431e+00,4.2855872e-04,5.3929896e-01,5.2706173e-01
5.1450000e+00,2.0000000e+00,1.9999996e+00,-2.7128338e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7221220e-07,5.3929859e-01,5.2973952e-01,1.6700443e+00,4.2817384e-04,5.3929896e-01,5.2706303e-01
5.1500000e+00,2.0000000e+00,1.9999996e+00,-2.7127799e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7220627e-07,5.3929859e-01,5.2973952e-01,1.6702454e+00,4.2803653e-04,5.3929896e-01,5.2706499e-01
5.1550000e+00,2.0000000e+00,1.9999996e+00,-2.7127252e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7220130e-07,5.3929859e-01,5.2973952e-01,1.6704463e+00,4.2765212e-04,5.3929896e-01,5.2706629e-01
5.1600000e+00,2.0000000e+00,1.9999996e+00,-2.7126714e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7219537e-07,5.3929859e-01,5.2973952e-01,1.6706472e+00,4.2751497e-04,5.3929896e-01,5.2706825e-01
5.1650000e+00,2.0000000e+00,1.9999996e+00,-2.7126166e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7219040e-07,5.3929859e-01,5.2973952e-01,1.6708479e+00,4.2713103e-04,5.3929896e-01,5.2706955e-01
5.1700000e+00,2.0000000e+00,1.9999996e+00,-2.7125628e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7218447e-07,5.3929859e-01,5.2973952e-01,1.6710485e+00,4.2699405e-04,5.3929896e-01,5.2707151e-01
5.1750000e+00,2.0000000e+00,1.9999996e+00,-2.7125080e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7217951e-07,5.3929859e-01,5.2973952e-01,1.6712490e+00,4.2661058e-04,5.3929896e-01,5.2707281e-01
5.1800000e+00,2.0000000e+00,1.9999996e+00,-2.7124542e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7217358e-07,5.3929859e-01,5.2973952e-01,1.6714493e+00,4.2647377e-04,5.3929896e-01,5.2707476e-01
5.1850000e+00,2.0000000e+00,1.9999996e+00,-2.7123995e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7216862e-07,5.3929859e-01,5.2973952e-01,1.6716495e+00,4.2609076e-04,5.3929896e-01,5.2707606e-01
5.1900000e+00,2.0000000e+00,1.9999996e+00,-2.7123457e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7216269e-07,5.3929859e-01,5.2973952e-01,1.6718496e+00,4.2595412e-04,5.3929896e-01,5.2707800e-01
5.1950000e+00,2.0000000e+00,1.9999996e+00,-2.7122910e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7215773e-07,5.3929859e-01,5.2973952e-01,1.6720496e+00,4.2557158e-04,5.3929896e-01,5.2707930e-01
5.2000000e+00,2.0000000e+00,1.9999996e+00,-2.7122372e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7215180e-07,5.3929859e-01,5.2973952e-01,1.6722495e+00,4.2543510e-04,5.3929896e-01,5.2708125e-01
5.2050000e+00,2.0000000e+00,1.9999996e+00,-2.7121824e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7214684e-07,5.3929859e-01,5.2973952e-01,1.6724492e+00,4.2505302e-04,5.3929896e-01,5.2708254e-01
5.2100000e+00,2.0000000e+00,1.9999996e+00,-2.7121286e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7214091e-07,5.3929859e-01,5.2973952e-01,1.6726488e+00,4.2491671e-04,5.3929896e-01,5.2708449e-01
5.2150000e+00,2.0000000e+00,1.9999996e+00,-2.7120739e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7213595e-07,5.3929859e-01,5.2973952e-01,1.6728483e+00,4.2453510e-04,5.3929896e-01,5.2708578e-01
5.2200000e+00,2.0000000e+00,1.9999996e+00,-2.7120201e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7213002e-07,5.3929859e-01,5.2973952e-01,1.6730477e+00,4.2439896e-04,5.3929896e-01,5.2708772e-01
5.2250000e+00,2.0000000e+00,1.9999996e+00,-2.7119653e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7212505e-07,5.3929859e-01,5.2973952e-01,1.6732470e+00,4.2401781e-04,5.3929896e-01,5.2708901e-01
5.2300000e+00,2.0000000e+00,1.9999996e+00,-2.7119115e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7211912e-07,5.3929859e-01,5.2973952e-01,1.6734461e+00,4.2388184e-04,5.3929896e-01,5.2709095e-01
5.2350000e+00,2.0000000e+00,1.9999996e+00,-2.7118568e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7211416e-07,5.3929859e-01,5.2973952e-01,1.6736451e+00,4.2350116e-04,5.3929896e-01,5.2709224e-01
5.2400000e+00,2.0000000e+00,1.9999996e+00,-2.7118030e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7210823e-07,5.3929859e-01,5.2973952e-01,1.6738440e+00,4.2336534e-04,5.3929896e-01,5.2709418e-01
5.2450000e+00,2.0000000e+00,1.9999996e+00,-2.7117482e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7210327e-07,5.3929859e-01,5.2973952e-01,1.6740428e+00,4.2298513e-04,5.3929895e-01,5.2709547e-01
5.2500000e+00,2.0000000e+00,1.9999996e+00,-2.7116944e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7209734e-07,5.3929859e-01,5.2973952e-01,1.6742414e+00,4.2284948e-04,5.3929895e-01,5.2709740e-01
5.2550000e+00,2.0000000e+00,1.9999996e+00,-2.7116397e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7209238e-07,5.3929859e-01,5.2973952e-01,1.6744399e+00,4.2246973e-04,5.3929895e-01,5.2709869e-01
5.2600000e+00,2.0000000e+00,1.9999996e+00,-2.7115859e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7208645e-07,5.3929859e-01,5.2973952e-01,1.6746383e+00,4.2233425e-04,5.3929895e-01,5.2710062e-01
5.2650000e+00,2.0000000e+00,1.9999996e+00,-2.7115311e-07,5.3929859e-01,5.2973952e-01,1.9999996e+00,-2.7208149e-07,5.3929859e-01,5.2973952e-01,1.6748366e+00,4.2195495e-04,5.3929895e-01,5.2710191e-01
5.2700000e+00,2.0000000e+00,1.9999996e+00,-2.7114774e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7207556e-07,5.3929858e-01,5.2973952e-01,1.6750348e+00,4.2181964e-04,5.3929895e-01,5.2710384e-01
5.2750000e+00,2.0000000e+00,1.9999996e+00,-2.7114226e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7207060e-07,5.3929858e-01,5.2973952e-01,1.6752328e+00,4.2144081e-04,5.3929895e-01,5.2710513e-01
5.2800000e+00,2.0000000e+00,1.9999996e+00,-2.7113688e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7206467e-07,5.3929858e-01,5.2973952e-01,1.6754308e+00,4.2130566e-04,5.3929895e-01,5.2710705e-01
5.2850000e+00,2.0000000e+00,1.9999996e+00,-2.7113141e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7205971e-07,5.3929858e-01,5.2973952e-01,1.6756286e+00,4.2092729e-04,5.3929895e-01,5.2710834e-01
5.2900000e+00,2.0000000e+00,1.9999996e+00,-2.7112603e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7205378e-07,5.3929858e-01,5.2973952e-01,1.6758262e+00,4.2079230e-04,5.3929895e-01,5.2711026e-01
5.2950000e+00,2.0000000e+00,1.9999996e+00,-2.7112056e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7204882e-07,5.3929858e-01,5.2973952e-01,1.6760238e+00,4.2041440e-04,5.3929895e-01,5.2711154e-01
5.3000000e+00,2.0000000e+00,1.9999996e+00,-2.7111518e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7204289e-07,5.3929858e-01,5.2973952e-01,1.6762212e+00,4.2027958e-04,5.3929895e-01,5.2711346e-01
5.3050000e+00,2.0000000e+00,1.9999996e+00,-2.7110970e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7203793e-07,5.3929858e-01,5.2973952e-01,1.6764186e+00,4.1990213e-04,5.3929895e-01,5.2711474e-01
5.3100000e+00,2.0000000e+00,1.9999996e+00,-2.7110432e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7203200e-07,5.3929858e-01,5.2973952e-01,1.6766158e+00,4.1976747e-04,5.3929895e-01,5.2711666e-01
5.3150000e+00,2.0000000e+00,1.9999996e+00,-2.7109885e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7202704e-07,5.3929858e-01,5.2973952e-01,1.6768128e+00,4.1939049e-04,5.3929895e-01,5.2711794e-01
5.3200000e+00,2.0000000e+00,1.9999996e+00,-2.7109347e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7202111e-07,5.3929858e-01,5.2973952e-01,1.6770098e+00,4.1925599e-04,5.3929895e-01,5.2711986e-01
5.3250000e+00,2.0000000e+00,1.9999996e+00,-2.7108800e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7201615e-07,5.3929858e-01,5.2973952e-01,1.6772066e+00,4.1887947e-04,5.3929895e-01,5.2712114e-01
5.3300000e+00,2.0000000e+00,1.9999996e+00,-2.7108262e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7201023e-07,5.3929858e-01,5.2973952e-01,1.6774034e+00,4.1874514e-04,5.3929895e-01,5.2712305e-01
5.3350000e+00,2.0000000e+00,1.9999996e+00,-2.7107715e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7200526e-07,5.3929858e-01,5.2973952e-01,1.6776000e+00,4.1836907e-04,5.3929895e-01,5.2712433e-01
5.3400000e+00,2.0000000e+00,1.9999996e+00,-2.7107177e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7199934e-07,5.3929858e-01,5.2973952e-01,1.6777964e+00,4.1823490e-04,5.3929895e-01,5.2712624e-01
5.3450000e+00,2.0000000e+00,1.9999996e+00,-2.7106630e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7199438e-07,5.3929858e-01,5.2973952e-01,1.6779928e+00,4.1785929e-04,5.3929895e-01,5.2712752e-01
5.3500000e+00,2.0000000e+00,1.9999996e+00,-2.7106093e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7198846e-07,5.3929858e-01,5.2973952e-01,1.6781890e+00,4.1772529e-04,5.3929895e-01,5.2712943e-01
5.3550000e+00,2.0000000e+00,1.9999996e+00,-2.7105546e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7198349e-07,5.3929858e-01,5.2973952e-01,1.6783852e+00,4.1735014e-04,5.3929895e-01,5.2713070e-01
5.3600000e+00,2.0000000e+00,1.9999996e+00,-2.7105008e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7197757e-07,5.3929858e-01,5.2973952e-01,1.6785812e+00,4.1721630e-04,5.3929895e-01,5.2713261e-01
5.3650000e+00,2.0000000e+00,1.9999996e+00,-2.7104461e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7197261e-07,5.3929858e-01,5.2973952e-01,1.6787770e+00,4.1684161e-04,5.3929895e-01,5.2713388e-01
5.3700000e+00,2.0000000e+00,1.9999996e+00,-2.7103923e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7196669e-07,5.3929858e-01,5.2973952e-01,1.6789728e+00,4.1670793e-04,5.3929895e-01,5.2713578e-01
5.3750000e+00,2.0000000e+00,1.9999996e+00,-2.7103376e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7196173e-07,5.3929858e-01,5.2973952e-01,1.6791684e+00,4.1633369e-04,5.3929895e-01,5.2713705e-01
5.3800000e+00,2.0000000e+00,1.9999996e+00,-2.7102839e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7195580e-07,5.3929858e-01,5.2973952e-01,1.6793640e+00,4.1620018e-04,5.3929895e-01,5.2713896e-01
5.3850000e+00,2.0000000e+00,1.9999996e+00,-2.7102292e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7195084e-07,5.3929858e-01,5.2973952e-01,1.6795594e+00,4.1582640e-04,5.3929895e-01,5.2714022e-01
5.3900000e+00,2.0000000e+00,1.9999996e+00,-2.7101754e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7194492e-07,5.3929858e-01,5.2973952e-01,1.6797547e+00,4.1569304e-04,5.3929895e-01,5.2714213e-01
5.3950000e+00,2.0000000e+00,1.9999996e+00,-2.7101207e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7193996e-07,5.3929858e-01,5.2973952e-01,1.6799498e+00,4.1531972e-04,5.3929895e-01,5.2714339e-01
5.4000000e+00,2.0000000e+00,1.9999996e+00,-2.7100669e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7193403e-07,5.3929858e-01,5.2973952e-01,1.6801449e+00,4.1518653e-04,5.3929895e-01,5.2714529e-01
5.4050000e+00,2.0000000e+00,1.9999996e+00,-2.7100122e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7192907e-07,5.3929858e-01,5.2973952e-01,1.6803398e+00,4.1481366e-04,5.3929895e-01,5.2714656e-01
5.4100000e+00,2.0000000e+00,1.9999996e+00,-2.7099584e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7192315e-07,5.3929858e-01,5.2973952e-01,1.6805346e+00,4.1468063e-04,5.3929895e-01,5.2714845e-01
5.4150000e+00,2.0000000e+00,1.9999996e+00,-2.7099038e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7191819e-07,5.3929858e-01,5.2973952e-01,1.6807293e+00,4.1430821e-04,5.3929895e-01,5.2714972e-01
5.4200000e+00,2.0000000e+00,1.9999996e+00,-2.7098500e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7191227e-07,5.3929858e-01,5.2973952e-01,1.6809239e+00,4.1417535e-04,5.3929894e-01,5.2715161e-01
5.4250000e+00,2.0000000e+00,1.9999996e+00,-2.7097953e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7190731e-07,5.3929858e-01,5.2973952e-01,1.6811183e+00,4.1380339e-04,5.3929894e-01,5.2715287e-01
5.4300000e+00,2.0000000e+00,1.9999996e+00,-2.7097415e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7190139e-07,5.3929858e-01,5.2973952e-01,1.6813127e+00,4.1367069e-04,5.3929894e-01,5.2715476e-01
5.4350000e+00,2.0000000e+00,1.9999996e+00,-2.7096868e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7189642e-07,5.3929858e-01,5.2973952e-01,1.6815069e+00,4.1329917e-04,5.3929894e-01,5.2715602e-01
5.4400000e+00,2.0000000e+00,1.9999996e+00,-2.7096331e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7189050e-07,5.3929858e-01,5.2973952e-01,1.6817010e+00,4.1316663e-04,5.3929894e-01,5.2715791e-01
5.4450000e+00,2.0000000e+00,1.9999996e+00,-2.7095784e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7188554e-07,5.3929858e-01,5.2973952e-01,1.6818950e+00,4.1279558e-04,5.3929894e-01,5.2715917e-01
5.4500000e+00,2.0000000e+00,1.9999996e+00,-2.7095246e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7187962e-07,5.3929858e-01,5.2973952e-01,1.6820888e+00,4.1266320e-04,5.3929894e-01,5.2716106e-01
5.4550000e+00,2.0000000e+00,1.9999996e+00,-2.7094700e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7187466e-07,5.3929858e-01,5.2973952e-01,1.6822826e+00,4.1229259e-04,5.3929894e-01,5.2716232e-01
5.4600000e+00,2.0000000e+00,1.9999996e+00,-2.7094162e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7186874e-07,5.3929858e-01,5.2973952e-01,1.6824762e+00,4.1216037e-04,5.3929894e-01,5.2716420e-01
5.4650000e+00,2.0000000e+00,1.9999996e+00,-2.7093615e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7186378e-07,5.3929858e-01,5.2973952e-01,1.6826697e+00,4.1179022e-04,5.3929894e-01,5.2716546e-01
5.4700000e+00,2.0000000e+00,1.9999996e+00,-2.7093077e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7185786e-07,5.3929858e-01,5.2973952e-01,1.6828631e+00,4.1165816e-04,5.3929894e-01,5.2716734e-01
5.4750000e+00,2.0000000e+00,1.9999996e+00,-2.7092531e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7185290e-07,5.3929858e-01,5.2973952e-01,1.6830564e+00,4.1128846e-04,5.3929894e-01,5.2716859e-01
5.4800000e+00,2.0000000e+00,1.9999996e+00,-2.7091993e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7184698e-07,5.3929858e-01,5.2973952e-01,1.6832495e+00,4.1115657e-04,5.3929894e-01,5.2717047e-01
5.4850000e+00,2.0000000e+00,1.9999996e+00,-2.7091447e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7184202e-07,5.3929858e-01,5.2973952e-01,1.6834425e+00,4.1078731e-04,5.3929894e-01,5.2717173e-01
5.4900000e+00,2.0000000e+00,1.9999996e+00,-2.7090909e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7183610e-07,5.3929858e-01,5.2973952e-01,1.6836355e+00,4.1065558e-04,5.3929894e-01,5.2717360e-01
5.4950000e+00,2.0000000e+00,1.9999996e+00,-2.7090362e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7183114e-07,5.3929858e-01,5.2973952e-01,1.6838283e+00,4.1028678e-04,5.3929894e-01,5.2717486e-01
5.5000000e+00,2.0000000e+00,1.9999996e+00,-2.7089825e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7182522e-07,5.3929858e-01,5.2973952e-01,1.6840209e+00,4.1015520e-04,5.3929894e-01,5.2717673e-01
5.5050000e+00,2.0000000e+00,1.9999996e+00,-2.7089278e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7182026e-07,5.3929858e-01,5.2973952e-01,1.6842135e+00,4.0978685e-04,5.3929894e-01,5.2717798e-01
5.5100000e+00,2.0000000e+00,1.9999996e+00,-2.7088740e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7181434e-07,5.3929858e-01,5.2973952e-01,1.6844060e+00,4.0965543e-04,5.3929894e-01,5.2717985e-01
5.5150000e+00,2.0000000e+00,1.9999996e+00,-2.7088194e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7180938e-07,5.3929858e-01,5.2973952e-01,1.6845983e+00,4.0928753e-04,5.3929894e-01,5.2718110e-01
5.5200000e+00,2.0000000e+00,1.9999996e+00,-2.7087656e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7180346e-07,5.3929858e-01,5.2973952e-01,1.6847905e+00,4.0915628e-04,5.3929894e-01,5.2718297e-01
5.5250000e+00,2.0000000e+00,1.9999996e+00,-2.7087110e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7179850e-07,5.3929858e-01,5.2973952e-01,1.6849826e+00,4.0878882e-04,5.3929894e-01,5.2718422e-01
5.5300000e+00,2.0000000e+00,1.9999996e+00,-2.7086572e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7179258e-07,5.3929858e-01,5.2973952e-01,1.6851746e+00,4.0865773e-04,5.3929894e-01,5.2718609e-01
5.5350000e+00,2.0000000e+00,1.9999996e+00,-2.7086026e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7178762e-07,5.3929858e-01,5.2973952e-01,1.6853664e+00,4.0829072e-04,5.3929894e-01,5.2718733e-01
5.5400000e+00,2.0000000e+00,1.9999996e+00,-2.7085488e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7178171e-07,5.3929858e-01,5.2973952e-01,1.6855582e+00,4.0815978e-04,5.3929894e-01,5.2718920e-01
5.5450000e+00,2.0000000e+00,1.9999996e+00,-2.7084942e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7177675e-07,5.3929858e-01,5.2973952e-01,1.6857498e+00,4.0779322e-04,5.3929894e-01,5.2719044e-01
5.5500000e+00,2.0000000e+00,1.9999996e+00,-2.7084404e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7177083e-07,5.3929858e-01,5.2973952e-01,1.6859413e+00,4.0766245e-04,5.3929894e-01,5.2719231e-01
5.5550000e+00,2.0000000e+00,1.9999996e+00,-2.7083858e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7176587e-07,5.3929858e-01,5.2973952e-01,1.6861327e+00,4.0729633e-04,5.3929894e-01,5.2719355e-01
5.5600000e+00,2.0000000e+00,1.9999996e+00,-2.7083320e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7175995e-07,5.3929858e-01,5.2973952e-01,1.6863240e+00,4.0716572e-04,5.3929894e-01,5.2719541e-01
5.5650000e+00,2.0000000e+00,1.9999996e+00,-2.7082774e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7175499e-07,5.3929858e-01,5.2973952e-01,1.6865152e+00,4.0680005e-04,5.3929894e-01,5.2719665e-01
5.5700000e+00,2.0000000e+00,1.9999996e+00,-2.7082236e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7174908e-07,5.3929858e-01,5.2973952e-01,1.6867062e+00,4.0666959e-04,5.3929894e-01,5.2719851e-01
5.5750000e+00,2.0000000e+00,1.9999996e+00,-2.7081690e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7174412e-07,5.3929858e-01,5.2973952e-01,1.6868971e+00,4.0630437e-04,5.3929894e-01,5.2719975e-01
5.5800000e+00,2.0000000e+00,1.9999996e+00,-2.7081152e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7173820e-07,5.3929858e-01,5.2973952e-01,1.6870880e+00,4.0617407e-04,5.3929894e-01,5.2720161e-01
5.5850000e+00,2.0000000e+00,1.9999996e+00,-2.7080606e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7173324e-07,5.3929858e-01,5.2973952e-01,1.6872787e+00,4.0580930e-04,5.3929894e-01,5.2720285e-01
5.5900000e+00,2.0000000e+00,1.9999996e+00,-2.7080069e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7172733e-07,5.3929858e-01,5.2973952e-01,1.6874692e+00,4.0567916e-04,5.3929894e-01,5.2720470e-01
5.5950000e+00,2.0000000e+00,1.9999996e+00,-2.7079522e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7172236e-07,5.3929858e-01,5.2973952e-01,1.6876597e+00,4.0531482e-04,5.3929894e-01,5.2720594e-01
5.6000000e+00,2.0000000e+00,1.9999996e+00,-2.7078985e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7171645e-07,5.3929858e-01,5.2973952e-01,1.6878501e+00,4.0518484e-04,5.3929893e-01,5.2720779e-01
5.6050000e+00,2.0000000e+00,1.9999996e+00,-2.7078439e-07,5.3929858e-01,5.2973952e-01,1.9999996e+00,-2.7171149e-07,5.3929858e-01,5.2973952e-01,1.6880403e+00,4.0482096e-04,5.3929893e-01,5.2720903e-01
5.6100000e+00,2.0000000e+00,1.9999997e+00,-2.7077901e-07,5.3929858e-01,5.2973952e-01,1.9999997e+00,-2.7170558e-07,5.3929858e-01,5.2973952e-01,1.6882304e+00,4.0469113e-04,5.3929893e-01,5.2721088e-01
5.6150000e+00,2.0000000e+00,1.9999997e+00,-2.7077355e-07,5.3929858e-01,5.2973952e-01,1.9999997e+00,-2.7170061e-07,5.3929858e-01,5.2973952e-01,1.6884204e+00,4.0432769e-04,5.3929893e-01,5.2721211e-01
5.6200000e+00,2.0000000e+00,1.9999997e+00,-2.7076817e-07,5.3929858e-01,5.2973952e-01,1.9999997e+00,-2.7169470e-07,5.3929858e-01,5.2973952e-01,1.6886103e+00,4.0419802e-04,5.3929893e-01,5.2721396e-01
5.6250000e+00,2.0000000e+00,1.9999997e+00,-2.7076271e-07,5.3929858e-01,5.2973952e-01,1.9999997e+00,-2.7168974e-07,5.3929858e-01,5.2973952e-01,1.6888001e+00,4.0383502e-04,5.3929893e-01,5.2721519e-01
