t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
5.0000000e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
1.0000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
1.5000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
2.0000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
2.5000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
3.0000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
3.5000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
4.0000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
4.5000000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,8.5000000e-01
5.0000000e-02,5.0000000e-01,0.0000000e+00,0.0000000e+00,5.1798073e-01,8.5000000e-01,0.0000000e+00,0.0000000e+00,5.1798073e-01,8.5000000e-01,0.0000000e+00,0.0000000e+00,2.2191756e+00,8.5000000e-01
5.5000000e-02,5.0000000e-01,7.4406314e-04,-4.5870303e-03,4.2656758e+00,8.5000000e-01,7.4406314e-04,-4.5862212e-03,4.2656758e+00,8.5000000e-01,2.2568519e-03,-1.1484676e-02,4.4046020e+00,8.5000000e-01
6.0000000e-02,5.0000000e-01,9.3508941e-03,-2.9367960e-02,1.1279293e+01,8.5000000e-01,9.3508941e-03,-2.9367959e-02,1.1279293e+01,8.5000000e-01,1.1542595e-02,-2.5626097e-02,7.0479907e+00,8.5000000e-01
6.5000000e-02,5.0000000e-01,3.1022713e-02,-5.9220771e-02,1.4940083e+01,8.5000000e-01,3.1022713e-02,-5.9220771e-02,1.4940083e+01,8.5000000e-01,2.6057045e-02,-3.6733839e-02,8.4071277e+00,8.5000000e-01
7.0000000e-02,5.0000000e-01,6.3582221e-02,-8.1398880e-02,1.8539812e+01,8.5000000e-01,6.3582221e-02,-8.1398880e-02,1.8539812e+01,8.5000000e-01,4.4588303e-02,-4.5098506e-02,9.9241743e+00,8.5000000e-01
7.5000000e-02,5.0000000e-01,1.0365806e-01,-9.6163990e-02,1.9874932e+01,8.5000000e-01,1.0365806e-01,-9.6163990e-02,1.9874932e+01,8.5000000e-01,6.6213212e-02,-5.1597467e-02,1.0655844e+01,8.5000000e-01
8.0000000e-02,5.0000000e-01,1.4790918e-01,-1.0309997e-01,1.9465376e+01,8.5000000e-01,1.4790918e-01,-1.0309997e-01,1.9465376e+01,8.5000000e-01,9.0042035e-02,-5.6106205e-02,1.1398752e+01,8.5000000e-01
8.5000000e-02,5.0000000e-01,1.9223367e-01,-1.0100630e-01,1.9323753e+01,8.5000000e-01,1.9223367e-01,-1.0100630e-01,1.9323753e+01,8.5000000e-01,1.1536760e-01,-5.9111195e-02,1.1668958e+01,8.5000000e-01
9.0000000e-02,5.0000000e-01,2.3582478e-01,-1.0011711e-01,1.9009426e+01,8.5000000e-01,2.3582478e-01,-1.0011711e-01,1.9009426e+01,8.5000000e-01,1.4155318e-01,-6.0721252e-02,1.1792719e+01,8.5000000e-01
9.5000000e-02,5.0000000e-01,2.7886022e-01,-9.8597406e-02,1.8538724e+01,8.5000000e-01,2.7886022e-01,-9.8597406e-02,1.8538724e+01,8.5000000e-01,1.6808931e-01,-6.1268583e-02,1.1738410e+01,8.5000000e-01
1.0000000e-01,5.0000000e-01,3.2070640e-01,-9.5502585e-02,1.7477171e+01,8.5000000e-01,3.2070640e-01,-9.5502585e-02,1.7477171e+01,8.5000000e-01,1.9454240e-01,-6.0903126e-02,1.1493354e+01,8.5000000e-01
1.0500000e-01,5.0000000e-01,3.6064030e-01,-9.0776568e-02,1.6595588e+01,8.5000000e-01,3.6064030e-01,-9.0776568e-02,1.6595588e+01,8.5000000e-01,2.2054726e-01,-5.9713524e-02,1.1222093e+01,8.5000000e-01
1.1000000e-01,5.0000000e-01,3.9817724e-01,-8.5182151e-02,1.5113122e+01,8.5000000e-01,3.9817724e-01,-8.5182151e-02,1.5113122e+01,8.5000000e-01,2.4582948e-01,-5.7974175e-02,1.0688540e+01,8.5000000e-01
1.1500000e-01,5.0000000e-01,4.3293243e-01,-7.8717290e-02,1.4064848e+01,8.5000000e-01,4.3293243e-01,-7.8717290e-02,1.4064848e+01,8.5000000e-01,2.7015399e-01,-5.5719842e-02,1.0285279e+01,8.5000000e-01
1.2000000e-01,5.0000000e-01,4.6476239e-01,-7.2125677e-02,1.2462948e+01,8.5000000e-01,4.6476239e-01,-7.2125677e-02,1.2462948e+01,8.5000000e-01,2.9336768e-01,-5.3196916e-02,9.6328635e+00,8.5000000e-01
1.2500000e-01,5.0000000e-01,4.9353990e-01,-6.5191376e-02,1.1401214e+01,8.5000000e-01,4.9353990e-01,-6.5191376e-02,1.1401214e+01,8.5000000e-01,3.1532198e-01,-5.0294261e-02,9.1603780e+00,8.5000000e-01
1.3000000e-01,5.0000000e-01,5.1932107e-01,-5.8539759e-02,9.8498773e+00,8.5000000e-01,5.1932107e-01,-5.8539759e-02,9.8498773e+00,8.5000000e-01,3.3595354e-01,-4.7318822e-02,8.4152577e+00,8.5000000e-01
1.3500000e-01,5.0000000e-01,5.4212399e-01,-5.1847391e-02,8.8562480e+00,8.5000000e-01,5.4212399e-01,-5.1847391e-02,8.8562480e+00,8.5000000e-01,3.5519213e-01,-4.4167474e-02,7.9206491e+00,8.5000000e-01
1.4000000e-01,5.0000000e-01,5.6210581e-01,-4.5633658e-02,7.4419837e+00,8.5000000e-01,5.6210581e-01,-4.5633658e-02,7.4419837e+00,8.5000000e-01,3.7303812e-01,-4.1086309e-02,7.1935057e+00,8.5000000e-01
1.4500000e-01,5.0000000e-01,5.7936070e-01,-3.9543876e-02,6.5556581e+00,8.5000000e-01,5.7936070e-01,-3.9543876e-02,6.5556581e+00,8.5000000e-01,3.8946613e-01,-3.7888539e-02,6.7085464e+00,8.5000000e-01
1.5000000e-01,5.0000000e-01,5.9408966e-01,-3.4006462e-02,5.3166986e+00,8.5000000e-01,5.9408966e-01,-3.4006462e-02,5.3166986e+00,8.5000000e-01,4.0451958e-01,-3.4847250e-02,5.9905802e+00,8.5000000e-01
1.5500000e-01,5.0000000e-01,6.0642275e-01,-2.8677307e-02,4.5526294e+00,8.5000000e-01,6.0642275e-01,-2.8677307e-02,4.5526294e+00,8.5000000e-01,4.1821549e-01,-3.1816859e-02,5.5372990e+00,8.5000000e-01
1.6000000e-01,5.0000000e-01,6.1657246e-01,-2.3906140e-02,3.4997549e+00,8.5000000e-01,6.1657246e-01,-2.3906140e-02,3.4997549e+00,8.5000000e-01,4.3062411e-01,-2.8999443e-02,4.8993286e+00,8.5000000e-01
1.6500000e-01,5.0000000e-01,6.2468166e-01,-1.9380439e-02,2.8592089e+00,8.5000000e-01,6.2468166e-01,-1.9380439e-02,2.8592089e+00,8.5000000e-01,4.4178004e-01,-2.6202189e-02,4.4899797e+00,8.5000000e-01
1.7000000e-01,5.0000000e-01,6.3095648e-01,-1.5381608e-02,1.9878616e+00,8.5000000e-01,6.3095648e-01,-1.5381608e-02,1.9878616e+00,8.5000000e-01,4.5176811e-01,-2.3639425e-02,3.9035402e+00,8.5000000e-01
1.7500000e-01,5.0000000e-01,6.3553937e-01,-1.1637829e-02,1.4645750e+00,8.5000000e-01,6.3553937e-01,-1.1637829e-02,1.4645750e+00,8.5000000e-01,4.6064256e-01,-2.1173331e-02,3.5451014e+00,8.5000000e-01
1.8000000e-01,5.0000000e-01,6.3862072e-01,-8.3713027e-03,7.6194463e-01,8.5000000e-01,6.3862072e-01,-8.3713027e-03,7.6194463e-01,8.5000000e-01,4.6849367e-01,-1.8949749e-02,3.0558629e+00,8.5000000e-01
1.8500000e-01,5.0000000e-01,6.4033523e-01,-5.3533347e-03,3.4573880e-01,8.5000000e-01,6.4033523e-01,-5.3533347e-03,3.4573880e-01,8.5000000e-01,4.7537729e-01,-1.6802924e-02,2.7495788e+00,8.5000000e-01
1.9000000e-01,5.0000000e-01,6.4085303e-01,-2.7551325e-03,-2.0505681e-01,8.5000000e-01,6.4085303e-01,-2.7551325e-03,-2.0505681e-01,8.5000000e-01,4.8138287e-01,-1.4886636e-02,2.3203174e+00,8.5000000e-01
1.9500000e-01,5.0000000e-01,6.4029719e-01,-3.8985761e-04,-5.2613390e-01,8.5000000e-01,6.4029719e-01,-3.8985761e-04,-5.2613390e-01,8.5000000e-01,4.8657281e-01,-1.3092070e-02,2.0651982e+00,8.5000000e-01
2.0000000e-01,5.0000000e-01,6.3881602e-01,1.5882933e-03,-9.4356647e-01,8.4972749e-01,6.3881602e-01,1.5950163e-03,-9.4356647e-01,8.4973874e-01,4.9103137e-01,-1.1512977e-02,1.7267455e+00,8.5000000e-01
2.0500000e-01,5.0000000e-01,6.3651919e-01,2.7857221e-03,-1.1819660e+00,8.4853197e-01,6.3651919e-01,2.9208794e-03,-1.1819660e+00,8.4883624e-01,4.9481447e-01,-1.0021516e-02,1.5187558e+00,8.5000000e-01
2.1000000e-01,5.0000000e-01,6.3353324e-01,3.1303387e-03,-1.4846191e+00,8.4686315e-01,6.3353324e-01,3.2052831e-03,-1.4846191e+00,8.4684256e-01,4.9799863e-01,-8.7199832e-03,1.2321402e+00,8.5000000e-01
2.1500000e-01,5.0000000e-01,6.2995399e-01,3.0863257e-03,-1.6525347e+00,8.4508924e-01,6.2995399e-01,3.2490189e-03,-1.6525347e+00,8.4539485e-01,5.0063979e-01,-7.5330841e-03,1.0668782e+00,8.5000000e-01
2.2000000e-01,5.0000000e-01,6.2588730e-01,2.7988964e-03,-1.8582317e+00,8.4340154e-01,6.2588730e-01,2.8318839e-03,-1.8582317e+00,8.4332763e-01,5.0280535e-01,-6.5133588e-03,8.5474008e-01,8.5000000e-01
2.2500000e-01,5.0000000e-01,6.2141535e-01,2.4525891e-03,-1.9671582e+00,8.4188917e-01,6.2141535e-01,2.5531250e-03,-1.9671582e+00,8.4209267e-01,5.0454160e-01,-5.5697433e-03,7.2639273e-01,8.5000000e-01
2.3000000e-01,5.0000000e-01,6.1662498e-01,2.0562132e-03,-2.0924636e+00,8.4058743e-01,6.1662498e-01,2.0547143e-03,-2.0924636e+00,8.4050264e-01,5.0590640e-01,-4.7655765e-03,5.5200358e-01,8.5000000e-01
2.3500000e-01,5.0000000e-01,6.1158548e-01,1.6823869e-03,-2.1529517e+00,8.3950397e-01,6.1158548e-01,1.7340550e-03,-2.1529517e+00,8.3962227e-01,5.0694355e-01,-4.0552611e-03,4.5539819e-01,8.5000000e-01
2.4000000e-01,5.0000000e-01,6.0636653e-01,1.3155712e-03,-2.2129059e+00,8.3863246e-01,6.0636653e-01,1.3003131e-03,-2.2129059e+00,8.3856114e-01,5.0770146e-01,-3.4622126e-03,3.3713773e-01,8.5000000e-01
2.4500000e-01,5.0000000e-01,6.0102553e-01,9.8449414e-04,-2.2344415e+00,8.3795985e-01,6.0102553e-01,1.0046441e-03,-2.2344415e+00,8.3801586e-01,5.0821410e-01,-2.9257055e-03,2.6658351e-01,8.5000000e-01
2.5000000e-01,5.0000000e-01,5.9561701e-01,6.7860079e-04,-2.2424463e+00,8.3747007e-01,5.9561701e-01,6.5998560e-04,-2.2424463e+00,8.3741934e-01,5.0852109e-01,-2.4821502e-03,1.7184853e-01,8.5000000e-01
2.5500000e-01,5.0000000e-01,5.9018762e-01,4.0422997e-04,-2.2334103e+00,8.3714609e-01,5.9018762e-01,4.0333809e-04,-2.2334103e+00,8.3715604e-01,5.0865357e-01,-2.1134711e-03,1.2272854e-01,8.4987128e-01
2.6000000e-01,5.0000000e-01,5.8477873e-01,1.6132441e-04,-2.2012120e+00,8.3697084e-01,5.8477873e-01,1.4329998e-04,-2.2012120e+00,8.3694030e-01,5.0864320e-01,-2.1775040e-03,6.7757191e-02,8.4925391e-01
2.6500000e-01,5.0000000e-01,5.7942740e-01,-5.7849746e-05,-2.1688927e+00,8.3692787e-01,5.7942740e-01,-7.3469406e-05,-2.1688927e+00,8.3690343e-01,5.0851247e-01,-2.2418498e-03,3.5384398e-02,8.4891334e-01
2.7000000e-01,5.0000000e-01,5.7416375e-01,-2.4352169e-04,-2.1066287e+00,8.3700150e-01,5.7416375e-01,-2.5967718e-04,-2.1066287e+00,8.3698830e-01,5.0828610e-01,-2.3587529e-03,-7.7481023e-03,8.4850279e-01
2.7500000e-01,5.0000000e-01,5.6901648e-01,-4.1312912e-04,-2.0572683e+00,8.3717703e-01,5.6901648e-01,-4.3916369e-04,-2.0572683e+00,8.3712725e-01,5.0798444e-01,-2.4233676e-03,-2.6955279e-02,8.4828384e-01
2.8000000e-01,5.0000000e-01,5.6400620e-01,-5.4912057e-04,-1.9735552e+00,8.3744075e-01,5.6400620e-01,-5.6309861e-04,-1.9735552e+00,8.3744157e-01,5.0762618e-01,-2.5015374e-03,-4.3276941e-02,8.4802994e-01
2.8500000e-01,5.0000000e-01,5.5915441e-01,-6.7567393e-04,-1.9124180e+00,8.3777996e-01,5.5915441e-01,-7.0885678e-04,-1.9124180e+00,8.3771218e-01,5.0722461e-01,-2.5300624e-03,-5.2846609e-02,8.4791515e-01
2.9000000e-01,5.0000000e-01,5.5447385e-01,-7.6959062e-04,-1.8144649e+00,8.3818296e-01,5.5447385e-01,-7.8142009e-04,-1.8144649e+00,8.3819465e-01,5.0679348e-01,-2.5653501e-03,-6.5817667e-02,8.4781310e-01
2.9500000e-01,5.0000000e-01,5.4997988e-01,-8.5950857e-04,-1.7459188e+00,8.3863903e-01,5.4997988e-01,-8.9724342e-04,-1.7459188e+00,8.3855928e-01,5.0634487e-01,-2.5833286e-03,-6.8198796e-02,8.4777566e-01
3.0000000e-01,5.0000000e-01,5.4567887e-01,-9.1847234e-04,-1.6396551e+00,8.3913835e-01,5.4567887e-01,-9.2829983e-04,-1.6396551e+00,8.3915810e-01,5.0588846e-01,-2.5924583e-03,-6.3702161e-02,8.4775691e-01
3.0500000e-01,5.0000000e-01,5.4158104e-01,-9.7775655e-04,-1.5672591e+00,8.3967201e-01,5.4158104e-01,-1.0179586e-03,-1.5672591e+00,8.3958522e-01,5.0543096e-01,-2.5856341e-03,-6.1302929e-02,8.4777411e-01
3.1000000e-01,5.0000000e-01,5.3768767e-01,-1.0082314e-03,-1.4574689e+00,8.4023196e-01,5.3768767e-01,-1.0162446e-03,-1.4574689e+00,8.4025740e-01,5.0497883e-01,-2.5712529e-03,-5.8855785e-02,8.4783628e-01
3.1500000e-01,5.0000000e-01,5.3400476e-01,-1.0423492e-03,-1.3840636e+00,8.4081092e-01,5.3400476e-01,-1.0833597e-03,-1.3840636e+00,8.4072107e-01,5.0453853e-01,-2.5633401e-03,-5.3177236e-02,8.4788919e-01
3.2000000e-01,5.0000000e-01,5.3052964e-01,-1.0500895e-03,-1.2745206e+00,8.4140240e-01,5.3052964e-01,-1.0564885e-03,-1.2745206e+00,8.4143153e-01,5.0411398e-01,-2.5387068e-03,-3.9518458e-02,8.4798072e-01
3.2500000e-01,5.0000000e-01,5.2726490e-01,-1.0639334e-03,-1.2023173e+00,8.4200060e-01,5.2726490e-01,-1.1044584e-03,-1.2023173e+00,8.4191081e-01,5.0370768e-01,-2.5161015e-03,-3.2081813e-02,8.4805533e-01
3.3000000e-01,5.0000000e-01,5.2420492e-01,-1.0539827e-03,-1.0959160e+00,8.4260039e-01,5.2420492e-01,-1.0589670e-03,-1.0959160e+00,8.4263157e-01,5.0332168e-01,-2.4812187e-03,-2.3445820e-02,8.4818267e-01
3.3500000e-01,5.0000000e-01,5.2134961e-01,-1.0518647e-03,-1.0265824e+00,8.4319726e-01,5.2134961e-01,-1.0909240e-03,-1.0265824e+00,8.4310994e-01,5.0295892e-01,-2.4632686e-03,-1.5046466e-02,8.4826785e-01
3.4000000e-01,5.0000000e-01,5.1869119e-01,-1.0285804e-03,-9.2546334e-01,8.4378728e-01,5.1869119e-01,-1.0323423e-03,-9.2546334e-01,8.4381920e-01,5.0262004e-01,-2.4275275e-03,8.8095479e-04,8.4839356e-01
3.4500000e-01,5.0000000e-01,5.1622752e-01,-1.0142479e-03,-8.6020414e-01,8.4436704e-01,5.1622752e-01,-1.0511274e-03,-8.6020414e-01,8.4428397e-01,5.0230510e-01,-2.4010831e-03,9.3584809e-03,8.4848180e-01
3.5000000e-01,5.0000000e-01,5.1394941e-01,-9.8134040e-04,-7.6587056e-01,8.4493365e-01,5.1394941e-01,-9.8406098e-04,-7.6587056e-01,8.4496528e-01,5.0201380e-01,-2.3625732e-03,1.9000056e-02,8.4861809e-01
3.5500000e-01,5.0000000e-01,5.1185317e-01,-9.5800411e-04,-7.0550191e-01,8.4548464e-01,5.1185317e-01,-9.9221423e-04,-7.0550191e-01,8.4540707e-01,5.0174708e-01,-2.3434723e-03,2.7234870e-02,8.4870368e-01
3.6000000e-01,5.0000000e-01,5.0992877e-01,-9.1858586e-04,-6.1892642e-01,8.4601798e-01,5.0992877e-01,-9.2043260e-04,-6.1892642e-01,8.4604853e-01,5.0150399e-01,-2.3087955e-03,4.1865856e-02,8.4882329e-01
3.6500000e-01,5.0000000e-01,5.0817146e-01,-8.8895725e-04,-5.6394393e-01,8.4653201e-01,5.0817146e-01,-9.2019340e-04,-5.6394393e-01,8.4646077e-01,5.0128338e-01,-2.2846511e-03,4.9392340e-02,8.4890296e-01
3.7000000e-01,5.0000000e-01,5.0657081e-01,-8.4559651e-04,-4.8566504e-01,8.4702541e-01,5.0657081e-01,-8.4672173e-04,-4.8566504e-01,8.4705431e-01,5.0108391e-01,-2.2508198e-03,5.7558667e-02,8.4902104e-01
3.7500000e-01,5.0000000e-01,5.0512136e-01,-8.1192965e-04,-4.3630448e-01,8.4749717e-01,5.0512136e-01,-8.4003796e-04,-4.3630448e-01,8.4743270e-01,5.0090557e-01,-2.2347536e-03,6.4343246e-02,8.4909246e-01
3.8000000e-01,5.0000000e-01,5.0381269e-01,-7.6670706e-04,-3.6651251e-01,8.4794657e-01,5.0381269e-01,-7.6724734e-04,-3.6651251e-01,8.4797342e-01,5.0074682e-01,-2.2064845e-03,7.6230336e-02,8.4918875e-01
3.8500000e-01,5.0000000e-01,5.0263895e-01,-7.3084356e-04,-3.2280359e-01,8.4837312e-01,5.0263895e-01,-7.5579007e-04,-3.2280359e-01,8.4831561e-01,5.0060608e-01,-2.1870961e-03,8.2059444e-02,8.4925118e-01
3.9000000e-01,5.0000000e-01,5.0158998e-01,-6.8540870e-04,-2.6141607e-01,8.4877659e-01,5.0158998e-01,-6.8548479e-04,-2.6141607e-01,8.4880114e-01,5.0048177e-01,-2.1609538e-03,8.7908984e-02,8.4934167e-01
3.9500000e-01,5.0000000e-01,5.0065979e-01,-6.4882338e-04,-2.2322928e-01,8.4915690e-01,5.0065979e-01,-6.7066723e-04,-2.2322928e-01,8.4910628e-01,5.0037351e-01,-2.1492728e-03,9.2900838e-02,8.4939469e-01
4.0000000e-01,5.0000000e-01,4.9983870e-01,-6.0444998e-04,-1.6995630e-01,8.4951419e-01,4.9983870e-01,-6.0416721e-04,-1.6995630e-01,8.4953631e-01,5.0027976e-01,-2.1287546e-03,1.0180782e-01,8.4946378e-01
4.0500000e-01,5.0000000e-01,4.9912078e-01,-5.6829595e-04,-1.3704326e-01,8.4984871e-01,4.9912078e-01,-5.8716622e-04,-1.3704326e-01,8.4980475e-01,5.0019893e-01,-2.1144850e-03,1.0588485e-01,8.4950791e-01
4.1000000e-01,5.0000000e-01,4.9849698e-01,-5.4792268e-04,-9.1443243e-02,8.5000000e-01,4.9849698e-01,-5.5536436e-04,-9.1443243e-02,8.5000000e-01,5.0012961e-01,-2.0961267e-03,1.0945779e-01,8.4957112e-01
4.1500000e-01,5.0000000e-01,4.9796156e-01,-7.3121224e-04,-6.3470883e-02,8.5000000e-01,4.9796156e-01,-7.3122606e-04,-6.3470883e-02,8.5000000e-01,5.0007136e-01,-2.0886714e-03,1.1280097e-01,8.4960687e-01
4.2000000e-01,5.0000000e-01,4.9750622e-01,-9.0561717e-04,-2.4997618e-02,8.5000000e-01,4.9750622e-01,-9.0561720e-04,-2.4997618e-02,8.5000000e-01,5.0002292e-01,-2.0752040e-03,1.1908696e-01,8.4965162e-01
4.2500000e-01,5.0000000e-01,4.9712551e-01,-1.0707896e-03,-1.5767622e-03,8.5000000e-01,4.9712551e-01,-1.0707896e-03,-1.5767622e-03,8.5000000e-01,4.9998289e-01,-2.0653976e-03,1.2168095e-01,8.4968004e-01
4.3000000e-01,5.0000000e-01,4.9681191e-01,-1.2168555e-03,3.0381692e-02,8.5000000e-01,4.9681191e-01,-1.2168555e-03,3.0381692e-02,8.5000000e-01,4.9995017e-01,-2.0535743e-03,1.2340750e-01,8.4972062e-01
4.3500000e-01,5.0000000e-01,4.9656038e-01,-1.3540544e-03,4.9672861e-02,8.5000000e-01,4.9656038e-01,-1.3540544e-03,4.9672861e-02,8.5000000e-01,4.9992444e-01,-2.0495297e-03,1.2544333e-01,8.4974252e-01
4.4000000e-01,5.0000000e-01,4.9636419e-01,-1.4743827e-03,7.5762461e-02,8.5000000e-01,4.9636419e-01,-1.4743827e-03,7.5762461e-02,8.5000000e-01,4.9990475e-01,-2.0416026e-03,1.2968221e-01,8.4976836e-01
4.4500000e-01,5.0000000e-01,4.9621873e-01,-1.5863824e-03,9.1359477e-02,8.5000000e-01,4.9621873e-01,-1.5863824e-03,9.1359477e-02,8.5000000e-01,4.9988999e-01,-2.0352457e-03,1.3116438e-01,8.4978488e-01
4.5000000e-01,5.0000000e-01,4.9611807e-01,-1.6836850e-03,1.1223492e-01,8.5000000e-01,4.9611807e-01,-1.6836850e-03,1.1223492e-01,8.5000000e-01,4.9987937e-01,-2.0283045e-03,1.3157625e-01,8.4980868e-01
4.5500000e-01,5.0000000e-01,4.9605805e-01,-1.7732970e-03,1.2457212e-01,8.5000000e-01,4.9605805e-01,-1.7732970e-03,1.2457212e-01,8.5000000e-01,4.9987274e-01,-2.0266985e-03,1.3267869e-01,8.4982061e-01
4.6000000e-01,5.0000000e-01,4.9603352e-01,-1.8502787e-03,1.4087715e-01,8.5000000e-01,4.9603352e-01,-1.8502787e-03,1.4087715e-01,8.5000000e-01,4.9986945e-01,-2.0226866e-03,1.3544953e-01,8.4983321e-01
4.6500000e-01,5.0000000e-01,4.9604079e-01,-1.9202677e-03,1.5037625e-01,8.5000000e-01,4.9604079e-01,-1.9202677e-03,1.5037625e-01,8.5000000e-01,4.9986866e-01,-2.0187683e-03,1.3617534e-01,8.4984155e-01
4.7000000e-01,5.0000000e-01,4.9607545e-01,-1.9795554e-03,1.6272888e-01,8.5000000e-01,4.9607545e-01,-1.9795554e-03,1.6272888e-01,8.5000000e-01,4.9986986e-01,-2.0151486e-03,1.3575801e-01,8.4985401e-01
4.7500000e-01,5.0000000e-01,4.9613425e-01,-2.0325752e-03,1.6979050e-01,8.5000000e-01,4.9613425e-01,-2.0325752e-03,1.6979050e-01,8.5000000e-01,4.9987303e-01,-2.0151039e-03,1.3625322e-01,8.4985940e-01
4.8000000e-01,5.0000000e-01,4.9621346e-01,-2.0766649e-03,1.7877228e-01,8.5000000e-01,4.9621346e-01,-2.0766649e-03,1.7877228e-01,8.5000000e-01,4.9987778e-01,-2.0136038e-03,1.3804358e-01,8.4986361e-01
4.8500000e-01,5.0000000e-01,4.9631028e-01,-2.1152127e-03,1.8377008e-01,8.5000000e-01,4.9631028e-01,-2.1152127e-03,1.8377008e-01,8.5000000e-01,4.9988347e-01,-2.0112803e-03,1.3830173e-01,8.4986684e-01
4.9000000e-01,5.0000000e-01,4.9642160e-01,-2.1464324e-03,1.8991885e-01,8.5000000e-01,4.9642160e-01,-2.1464324e-03,1.8991885e-01,8.5000000e-01,4.9988982e-01,-2.0097235e-03,1.3743536e-01,8.4987230e-01
4.9500000e-01,5.0000000e-01,4.9654503e-01,-2.1728177e-03,1.9319563e-01,8.5000000e-01,4.9654503e-01,-2.1728177e-03,1.9319563e-01,8.5000000e-01,4.9989692e-01,-2.0105565e-03,1.3757321e-01,8.4987381e-01
5.0000000e-01,5.0000000e-01,4.9667803e-01,-2.1933038e-03,1.9700117e-01,8.5000000e-01,4.9667803e-01,-2.1933038e-03,1.9700117e-01,8.5000000e-01,4.9990455e-01,-2.0105013e-03,1.3875008e-01,8.4987326e-01
5.0500000e-01,5.0000000e-01,4.9681858e-01,-2.2096296e-03,1.9886683e-01,8.5000000e-01,4.9681858e-01,-2.2096296e-03,1.9886683e-01,8.5000000e-01,4.9991224e-01,-2.0091431e-03,1.3875050e-01,8.4987362e-01
5.1000000e-01,5.0000000e-01,4.9696466e-01,-2.2213134e-03,2.0076873e-01,8.5000000e-01,4.9696466e-01,-2.2213134e-03,2.0076873e-01,8.5000000e-01,4.9991986e-01,-2.0087379e-03,1.3770111e-01,8.4987521e-01
5.1500000e-01,5.0000000e-01,4.9711459e-01,-2.2294672e-03,2.0149948e-01,8.5000000e-01,4.9711459e-01,-2.2294672e-03,2.0149948e-01,8.5000000e-01,4.9992755e-01,-2.0099705e-03,1.3765490e-01,8.4987469e-01
5.2000000e-01,5.0000000e-01,4.9726678e-01,-2.2340706e-03,2.0188696e-01,8.5000000e-01,4.9726678e-01,-2.2340706e-03,2.0188696e-01,8.5000000e-01,4.9993522e-01,-2.0106266e-03,1.3847132e-01,8.4987187e-01
5.2500000e-01,5.0000000e-01,4.9741988e-01,-2.2357235e-03,2.0172571e-01,8.5000000e-01,4.9741988e-01,-2.2357235e-03,2.0172571e-01,8.5000000e-01,4.9994254e-01,-2.0098044e-03,1.3835292e-01,8.4987087e-01
5.3000000e-01,5.0000000e-01,4.9757267e-01,-2.2347605e-03,2.0093872e-01,8.5000000e-01,4.9757267e-01,-2.2347605e-03,2.0093872e-01,8.5000000e-01,4.9994944e-01,-2.0099492e-03,1.3728777e-01,8.4987061e-01
