t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
263595731,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9213276,0,8.35458469,8.36941242,0,13.2952528,0,0,,0,1
263597060,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.41486359,8.36518955,0,13.2738094,0,0,,0,1
263598189,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.38472462,8.37574673,0,13.2952528,0,0,,0,1
263599314,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.38773823,8.37152386,0,13.3024006,0,0,,0,1
263600443,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.42691898,8.36730099,0,13.2952528,0,0,,0,1
263601568,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.38171005,8.36730099,0,13.2952528,0,0,,0,1
263602697,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9213276,0,8.3937664,8.37574673,0,13.288105,0,0,,0,1
263603822,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.38171005,8.38630295,0,13.288105,0,0,,0,1
263604962,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9349623,0,8.38171005,8.35885525,0,13.2952528,0,0,,0,1
263606087,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.37869644,8.35674477,0,13.2952528,0,0,,0,1
263607216,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9349623,0,8.3937664,8.35674477,0,13.2952528,0,0,,0,1
263608342,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.45404434,8.36307812,0,13.2952528,0,0,,0,1
263609470,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39979362,8.36730099,0,13.2952528,0,0,,0,1
263610596,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.39979362,8.36730099,0,13.2952528,0,0,,0,1
263611724,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.37266827,8.36518955,0,13.2952528,0,0,,0,1
263612855,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.40883541,8.36518955,0,13.3024006,0,0,,0,1
263613984,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.41184998,8.36307812,0,13.2952528,0,0,,0,1
263615109,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.40280819,8.36518955,0,13.2952528,0,0,,0,1
263616238,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.4058218,8.36307812,0,13.2952528,0,0,,0,1
263617567,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.38472462,8.36518955,0,13.2952528,0,0,,0,1
263618696,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9349623,0,8.41184998,8.36730099,0,13.2952528,0,0,,0,1
263619822,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.42390537,8.36518955,0,13.2952528,0,0,,0,1
263620950,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9349623,0,8.40280819,8.36307812,0,13.2952528,0,0,,0,1
263622081,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39979362,8.36518955,0,13.2738094,0,0,,0,1
263623209,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9349623,0,8.38472462,8.36518955,0,13.2952528,0,0,,0,1
263624335,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.42089176,8.36307812,0,13.2952528,0,0,,0,1
263625463,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.35157108,8.36518955,0,13.2952528,0,0,,0,1
263626589,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.4058218,8.36518955,0,13.2952528,0,0,,0,1
263627717,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.43596077,8.36518955,0,13.3024006,0,0,,0,1
263628843,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.38773823,8.36307812,0,13.3024006,0,0,,0,1
263629976,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.37568283,8.36518955,0,13.2952528,0,0,,0,1
263631101,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9395075,0,8.3937664,8.36518955,0,13.2952528,0,0,,0,1
