t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
50037508,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0.00714798551,1.34382129,0,0,0,0,0,0,0,,,,50
50038838,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.34382129,0,0,0,0,0,0,0,,,,50
50039965,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.34382129,0,0,0,0,0,0,0,,,,50
50041092,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.34382129,0,0,0,0,0,0,0,,,,50
50042219,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.35096931,0,0,0,0,0,0,0,,,,50
50043346,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50044483,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50045610,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.33667326,0,0,0,0,0,0,0,,,,50
50046737,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50047863,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50048990,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.34382129,0,0,0,0,0,0,0,,,,50
50050122,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.35096931,0,0,0,0,0,0,0,,,,50
50051248,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50052375,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50053502,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.34382129,0,0,0,0,0,0,0,,,,50
50054629,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.34382129,0,0,0,0,0,0,0,,,,50
50055756,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.35096931,0,0,0,0,0,0,0,,,,50
50056887,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.35096931,0,0,0,0,0,0,0,,,,50
