t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
1295195924,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9258718,0.0399999991,8.39678001,8.36307812,0,13.3095493,0,,,0,1
1295197254,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0399999991,8.38171005,8.35463333,0,13.3166971,0,,,0,1
1295198384,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0429999977,8.43596077,8.36096668,0,13.3166971,0,,,0,1
1295199510,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0429999977,8.38472462,8.35674477,0,13.3166971,0,,,0,1
1295200640,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0449999981,8.4058218,8.35463333,0,13.3238449,0,,,0,1
1295201766,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0449999981,8.42089176,8.35463333,0,13.3166971,0,,,0,1
1295202895,0.75,1,,,0.00805860758,0,0.343262672,0.263237953,15.9349623,0.0470000021,8.42691898,8.3525219,0,13.3166971,0,,,0,1
1295204021,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0470000021,8.4178772,8.35463333,0,13.3095493,0,,,0,1
1295205161,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.0500000045,8.36664104,8.34196472,0,13.3166971,0,,,0,1
1295206288,0.75,1,,,0.00805860758,0,0.343262672,0.263237953,15.9395075,0.0500000045,8.38773823,8.35041046,0,13.3166971,0,,,0,1
1295207417,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0519999973,8.39979362,8.35041046,0,13.3166971,0,,,0,1
1295208544,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0519999973,8.42089176,8.3525219,0,13.3166971,0,,,0,1
1295209673,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0539999977,8.41486359,8.35041046,0,13.3166971,0,,,0,1
1295210799,0.75,1,,,0.0322344303,0,0.343262672,0.263237953,15.9349623,0.0539999977,8.41184998,8.3525219,0,13.3238449,0,,,0,1
1295211928,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.055999998,8.3937664,8.3525219,0,13.3166971,0,,,0,1
1295213060,0.75,1,,,0.0322344303,0,0.343262672,0.263237953,15.9349623,0.055999998,8.4058218,8.34196472,0,13.3024006,0,,,0,1
1295214189,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9304171,0.0590000004,8.37869644,8.35041046,0,13.3166971,0,,,0,1
1295215315,0.75,1,,,0.0322344303,0,0.343262672,0.263237953,15.9349623,0.0590000004,8.38171005,8.35041046,0,13.3166971,0,,,0,1
1295216444,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.060999997,8.39075184,8.35041046,0,13.3238449,0,,,0,1
1295217775,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.060999997,8.39979362,8.3525219,0,13.3166971,0,,,0,1
1295218904,0.75,1,,,0.0322344303,0,0.343262672,0.263237953,15.9349623,0.063000001,8.43294716,8.35041046,0,13.3166971,0,,,0,1
1295220030,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.063000001,8.40280819,8.35041046,0,13.3095493,0,,,0,1
1295221159,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9395075,0.0659999996,8.38773823,8.3525219,0,13.3166971,0,,,0,1
1295222291,0.75,1,,,0.0402930379,0,0.343262672,0.263237953,15.9349623,0.0659999996,8.40280819,8.3525219,0,13.3166971,0,,,0,1
1295223420,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9395075,0.0680000037,8.41486359,8.3525219,0,13.3166971,0,,,0,1
1295224546,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0680000037,8.39075184,8.34829903,0,13.3238449,0,,,0,1
1295225676,0.75,1,,,0.0322344303,0,0.343262672,0.263237953,15.9395075,0.0700000003,8.3937664,8.35041046,0,13.3166971,0,,,0,1
1295226802,0.75,1,,,0.0322344303,0,0.343262672,0.263237953,15.9395075,0.0700000003,8.41486359,8.35041046,0,13.3166971,0,,,0,1
1295227932,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.0719999969,8.43596077,8.3525219,0,13.3166971,0,,,0,1
1295229058,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.0719999969,8.39075184,8.3525219,0,13.3095493,0,,,0,1
1295230193,0.75,1,,,0.0161172152,0,0.343262672,0.263237953,15.9349623,0.075000003,8.40280819,8.3525219,0,13.3238449,0,,,0,1
1295231319,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.075000003,8.4178772,8.3525219,0,13.3166971,0,,,0,1
1295232448,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0769999996,8.4058218,8.34618759,0,13.3166971,0,,,0,1
1295233574,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.0769999996,8.4058218,8.3525219,0,13.3238449,0,,,0,1
1295234704,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0790000036,8.40280819,8.35041046,0,13.3166971,0,,,0,1
1295235830,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9395075,0.0790000036,8.40883541,8.35041046,0,13.3166971,0,,,0,1
1295236959,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.0810000002,8.38472462,8.3525219,0,13.3166971,0,,,0,1
1295238086,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.0810000002,8.41486359,8.3525219,0,13.3166971,0,,,0,1
1295239424,0.75,1,,,0.0241758227,0,0.343262672,0.263237953,15.9349623,0.0840000063,8.42089176,8.3525219,0,13.3166971,0,,,0,1
