t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
85005387,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.000718,0,0,178,0,0,0,0,,,,50
85006717,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85007844,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.000718,0,0,178,0,0,0,0,,,,50
85008971,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85010098,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85011224,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85012362,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85013488,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85014614,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85015741,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85016868,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85017999,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85019126,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85020252,0.5,0,0,0,0,0,0,0,0.00454505486,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85021379,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85022506,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85023632,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85024764,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85025890,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85027220,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85028347,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85029473,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85030604,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85031730,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85032857,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85033983,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85035109,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85036236,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85037367,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85038493,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85039619,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85040746,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85041872,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85042999,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85044130,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85045256,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85046383,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85047509,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85048840,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85049971,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85051097,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85052223,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85053350,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85054477,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85055603,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85056734,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85057861,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85058987,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85060114,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85061240,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85062371,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85063498,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85064624,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85065751,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.000718,0,0,178,0,0,0,0,,,,50
85066877,0.5,0,0,0,0,0,0,0,0,0,0,8.08226776,0,1.000718,0,0,178,0,0,0,0,,,,50
85068003,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85069338,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85070465,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85071592,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85072718,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85073845,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85074976,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85076103,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85077229,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85078355,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85079482,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.000718,0,0,178,0,0,0,0,,,,50
85080609,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.986422002,0,0,178,0,0,0,0,,,,50
85081740,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85082867,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85083994,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85085120,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85086247,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85087378,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85088504,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85089834,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85090961,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85092087,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85093213,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85094345,0.5,0,0,0,0,0.00805860758,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85095471,0.5,0,0,0,0,0,0,0,0,0,0,8.08226776,0,0.99356997,0,0,178,0,0,0,0,,,,50
85096598,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85097724,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85098850,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85099977,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85101108,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85102234,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85103361,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85104487,0.5,0,0,0,0,0,0,0,0,0,0,8.08226776,0,1.000718,0,0,178,0,0,0,0,,,,50
85105613,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85106745,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85107871,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85108998,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85110124,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85111455,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85112581,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85113712,0.5,0,0,0,0,0,0,0,0,0,0,8.08226776,0,1.000718,0,0,178,0,0,0,0,,,,50
85114839,0.5,0,0,0,0,0,0,0,0,0,0,8.08226776,0,1.000718,0,0,178,0,0,0,0,,,,50
85115966,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,1.000718,0,0,178,0,0,0,0,,,,50
85117093,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85118219,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85119351,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85120477,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85121604,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85122730,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85123857,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85124983,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85126114,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85127240,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85128367,0.5,0,0,0,0,0,0,0,0,0,0,8.08226776,0,0.99356997,0,0,178,0,0,0,0,,,,50
85129493,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85130619,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85131955,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85133081,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85134208,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85135334,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85136461,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85137587,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85138718,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85139845,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85140971,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85142098,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,1.000718,0,0,178,0,0,0,0,,,,50
85143225,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
85144352,0.5,0,0,0,0,0,0,0,0,0,0,8.08649063,0,0.99356997,0,0,178,0,0,0,0,,,,50
85145483,0.5,0,0,0,0,0,0,0,0,0,0,8.0843792,0,0.99356997,0,0,178,0,0,0,0,,,,50
