t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
334554676,0.150000006,0,0,0,0,0.0241758227,0.328298569,0.27277258,15.9167824,0.0340000018,8.56254578,8.44753265,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334556007,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9258718,0.0340000018,8.56555939,8.44119835,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334557138,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9258718,0.0370000005,8.568573,8.44542122,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334558265,0.150000006,0,0,0,0,0.0241758227,0.328298569,0.27277258,15.9258718,0.0370000005,8.568573,8.43486404,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334559396,0.150000006,0,0,0,0,0.0241758227,0.328298569,0.27277258,15.9304171,0.0390000008,8.568573,8.44330978,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334560523,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9258718,0.0390000008,8.56555939,8.44330978,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334561663,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9304171,0.0410000011,8.568573,8.43908691,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334562791,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9304171,0.0410000011,8.568573,8.43697548,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334563921,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9304171,0.0429999977,8.568573,8.45175552,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334565048,0.150000006,1,0,0,0.0402930379,0,0.328298569,0.27277258,15.9667778,0.0429999977,8.47815609,8.47075748,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334566178,0.150000006,0,0,0,0,0,0.328298569,0.27277258,15.9167824,0.0460000001,8.57460117,8.47286892,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334567311,0.150000006,0.857142866,0,0,0.0483516455,0.00805860758,0.328298569,0.27277258,15.9304171,0.0460000001,8.50829506,8.44330978,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334568441,0.150000006,1,0,0,0.00805860758,0,0.328298569,0.27277258,15.9304171,0.0480000004,8.57460117,8.45597839,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334569569,0.150000006,1,0,0,0.00805860758,0,0.328298569,0.27277258,15.9304171,0.0480000004,8.53843403,8.44753265,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334570699,0.150000006,0.5,0,0,0.00805860758,0.00805860758,0.328298569,0.27277258,15.9304171,0.0500000045,8.55953121,8.44542122,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334571827,0.150000006,0,0,0,0,0,0.328298569,0.27277258,15.9304171,0.0500000045,8.57460117,8.45386696,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334572957,0.150000006,0.5,0,0,0.00805860758,0.00805860758,0.328298569,0.27277258,15.9304171,0.0519999973,8.55953121,8.43908691,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334574089,0.150000006,0.5,0,0,0.00805860758,0.00805860758,0.328298569,0.27277258,15.9304171,0.0519999973,8.52336502,8.45175552,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334575220,0.150000006,1,0,0,0.00805860758,0,0.328298569,0.27277258,15.9258718,0.0549999997,8.5444622,8.46020031,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334576551,0.150000006,0.5,0,0,0.00805860758,0.00805860758,0.328298569,0.27277258,15.9304171,0.0549999997,8.55048943,8.45175552,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334577682,0.150000006,0.666666687,0,0,0.0161172152,0.00805860758,0.328298569,0.27277258,15.9304171,0.0569999963,8.55953121,8.44964409,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334578809,0.150000006,0.5,0,0,0.00805860758,0.00805860758,0.328298569,0.27277258,15.9258718,0.0569999963,8.53240585,8.44330978,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
334579944,0.150000006,0,0,0,0,0.0161172152,0.328298569,0.27277258,15.9304171,0.0590000004,8.54144764,8.43908691,0,13.4596567,0,0,61418,0,0,0,0,,,0,51
334581071,0.150000006,0.5,0,0,0.00805860758,0.00805860758,0.328298569,0.27277258,15.9304171,0.0590000004,8.55048943,8.44753265,0,13.4525089,0,0,61418,0,0,0,0,,,0,51
