t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
392761529,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9213276,0,8.5444622,8.46864605,0,13.4453611,0,0,77642,0,0,0,0,,,,50
392762860,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9258718,0,8.52939224,8.47075748,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392763987,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.52035046,8.47075748,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392765113,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.53240585,8.47286892,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392766240,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.54144764,8.46864605,0,13.4453611,0,0,77642,0,0,0,0,,,,50
392767367,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9258718,0,8.52939224,8.46864605,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392768504,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.5565176,8.46864605,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392769631,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.54144764,8.46653461,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392770757,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.54144764,8.46653461,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392771884,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.52939224,8.46231174,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392773011,0.5,1,0,0,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.5444622,8.46442318,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392774142,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.56254578,8.47075748,0,13.4453611,0,0,77642,0,0,0,0,,,,50
392775269,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.51733685,8.46864605,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392776395,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.55953121,8.46442318,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392777522,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.52939224,8.46442318,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392778649,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.50829506,8.47075748,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392779776,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.5565176,8.46442318,0,13.4596567,0,0,77642,0,0,0,0,,,,50
392780907,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.53843403,8.46020031,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392782034,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.568573,8.46442318,0,13.4382124,0,0,77642,0,0,0,0,,,,50
392783364,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.53843403,8.46020031,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392784491,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.53542042,8.46231174,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392785618,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.52336502,8.46653461,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392786749,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.53542042,8.47075748,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392787876,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.52637863,8.46231174,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392789002,0.5,1,0,0,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.54144764,8.46020031,0,13.4596567,0,0,77642,0,0,0,0,,,,50
392790129,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.51432323,8.46020031,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392791256,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.50528145,8.46864605,0,13.4525089,0,0,77642,0,0,0,0,,,,50
392792382,0.5,1,0,0,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.54144764,8.46653461,0,13.4525089,0,0,77642,0,0,0,0,,,,50
