t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
1587028659,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9167824,0,8.42691898,8.38419151,0,13.288105,0,0,,0,1
1587029989,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9258718,0,8.39678001,8.38419151,0,13.288105,0,0,,0,1
1587031118,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9258718,0,8.39075184,8.38419151,0,13.3024006,0,0,,0,1
1587032244,0.5,1,,,0.00805860758,0,0.335971206,0.267693222,15.9213276,0,8.4058218,8.38419151,0,13.2952528,0,0,,0,1
1587033373,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9258718,0,8.40883541,8.37574673,0,13.2952528,0,0,,0,1
1587034499,0.5,1,,,0.0241758227,0,0.335971206,0.267693222,15.9258718,0,8.37869644,8.37363529,0,13.2952528,0,0,,0,1
1587035629,0.5,1,,,0.0241758227,0,0.335971206,0.267693222,15.9258718,0,8.40883541,8.37363529,0,13.2952528,0,0,,0,1
1587036755,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9122372,0,8.36664104,8.39052582,0,13.288105,0,0,,0,1
1587037894,0.5,1,,,0.00805860758,0,0.335971206,0.267693222,15.9258718,0,8.43294716,8.37152386,0,13.3024006,0,0,,0,1
1587039020,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9304171,0,8.39979362,8.36730099,0,13.288105,0,0,,0,1
1587040149,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9258718,0,8.44500256,8.36518955,0,13.2952528,0,0,,0,1
1587041275,0.5,1,,,0.0161172152,0,0.335971206,0.267693222,15.9258718,0,8.40280819,8.36096668,0,13.2952528,0,0,,0,1
1587042404,0.5,1,,,0.00805860758,0,0.335971206,0.267693222,15.9258718,0,8.37568283,8.37363529,0,13.3024006,0,0,,0,1
