t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,fault_flags,ps_phase,dc_phase,trap_phase,flags
151929498,0.100000001,0,,,0,0.0161172152,0,0,15.907692,0.0309999995,0,,,0,1
151930828,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0309999995,0,,,0,1
151931957,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0329999998,0,,,0,1
151933083,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0329999998,0,,,0,1
151934212,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0359999985,0,,,0,1
151935337,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0359999985,0,,,0,1
151936466,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0380000025,0,,,0,1
151937592,0.100000001,0,,,0,0.0161172152,0,0,15.9167824,0.0380000025,0,,,0,1
151938721,0.100000001,0,,,0,0.0241758227,0,0,15.907692,0.0399999991,0,,,0,1
151939846,0.100000001,0,,,0,0.0161172152,0,0,15.907692,0.0399999991,0,,,0,1
151940986,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0420000032,0,,,0,1
151942112,0.100000001,0,,,0,0.0241758227,0,0,15.9258718,0.0420000032,0,,,0,1
151943241,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0449999981,0,,,0,1
151944367,0.100000001,0,,,0,0.0161172152,0,0,15.9258718,0.0449999981,0,,,0,1
151945496,0.100000001,0,,,0,0.00805860758,0,0,15.9213276,0.0470000021,0,,,0,1
151946622,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0470000021,0,,,0,1
151947750,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0490000024,0,,,0,1
151948876,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0490000024,0,,,0,1
151950005,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0519999973,0,,,0,1
151951335,0.100000001,0,,,0,0.0161172152,0,0,15.9213276,0.0519999973,0,,,0,1
151952468,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.0539999977,0,,,0,1
151953594,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0539999977,0,,,0,1
151954723,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.055999998,0,,,0,1
151955849,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.055999998,0,,,0,1
151956978,0.100000001,0,,,0,0.0322344303,0,0,15.9258718,0.0579999983,0,,,0,1
151958103,0.100000001,0,,,0,0.0402930379,0,0,15.9213276,0.0579999983,0,,,0,1
151959232,0.100000001,0,,,0,0.0322344303,0,0,15.9167824,0.060999997,0,,,0,1
151960358,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.060999997,0,,,0,1
151961487,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.063000001,0,,,0,1
151962618,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.063000001,0,,,0,1
151963747,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.0649999976,0,,,0,1
151964872,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.0649999976,0,,,0,1
151966001,0.100000001,0,,,0,0.0241758227,0,0,15.9167824,0.0670000017,0,,,0,1
151967127,0.100000001,0,,,0,0.0322344303,0,0,15.9213276,0.0670000017,0,,,0,1
151968256,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0700000003,0,,,0,1
151969382,0.100000001,0,,,0,0.0241758227,0,0,15.9213276,0.0700000003,0,,,0,1
151970510,0.100000001,0,,,0,0.0322344303,0,0,15.9258718,0.0719999969,0,,,0,1
