t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
1673910891,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9213276,0,8.37568283,8.37152386,0,13.2809572,0,0,,0,1
1673912221,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9213276,0,8.40280819,8.3799696,0,13.2952528,0,0,,0,1
1673913350,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.37266827,8.38208103,0,13.2952528,0,0,,0,1
1673914476,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9213276,0,8.42691898,8.37785816,0,13.2952528,0,0,,0,1
1673915604,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.36965466,8.36307812,0,13.2952528,0,0,,0,1
1673916731,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9213276,0,8.40280819,8.36941242,0,13.2952528,0,0,,0,1
1673917860,0.5,1,,,0.0322344303,0,0.297970891,0.297970891,15.9167824,0,8.39979362,8.38419151,0,13.288105,0,0,,0,1
1673918986,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9167824,0,8.36965466,8.38841438,0,13.288105,0,0,,0,1
1673920125,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.39678001,8.36518955,0,13.3024006,0,0,,0,1
1673921251,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.39678001,8.35885525,0,13.2952528,0,0,,0,1
1673922380,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.42390537,8.35885525,0,13.3024006,0,0,,0,1
1673923506,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.37568283,8.35674477,0,13.2952528,0,0,,0,1
1673924635,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.41486359,8.36941242,0,13.3024006,0,0,,0,1
1673925760,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.37568283,8.37152386,0,13.2952528,0,0,,0,1
1673926889,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.41184998,8.37152386,0,13.2952528,0,0,,0,1
1673928020,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.40883541,8.36941242,0,13.2952528,0,0,,0,1
1673929149,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.42089176,8.36730099,0,13.3024006,0,0,,0,1
1673930275,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.43294716,8.36518955,0,13.3024006,0,0,,0,1
1673931404,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.40280819,8.36730099,0,13.2952528,0,0,,0,1
1673932530,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9258718,0,8.38472462,8.36730099,0,13.2952528,0,0,,0,1
1673933863,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.41486359,8.36730099,0,13.2952528,0,0,,0,1
1673934989,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.38773823,8.36307812,0,13.2952528,0,0,,0,1
1673936118,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.39678001,8.36941242,0,13.2952528,0,0,,0,1
1673937249,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.42993259,8.36941242,0,13.2952528,0,0,,0,1
1673938378,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.37568283,8.36941242,0,13.2952528,0,0,,0,1
1673939504,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.39678001,8.36730099,0,13.2952528,0,0,,0,1
1673940633,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9258718,0,8.37266827,8.35674477,0.00714798551,13.2952528,0,0,,0,1
1673941759,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.39075184,8.36730099,0,13.2952528,0,0,,0,1
1673942888,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.40280819,8.36730099,0,13.2952528,0,0,,0,1
1673944014,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9258718,0,8.41486359,8.36730099,0,13.2952528,0,0,,0,1
