t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
6748793,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6750124,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.0907135,0,0,0,0,0,0,0,0,0,,,,50
6751252,0.5,0,0,0,0,0,0,0,0,0,8.52637863,8.0907135,0,0,0,0,0,0,0,0,0,,,,50
6752379,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.0907135,0,0,0,0,0,0,0,0,0,,,,50
6753506,0.5,0,0,0,0,0,0,0,0,0,8.52637863,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6754634,0.5,0,0,0,0,0,0,0,0,0,8.52637863,8.0907135,0,0,0,0,0,0,0,0,0,,,,50
6755772,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6756899,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08649063,0,0,0,0,0,0,0,0,0,,,,50
6758026,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6759154,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08649063,0,0,0,0,0,0,0,0,0,,,,50
6760281,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6761413,0.5,0,0,0,0,0,0,0,0,0,8.53240585,8.0907135,0,0,0,0,0,0,0,0,0,,,,50
6762541,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.0907135,0,0,0,0,0,0,0,0,0,,,,50
6763668,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6764795,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6765923,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08649063,0,0,0,0,0,0,0,0,0,,,,50
6767050,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6768182,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6769309,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6770641,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08649063,0,0,0,0,0,0,0,0,0,,,,50
6771768,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6772895,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6774027,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08649063,0,0,0,0,0,0,0,0,0,,,,50
6775155,0.5,0,0,0,0,0,0,0,0,0,8.52637863,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6776282,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6777409,0.5,0,0,0,0,0,0,0,0,0,8.53240585,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6778537,0.5,0,0,0,0,0,0,0,0,0,8.52939224,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
6779664,0.5,0,0,0,0,0,0,0,0,0,8.53240585,8.08860207,0,0,0,0,0,0,0,0,0,,,,50
