log,fw,t0,t1,mode,share_sp,r_cmd,alpha,I_tot,I_fc,I_batt,V_bus,gFC,gBT,n_samples
TP0050,4,6.938543,7.442968,legacy,0.400000006,0.3838125972834099,0.3999881004338494,1.3904183154779581,0.55639917475174,0.834019140726218,15.831311924593967,0.38817917333642693,0.2417875712552204,431
TP0050,4,7.444128,7.948545,legacy,0.400000006,0.385006855981668,0.3999969619013104,1.425476063011601,0.5704409712204177,0.8550350917911832,15.8284330612529,0.38697485139443155,0.24225706143155454,431
TP0050,4,7.949708,8.454122,legacy,0.400000006,0.38554158492726087,0.3999660975788337,1.4303374040301624,0.5723481127146172,0.8579892913155454,15.829034133178654,0.3864389945522042,0.2424681045266821,431
TP0050,4,8.455282,8.959698,legacy,0.400000006,0.3851995690103738,0.4000891206653645,1.4304121938816705,0.5725724822807424,0.857839711600928,15.828781038283065,0.38678207933410674,0.24233320414849188,431
TP0051,4,6.432925,6.937336,legacy,0.5,0.4802218863910158,0.49986623471039054,1.5813194370069608,0.7904166514547565,0.7909027855522044,15.817149521577727,0.3102517598491879,0.28663970472621814,431
TP0051,4,6.938499,7.442912,legacy,0.5,0.4814951422550929,0.5000040460996094,1.669141431860789,0.8345613672018561,0.8345800646589329,15.811771371461717,0.3094246516102089,0.28733834028074245,431
TP0051,4,7.444072,7.948479,legacy,0.5,0.4818888524099918,0.5000098897665003,1.729235085575406,0.8647016813805105,0.8645334041948957,15.807837926914154,0.309172044911833,0.2875568508770302,431
TP0051,4,7.949642,8.45405,legacy,0.5,0.4821924468050801,0.4999692544321128,1.7694907282691414,0.8847079694779583,0.8847827587911834,15.804632148259861,0.3089788154361949,0.2877266110951276,431
TP0051,4,8.45521,8.959621,legacy,0.5,0.4827878529052678,0.5000374493249186,1.7921146612180974,0.896281700150812,0.8958329610672855,15.803335089095127,0.3085961043665893,0.2880564947401392,431
TP0051,4,8.960783,9.465255,legacy,0.5,0.48180940730692695,0.4999931797360373,1.7357791987842226,0.8678802506496519,0.8678989481345707,15.80789066774942,0.3092236074153132,0.28751323484918795,431
TP0052,4,6.442552,6.946942,legacy,0.600000024,0.5734017961487202,0.5999351082877105,1.5909860245962877,0.9543934208143852,0.6365926037819026,15.818942252204177,0.259830803800464,0.3492491686542924,431
TP0052,4,6.948104,7.452505,legacy,0.600000024,0.5737472873046973,0.5999601170194996,1.6857447819419953,1.0114767854431554,0.6742679964988397,15.812045547331786,0.2596720264709977,0.3495266241740139,431
TP0052,4,7.453665,7.958051,legacy,0.600000024,0.5738283522977116,0.599994535477326,1.7539905297192577,1.052368141387471,0.7016223883317866,15.807911778190254,0.2596356419187935,0.34959383658700693,431
TP0052,4,7.959213,8.463808,legacy,0.600000024,0.5743568316814673,0.59999560901477,1.8020991073921113,1.0811996322366588,0.7208994751554525,15.805517963109049,0.2593965811670534,0.3500275172807425,431
TP0052,4,8.464968,8.969373,legacy,0.600000024,0.5733003733027527,0.6000137830732353,1.832949920062645,1.099784907638051,0.733165012424594,15.802818346171694,0.25987447296983757,0.34916058257772625,431
TP0052,4,8.970536,9.474998,legacy,0.600000024,0.5730701706359588,0.6000610510107692,1.7738472374083525,1.0645027958654294,0.7093444415429234,15.806867799071924,0.25997930951276105,0.34897339181670534,431
TP0058,4,6.463965,6.968353,legacy,0.75,0.71959460732371,0.7499944898921144,1.7231023190162413,1.2917517927378188,0.4313505262784223,15.81437608399072,0.20704144367285382,0.531332568737819,431
TP0058,4,6.969515,7.473916,legacy,0.75,0.7190581166686966,0.7500426305023901,1.8124388053201856,1.3589691775174015,0.45346962780278427,15.809124484454758,0.20719609265197214,0.530320746162413,431
TP0058,4,7.475076,7.979482,legacy,0.75,0.7182962353467071,0.7499770718766884,1.871522797561485,1.4031699873085848,0.4683528102529002,15.80499070649652,0.2074157785174014,0.5288850100788863,431
TP0058,4,7.980848,8.485248,legacy,0.75,0.7179457260739202,0.7500197335551801,1.9079828563387473,1.4305804728074245,0.47740238353132247,15.801964200928074,0.20751755641067285,0.5282362781206497,431
TP0058,4,8.486407,8.990797,legacy,0.75,0.716860039664219,0.7500985026196203,1.940273376234339,1.4548871750116006,0.48538620122273785,15.80084639187935,0.20783247008352668,0.5262208156310905,431
TP0058,4,8.99196,9.496412,legacy,0.75,0.716577779772154,0.7499106867875958,1.8658387647354988,1.3984956175870071,0.4673431471484919,15.806445978886313,0.20791468177262185,0.5257023854988399,431
TP0060,4,6.459713,6.964197,legacy,0.769999981,0.7388969449610028,0.7701087165998447,1.6903630529350346,1.301324890812065,0.38903816212296977,15.816464071461716,0.2016331035962877,0.5706199679860788,431
TP0060,4,6.96536,7.469831,legacy,0.769999981,0.7388225467245695,0.7700071393899854,1.790712351774942,1.3783584503248258,0.412353901450116,15.810400487935036,0.20165320576334111,0.5704527630139211,431
TP0060,4,7.470991,7.975482,legacy,0.769999981,0.7377200524799283,0.7700925130214842,1.8546950775939677,1.4278132455452437,0.4268818320487239,15.806530321809747,0.2019546388538283,0.5680562411090488,431
TP0060,4,7.976645,8.481144,legacy,0.769999981,0.7372493800308756,0.7699375275324425,1.9037011327703017,1.4650959899303944,0.4386051428399072,15.802923781206497,0.20208347483758698,0.5670364943085847,431
TP0060,4,8.482304,8.98677,legacy,0.769999981,0.7370051370979432,0.7700214394808861,1.9324017462807426,1.4874020702784223,0.4449996760023202,15.801837658932715,0.20215085625290022,0.5665189336078886,431
TP0061,4,6.475228,6.979608,legacy,0.779999971,0.7487692761419288,0.779955552020673,1.686773140385151,1.315198410951276,0.3715747294338747,15.817423709976799,0.19897483997447798,0.5930510594895592,431
TP0061,4,6.980771,7.485162,legacy,0.779999971,0.7484258898076396,0.780031938989351,1.768032323424594,1.37862021199536,0.3894121114292343,15.812404093039444,0.19906585259164736,0.5922339019234338,431
TP0061,4,7.486322,7.990716,legacy,0.779999971,0.7480947387310974,0.7799594162019984,1.824218213102088,1.4223348922969838,0.4018833208051044,15.809156121577725,0.1991537910417633,0.5914506218143852,431
TP0061,4,7.991879,8.496271,legacy,0.779999971,0.7477521149999006,0.7800878580623722,1.857480996064965,1.4483430586774946,0.409137937387471,15.806277251972158,0.19924523482366588,0.5906521665661253,431
TP0061,4,8.497431,9.001822,legacy,0.779999971,0.7476670048836971,0.7800038519007884,1.8465616779535963,1.4399292009280742,0.406632477025522,15.808069947099769,0.1992680832412993,0.5904573467679815,431
TP0062,4,6.455179,6.95956,legacy,0.790000021,0.7594563107185417,0.7899102075499758,1.6516219074895593,1.3041108159396753,0.347511091549884,15.820935326218097,0.19617520512064962,0.6194134101461717,431
TP0062,4,6.960722,7.465098,legacy,0.790000021,0.7588448747246296,0.7900724848482227,1.7466611258607891,1.3795176957076567,0.3671434301531322,15.814470991183297,0.1963329481832947,0.6178325666403711,431
TP0062,4,7.466258,7.970649,legacy,0.790000021,0.7577020094809199,0.7900359302113742,1.8190951042320185,1.4364888702320184,0.382606234,15.810168499071926,0.19662874097679817,0.6149074088097447,431
TP0062,4,7.971811,8.476191,legacy,0.790000021,0.7571490619962743,0.7899736166063601,1.8750005282180973,1.480577496102088,0.39442303211600926,15.806583064733179,0.19677228292575405,0.6135055227656613,431
TP0062,4,8.477351,8.981727,legacy,0.790000021,0.7565279641521336,0.7900298578948576,1.9110118422853828,1.5091285214849188,0.401883320800464,15.805064514153134,0.1969342324013921,0.6119522788190256,431
TP0063,4,6.467308,6.971685,legacy,0.810000002,0.7783892015662548,0.8099152249974575,1.7218495864895593,1.394008228538283,0.32784135795127617,15.817233901856147,0.19140434930162414,0.6723755376658933,431
TP0063,4,6.973052,7.477428,legacy,0.810000002,0.7778677220144673,0.8101282745507558,1.8090732628491881,1.4649277151044084,0.3441455477447796,15.810896117401393,0.19153278392575407,0.6708009472645011,431
TP0063,4,7.478587,7.982963,legacy,0.810000002,0.7774837219685882,0.8099252533558481,1.8843866561809746,1.5254140183758702,0.35897263780510436,15.807152518561486,0.19162624284918792,0.6695946565800464,431
TP0063,4,7.984126,8.488501,legacy,0.810000002,0.7774567188765529,0.8100048982282784,1.9358420759698376,1.5673524283062645,0.36848964766357306,15.804041642923433,0.19163439047563804,0.6695775406334106,431
TP0064,4,7.482794,7.987168,legacy,0.829999983,0.798545633739581,0.8298384039011857,1.7811205532273782,1.4774737154292343,0.30364683779814383,15.815103719025522,0.18657229716937354,0.7396311792946636,431
TP0064,4,7.988331,8.492708,legacy,0.829999983,0.7977443171842143,0.8299241618904483,1.8123640187540604,1.5035005881206496,0.30886343063341065,15.813490259164734,0.18676014996287707,0.7367278009582365,431
TP0064,4,8.493867,8.998241,legacy,0.829999983,0.7975105741959047,0.8301104770068896,1.8418499168538283,1.5281812376334105,0.3136686792204177,15.812013941531324,0.18681468252204175,0.7358643011415313,431
TP0078,5,6.463928,6.968597,closed,0.180000007,0.18501255289194873,0.17984565785546902,1.8347074891577726,0.33088904479582365,1.503818444361949,15.79787260510441,0.8054306400719258,0.18280891203248262,431
TP0078,5,6.969761,7.474433,closed,0.180000007,0.18657644367043857,0.18012840066293928,1.9397498503085846,0.3505774758306265,1.589172374477958,15.789837009048725,0.7986886098979118,0.18316052248491876,431
TP0078,5,8.48745,8.992112,closed,0.180000007,0.1875682709975079,0.1801146547508065,2.0406600689234335,0.3688075045846868,1.671852564338747,15.785218176102088,0.7944286968839908,0.1833836876426914,431
TP0079,5,7.489688,7.994348,closed,0.200000003,0.2058244601582498,0.19987691449942074,2.0527012393781905,0.4116060028352668,1.6410952365429234,15.78326727099768,0.723953302401392,0.18759946710904873,431
TP0079,5,7.995511,8.500177,closed,0.200000003,0.20651481790929985,0.19999268221358127,2.1115608574686777,0.4236097755893271,1.6879510818793504,15.779692398839906,0.7214968667703017,0.18776205854060324,431
TP0079,5,8.501337,9.005999,closed,0.200000003,0.2075214163683865,0.20001052171250733,2.1433091520696057,0.430004308774942,1.7133048432946636,15.777446206960558,0.717987802199536,0.18800039797679816,431
TP0080,5,6.463897,6.968554,closed,0.219999999,0.22155013792866687,0.22005353889310036,1.897306600888631,0.4185427624895592,1.478763838399072,15.793707156380512,0.6725721707726219,0.1913897213526682,431
TP0080,5,7.475538,7.980404,closed,0.219999999,0.22425920984007133,0.21996343767763235,2.0800930238793502,0.45879840545707656,1.6212946184222738,15.781938558236659,0.664412432350348,0.1920573317540603,431
TP0080,5,7.981567,8.486232,closed,0.219999999,0.22479728922508235,0.2199736752051005,2.125415680164733,0.46896982661484926,1.656445853549884,15.778500754292343,0.6627983651020881,0.19219007728306264,431
TP0080,5,8.487392,8.992055,closed,0.219999999,0.22517870666698633,0.21995110659688014,2.1738234186264505,0.47932822243155454,1.6944951961948957,15.774862594895591,0.6616758702691415,0.1922846931948956,431
TP0080,5,8.993218,9.497927,closed,0.219999999,0.22574245660245446,0.22013793481152716,2.1067743021786542,0.4652677284663573,1.6415065737122971,15.780430551044086,0.6600475876728539,0.19242530784454756,431
TP0081,5,6.467772,6.972643,closed,0.25,0.24742721455941313,0.2497919218853066,1.923539140401392,0.48134754870765656,1.4421915916937356,15.79108137911833,0.6022044677563806,0.19797050268909513,431
TP0081,5,6.973806,7.478468,closed,0.25,0.2504415344658603,0.2501458747591628,2.0293107070603247,0.5085336633712297,1.5207770436890953,15.785154895359629,0.5949410251299303,0.19876613774477958,431
TP0081,5,7.479628,7.984288,closed,0.25,0.2505927534546166,0.2499447295850339,2.101800782023202,0.5263523478700696,1.5754484341531323,15.77935494037123,0.594547504310905,0.1988049522575406,431
TP0081,5,7.985451,8.490127,closed,0.25,0.2515915666301372,0.2499901557588023,2.160379940424594,0.5411981353897912,1.6191818050348026,15.77544259651972,0.5921889825614849,0.1990703491438515,431
TP0081,5,8.491287,8.995949,closed,0.25,0.25256686260197575,0.24997682149433062,2.210582630661253,0.553762832099768,1.656819798561485,15.77222624222738,0.5899031868863108,0.19933015239443155,431
TP0081,5,8.997112,9.501826,closed,0.25,0.25312777994241326,0.2499870640192917,2.128706434475638,0.5334760821786544,1.5952303522969835,15.779260038283066,0.588606336712297,0.1994802602064965,431
TP0082,5,5.971371,6.476035,closed,0.300000012,0.2899605409148317,0.30007057753894206,1.6636069828422275,0.4997458546287703,1.1638611282134572,15.810358284222737,0.5138377464013921,0.2098286745638051,431
TP0082,5,6.477195,6.981854,closed,0.300000012,0.29199965411444273,0.2999795886078062,1.8232646392946634,0.5475739710580046,1.2756906682366587,15.798484212529003,0.5102384718097448,0.21043227657540606,431
TP0082,5,6.983018,7.487669,closed,0.300000012,0.2940351909914972,0.3000051988497596,1.9250349423155453,0.5782752092064966,1.3467597331090486,15.791429388631089,0.5067248582180974,0.21104040331322507,431
TP0082,5,7.488829,7.993491,closed,0.300000012,0.2949763134704572,0.2998571170439769,2.0035642976450116,0.6014974612180974,1.4020668364269142,15.787580362645013,0.5051209449559164,0.21132307690951277,431
TP0082,5,7.994654,8.49932,closed,0.300000012,0.295700311489901,0.3000326368491791,2.0571886277424594,0.6181569028932715,1.439031724849188,15.782402567981439,0.5038543743201856,0.2115381120162413,431
TP0082,5,8.50048,9.005134,closed,0.300000012,0.2969658408823674,0.2999906239286484,2.1043623328909513,0.6321800019164733,1.4721823309744781,15.779175679582366,0.501705186187935,0.21191876528074244,431
TP0082,5,9.006297,9.510986,closed,0.300000012,0.2964768934995924,0.3000348963131582,2.0245989437981438,0.6085090107354989,1.416089933062645,15.785629414849192,0.5025316161554525,0.21177140286310903,431
TP0083,5,6.471989,6.976641,closed,0.400000006,0.3871472352407126,0.4000048909110647,1.838540467723898,0.735838750023202,1.102701717700696,15.798674033874711,0.38483886348027835,0.24310403990951276,431
TP0083,5,6.977804,7.482466,closed,0.400000006,0.38802811626749617,0.39987327322785693,1.94627526337123,0.7785998533248261,1.1676754100464037,15.791091934802786,0.383979213088167,0.24345750238747102,431
TP0083,5,7.483626,7.988284,closed,0.400000006,0.3882551361826755,0.4000753062097492,2.022467430788863,0.8094880661252901,1.2129793646635734,15.784406174477958,0.3837404924153133,0.24354425788167056,431
TP0083,5,7.989448,8.494107,closed,0.400000006,0.38924012530983754,0.3999658950690611,2.083813816774942,0.8337012837819026,1.2501125329930394,15.780578200464038,0.3827652962482599,0.24393600341299304,431
TP0083,5,8.495267,8.99993,closed,0.400000006,0.3890843599729624,0.3999757432997185,2.132707692334107,0.8534084122877031,1.2792992800464038,15.777762551044082,0.38291766797215787,0.24387358022969832,431
TP0083,5,9.001093,9.505805,closed,0.400000006,0.3889115304309083,0.40008981333607585,2.0590583724965197,0.8242777612436196,1.2347806112529003,15.783615278654294,0.38308878800232016,0.24380485216937356,431
TP0084,5,5.972198,6.476862,closed,0.5,0.4774572089289842,0.5000136043362486,1.6265486057563805,0.8132088617703015,0.8133397439860789,15.815420061020882,0.31204297924361946,0.28511900732018564,431
TP0084,5,6.478022,6.982683,closed,0.5,0.4786465551477827,0.49997100216213475,1.771865306348028,0.8859420020348029,0.8859233043132251,15.805148867517401,0.3112665859466357,0.2857686770162413,431
TP0084,5,6.983846,7.488507,closed,0.5,0.47931265737940965,0.49995604914379915,1.8589767959373549,0.9293949114222738,0.9295818845150812,15.799338421577724,0.31083445896055684,0.28613459854524365,431
TP0084,5,7.489667,7.994327,closed,0.5,0.48033812947009197,0.5000548779718732,1.9129563780092804,0.956693210387471,0.9562631676218099,15.795594809512762,0.3101723498283062,0.28670043173317866,431
TP0084,5,7.99549,8.500152,closed,0.5,0.4800471831079143,0.49984621475368396,1.9465370255127614,0.9729973989164733,0.9735396265962878,15.793485768909514,0.31036538598839913,0.28654399174477957,431
TP0084,5,9.007134,9.511845,closed,0.5,0.47909502411164984,0.4999842030564573,1.9143025970324827,0.957141950424594,0.9571606466078887,15.795130826218097,0.3109826614315545,0.2860205299791183,431
TP0089,5,6.474213,6.978858,closed,0.819999993,0.7889229943228562,0.8200405362589541,1.844317987296984,1.5117274731322505,0.3325905141647332,15.810316109744779,0.1888485296426914,0.7059342760139211,431
TP0089,5,7.48582,7.990464,closed,0.819999993,0.7870409584902737,0.8199406985564788,2.020504198575406,1.6559410186310903,0.3645631799443156,15.799992208816706,0.18930006245243616,0.6996915700997679,431
TP0089,5,7.991627,8.496285,closed,0.819999993,0.7861106526018482,0.8200434445009293,2.075886093338747,1.7013758618097448,0.3745102315290023,15.796027145011601,0.1895232181461717,0.696603188638051,431
TP0089,5,8.497445,9.002107,closed,0.819999993,0.7861319176872305,0.8200135170666574,2.1327450896287705,1.7480260420185614,0.38471904761020886,15.793211545475637,0.18951814700696057,0.6966753411044083,431
TP0089,5,9.003271,9.507931,closed,0.819999993,0.7840656524290495,0.8200460788999051,2.0568520727470996,1.685763477401392,0.3710885953457077,15.798199503016242,0.19001755728770303,0.6900059081508121,431
TP0090,5,6.466727,6.971392,closed,0.800000012,0.767759957442568,0.8000667912880993,1.8616131384756383,1.4886734940603248,0.3729396444153132,15.808175381206496,0.19405311529930397,0.6415510260603248,431
TP0090,5,7.478561,7.98321,closed,0.800000012,0.7660733414854307,0.8000088098217029,2.050644517635731,1.6397490185150807,0.41089549912064965,15.796491149651974,0.1944801885661253,0.6369193217030162,431
TP0090,5,7.984373,8.489037,closed,0.800000012,0.7659344128736338,0.7999989168208701,2.112308760663573,1.6889420521113687,0.42336670855220415,15.793580616705338,0.1945153323712297,0.636536461011601,431
TP0090,5,8.490197,8.994859,closed,0.800000012,0.7656785937639359,0.7999350090608429,2.1660078745429234,1.7318340310208813,0.43417384352204175,15.790322112993039,0.19458023946635733,0.6358386469095126,431
TP0090,5,8.996022,9.500716,closed,0.800000012,0.7647344692805536,0.8001208424291748,2.0948266248538285,1.6751433169837588,0.4196833078700695,15.79495153364269,0.19482054488399073,0.6332894860974478,431
TP0091,5,5.971914,6.476522,closed,0.779999971,0.7480570328420235,0.7799050932879921,1.757000826287703,1.3698137132714616,0.38718711301624137,15.813774993271462,0.19916451749419956,0.5913802838863109,431
TP0091,5,6.477682,6.982267,closed,0.779999971,0.7483827395502373,0.7799393699482792,1.9188834780255222,1.4960776934338746,0.4228057845916473,15.80449505174014,0.19907909828770304,0.5921791985614849,431
TP0091,5,6.98343,7.48803,closed,0.779999971,0.747302923465367,0.7800910233260604,2.017923947547564,1.5735225904176333,0.44440135712993034,15.797134419953597,0.199366838162413,0.5896503162088166,431
TP0091,5,7.48919,7.993783,closed,0.779999971,0.7462311756196387,0.7800520823567221,2.0807661322575406,1.6224164659628768,0.4583496662946636,15.793675550812065,0.19965122467517402,0.5871091147610209,431
TP0091,5,7.994946,8.499543,closed,0.779999971,0.7456653962880482,0.7800088844855239,2.1441692368700696,1.6716468918329463,0.472522345037123,15.790069011136891,0.19980241078654293,0.5857954588027842,431
TP0091,5,8.500703,9.005337,closed,0.779999971,0.7449663030659992,0.7800159321389979,2.1969895781183295,1.7129121994663574,0.48407737865197215,15.786293789095126,0.19999025229698375,0.5841980952552205,431
TP0091,5,9.006501,9.511179,closed,0.779999971,0.743858528603574,0.7800111596900863,2.1253221918167053,1.6569506840835266,0.46837150773317865,15.791703549419953,0.2002879929489559,0.5816691028607888,431
TP0092,5,5.961136,6.465801,closed,0.75,0.7180434685218634,0.7500448192223896,1.7338720608422273,1.3001095615313225,0.4337624993109048,15.81421789837587,0.20748877173085847,0.528410512037123,431
TP0092,5,6.466961,6.971624,closed,0.75,0.7173590167788118,0.7500859536070076,1.9066927283039443,1.429626899187935,0.4770658291160093,15.803451078886313,0.2076877714385151,0.5271476367354988,431
TP0092,5,6.972991,7.477626,closed,0.75,0.7168587265452456,0.7499071042462693,2.018933612974478,1.5134289390023203,0.5055046739721577,15.795383872621809,0.20783353757308584,0.5262295178051044,431
TP0092,5,7.478786,7.983435,closed,0.75,0.715941816647914,0.7499943541813886,2.1027730491229697,1.5763833063341068,0.5263897427888631,15.790511923897913,0.20809769404408351,0.5244981259535962,431
TP0092,5,7.984598,8.489251,closed,0.75,0.7155647330021174,0.7499929405036674,2.163521115709977,1.6220425183294662,0.5414785973805104,15.786631232946636,0.20820753529930394,0.5238056094338748,431
TP0092,5,8.490411,8.995075,closed,0.75,0.7145569194745746,0.7500733824189103,2.2162292672296986,1.661699839048724,0.5545294281809745,15.783457100696056,0.20850126805800462,0.5219573034176335,431
TP0092,5,8.996238,9.500926,closed,0.75,0.7139540119354102,0.7500447758690437,2.140541926046404,1.6048595429698378,0.5356823830765661,15.788455573549884,0.20867727341299305,0.5208560218607888,431
TP0093,5,5.962214,6.466879,closed,0.699999988,0.6687888382610229,0.6999989878273789,1.7526630093944313,1.2264976361948956,0.526165373199536,15.81088555475638,0.22276966803944315,0.44982536795127614,431
TP0093,5,6.468243,6.972888,closed,0.699999988,0.6680922675075225,0.7000616179559432,1.922005953352668,1.3450769616473317,0.5769289917053364,15.79799915290023,0.22300506426914152,0.44890668600696054,431
TP0093,5,6.974052,7.478688,closed,0.699999988,0.668289522938871,0.7000093404184359,2.0374254087819024,1.4257752238283061,0.6116501849535964,15.79146101786543,0.22293664201624133,0.44915255852900227,431
TP0093,5,7.479848,7.984499,closed,0.699999988,0.6673371827408452,0.6999702642200589,2.119525977784223,1.4830455588167053,0.6364804189675174,15.786219963573087,0.22325457652900232,0.44786492792575405,431
TP0093,5,7.985662,8.490328,closed,0.699999988,0.6666107630978426,0.7000020073884335,2.1850231988816704,1.5290226260556843,0.656000572825986,15.78249748700696,0.22349791668445473,0.4468894747540604,431
TP0093,5,8.491488,8.996152,closed,0.699999988,0.6654782510425565,0.6999803943190382,2.231972533078886,1.561967558700696,0.6700049743781902,15.778458585846868,0.22387829628306266,0.44537672269605566,431
TP0093,5,8.997315,9.502008,closed,0.699999988,0.664950522164266,0.7000832040075967,2.1641755272830627,1.514532092714617,0.6496434345684454,15.784163640603248,0.22405572228538287,0.44467320146403716,431
TP0094,5,5.973796,6.478475,closed,0.600000024,0.5707613191390752,0.5999483884081742,1.7697337958422275,1.061791664187935,0.7079421316542924,15.806456499767982,0.2610309157331786,0.34709604538515076,431
TP0094,5,6.479635,6.984299,closed,0.600000024,0.572476095731265,0.6001062794802202,1.9324391401136893,1.1596168036125292,0.7728223365011603,15.795932270765663,0.26025329859860785,0.34849863725986074,431
TP0094,5,6.985462,7.490098,closed,0.600000024,0.571428328736713,0.5998945595607784,2.043483384712297,1.2256749464965198,0.8178084382157773,15.78732722412993,0.26072631429002324,0.34763649182366585,431
TP0094,5,7.491258,7.995884,closed,0.600000024,0.571223768805297,0.6000614072868076,2.120479549220418,1.2722129400464037,0.848266609174014,15.781158176798145,0.260819739387471,0.34747076448259856,431
TP0094,5,7.997047,8.501706,closed,0.600000024,0.5713632208451027,0.5999953988409743,2.186388108837587,1.3114589138979116,0.8749291949396751,15.77712988352668,0.2607555935846868,0.3475826492482598,431
TP0094,5,8.502866,9.00752,closed,0.600000024,0.5711182044812512,0.5999500421985283,2.2412651734918794,1.3443664561948956,0.8968987172969837,15.774535705336428,0.2608678715684455,0.3473850416218097,431
TP0094,5,9.008683,9.513558,closed,0.600000024,0.5708963301591556,0.6000076814731369,2.1672793034454756,1.3001843463805105,0.8670949570649653,15.779945455452435,0.26096854436426914,0.34720374963109046,431
TP0107,6,6.98629,7.491212,closed,0.200000003,0.20425418228122155,0.20009086980679705,1.6458817851322505,0.3302533309791183,1.3156284541531322,15.82374037587007,0.7295115667610208,0.18722911785382831,431
TP0107,6,7.492373,7.997297,closed,0.200000003,0.20597118916050097,0.19985510240082624,1.6966454056426914,0.34001340791647333,1.3566319977262182,15.820576772157773,0.7234520392041763,0.1876344026171694,431
TP0107,6,7.99846,8.503384,closed,0.200000003,0.20707860418596183,0.20011795998031526,1.7384342402621806,0.3489134014222738,1.3895208388399074,15.817729537587006,0.7196040751020881,0.18789684579350346,431
TP0107,6,8.504544,9.009677,closed,0.200000003,0.20697105168920116,0.19996167323335828,1.7765957647447796,0.35637369010440834,1.4202220746403713,15.816158273085849,0.7199494255406031,0.18787086361252903,431
TP0107,6,9.010841,9.515811,closed,0.200000003,0.20698625504244877,0.19994201536316644,1.700197918740139,0.3411352558399072,1.3590626629002323,15.82148368422274,0.7198817363341068,0.18787419615777262,431
TP0108,6,6.978382,7.483318,closed,0.219999999,0.22273379430527418,0.2199695332577391,1.6848660005406033,0.3716308218399072,1.3132351787006962,15.820524060324827,0.6689591902830626,0.19168030274477957,431
TP0108,6,7.990574,8.49551,closed,0.219999999,0.22584653184498432,0.2199471721369766,1.7659008136357308,0.3895990860951276,1.376301727540603,15.815462277262181,0.6597546881183295,0.19245144999535965,431
TP0108,6,8.496671,9.001622,closed,0.219999999,0.22619836913642605,0.220154430216965,1.8041371336774943,0.3982186176218097,1.4059185160556844,15.813627359628772,0.6587360107146173,0.19253914744315548,431
TP0109,6,7.49302,7.998096,closed,0.25,0.25299527323532045,0.24993847733323904,1.7674153071925756,0.4429429548259861,1.3244723523665893,15.81518808886311,0.5889476479512761,0.1994461687099768,431
TP0109,6,7.99926,8.504391,closed,0.25,0.254542212714184,0.25004201782163044,1.8150564518979118,0.45496542505336424,1.3600910268445476,15.812741568213458,0.585351947837587,0.19985942119025524,431
TP0109,6,8.505756,9.01088,closed,0.25,0.25397852849861674,0.25005331291237726,1.847533947211137,0.4629866376983759,1.3845473095127614,15.810463741067288,0.5866508024570766,0.1997083936148492,431
TP0110,6,6.474737,6.979659,closed,0.349999994,0.3407080257913608,0.34988676128085944,1.6665611817354986,0.5836226843225059,1.082938497412993,15.82148366334107,0.4372926180719257,0.22597941828770304,431
TP0110,6,6.980822,7.485751,closed,0.349999994,0.3422828464957396,0.35001097328866515,1.7453522968770303,0.6114258153457076,1.1339264815313224,15.815884099303945,0.43528203760324835,0.22652071465893273,431
TP0110,6,7.486911,7.991827,closed,0.349999994,0.34255650758284684,0.34993240822396143,1.8022112911740138,0.6313947083665893,1.1708165828074246,15.812731007888631,0.4349324612668214,0.2266147490324826,431
TP0110,6,7.992991,8.497914,closed,0.349999994,0.3437223736873882,0.34999378044979434,1.8425043298654293,0.6456047820696055,1.1968995477958235,15.809461936658934,0.43345322234570766,0.2270167656566125,431
TP0110,6,8.499075,9.004011,closed,0.349999994,0.34395850630456287,0.3500085979136441,1.8795814020324826,0.6586369154431555,1.2209444865893273,15.80772193851508,0.43315702206264506,0.22709867714849188,431
TP0110,6,9.005175,9.510149,closed,0.349999994,0.3446626348741402,0.3500066778935523,1.8063621313897913,0.6329839929327147,1.1733781384570765,15.812868077030162,0.4322720563225058,0.22734268536658933,431
TP0111,6,5.954001,6.458919,closed,0.5,0.47717857280762754,0.49994814150240924,1.5115778911113686,0.7557328531554525,0.7558450379559165,15.83382172575406,0.3122307963828306,0.2849713292993039,431
TP0111,6,6.46008,6.964998,closed,0.5,0.4800201215294813,0.5000277641489875,1.6645418554153133,0.8322989738770301,0.8322428815382832,15.82328693549884,0.31037581991183294,0.28652350885614847,431
TP0111,6,6.966161,7.471089,closed,0.5,0.48140445604789206,0.4999245429560971,1.7561968298422272,0.8780703684663573,0.8781264613758701,15.816527341531323,0.30948427452900235,0.2872891551206497,431
TP0111,6,7.47225,7.977172,closed,0.5,0.4814876666387242,0.5000094514329266,1.814028090039443,0.9070888346566126,0.9069392553828307,15.81233030023202,0.30943006338747103,0.287334682287703,431
TP0111,6,7.978336,8.483259,closed,0.5,0.4821137985426006,0.5000197530906008,1.8593133498051044,0.9297688601600927,0.9295444896450116,15.809567372853829,0.30902904098839906,0.2876827686821346,431
TP0111,6,8.484623,8.989567,closed,0.5,0.4821702053411052,0.5000304343913882,1.889584547661253,0.9449512023573087,0.9446333453039444,15.806730673085847,0.3089921213712298,0.28771348548955916,431
TP0111,6,8.990731,9.495694,closed,0.5,0.48179164801925345,0.4999569985461749,1.8201608582830624,0.9101178236612528,0.9100430346218097,15.81286810812065,0.30923595028306267,0.28750413953132253,431
