t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
203962653,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.50226688,8.44119835,0,13.3238449,0,0,0,0,0,,51
203963782,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.44119835,0,13.3238449,0,0,0,0,0,,51
203964914,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.44119835,0,13.3238449,0,0,0,0,0,,51
203966043,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55953121,8.44330978,0,13.3238449,0,0,0,0,0,,51
203967170,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.44119835,0,13.3166971,0,0,0,0,0,,51
203968300,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.51130867,8.44119835,0,13.3238449,0,0,0,0,0,,51
203969427,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.44119835,0,13.3238449,0,0,0,0,0,,51
203970557,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.44330978,0,13.3238449,0,0,0,0,0,,51
203971683,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.44119835,0,13.3166971,0,0,0,0,0,,51
203972818,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53542042,8.44119835,0,13.3166971,0,0,0,0,0,,51
203973944,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53240585,8.43908691,0,13.3238449,0,0,0,0,0,,51
203975074,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.59871292,8.44330978,0,13.3024006,0,0,0,0,0,,51
203976405,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58062935,8.44119835,0,13.3238449,0,0,0,0,0,,51
203977534,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.54144764,8.44119835,0,13.3238449,0,0,0,0,0,,51
203978661,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54144764,8.44119835,0,13.3238449,0,0,0,0,0,,51
203979790,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.54747581,8.44119835,0,13.3238449,0,0,0,0,0,,51
203980921,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53240585,8.44119835,0,13.3238449,0,0,0,0,0,,51
203982051,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.44119835,0,13.3095493,0,0,0,0,0,,51
203983178,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55048943,8.44119835,0,13.3238449,0,0,0,0,0,,51
203984307,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.44330978,0,13.3238449,0,0,0,0,0,,51
203985434,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.52939224,8.44330978,0,13.3238449,0,0,0,0,0,,51
203986563,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5444622,8.44119835,0,13.3238449,0,0,0,0,0,,51
203987695,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.44119835,0,13.3238449,0,0,0,0,0,,51
203988824,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.44119835,0,13.3238449,0,0,0,0,0,,51
203989951,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52939224,8.44119835,0,13.3238449,0,0,0,0,0,,51
203991080,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57460117,8.44119835,0,13.3166971,0,0,0,0,0,,51
203992207,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58967113,8.43697548,0,13.3166971,0,0,0,0,0,,51
203993336,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.57158756,8.44119835,0,13.3238449,0,0,0,0,0,,51
203994463,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.44119835,0,13.3238449,0,0,0,0,0,,51
203995597,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.5565176,8.44330978,0,13.3238449,0,0,0,0,0,,51
203996928,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58364296,8.44119835,0.00714798551,13.3238449,0,0,0,0,0,,51
203998057,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.44119835,0,13.3095493,0,0,0,0,0,,51
203999184,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.43697548,0,13.3238449,0,0,0,0,0,,51
204000314,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.59268475,8.44330978,0,13.3166971,0,0,0,0,0,,51
204001441,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55350399,8.44119835,0,13.3238449,0,0,0,0,0,,51
204002570,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.60172653,8.44330978,0,13.3238449,0,0,0,0,0,,51
204003702,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.44330978,0,13.3238449,0,0,0,0,0,,51
204004832,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.55350399,8.44119835,0,13.3238449,0,0,0,0,0,,51
204005958,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52336502,8.44119835,0,13.3238449,0,0,0,0,0,,51
204007088,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.58062935,8.44119835,0,13.3238449,0,0,0,0,0,,51
204008214,0.5,1,0,0,0.0322344303,0,0,0,15.9395075,0,8.5444622,8.44119835,0,13.3238449,0,0,0,0,0,,51
204009344,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.44119835,0,13.3238449,0,0,0,0,0,,51
204010471,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55048943,8.44330978,0,13.3238449,0,0,0,0,0,,51
204011605,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54144764,8.43908691,0,13.3238449,0,0,0,0,0,,51
