t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,enc_edge_count_a,enc_edge_count_b,enc_phase_ewma,enc_duty_a_ewma,enc_duty_b_ewma,fault_flags,ps_phase,dc_phase,trap_phase,flags
196494914,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196496041,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196497173,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196498301,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196499428,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196500555,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196501683,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196502814,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196504152,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196505279,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196506407,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196507539,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196508666,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196509793,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196510920,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196512047,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196513179,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196514307,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196515435,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196516562,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196517689,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196518821,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196519948,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196521075,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196522202,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196523329,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196524461,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196525798,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196526926,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196528053,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196529180,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196530312,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196531439,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196532566,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196533694,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196534821,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196535954,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196537081,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196538208,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08649063,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196539335,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196540468,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196541595,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196542722,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196543850,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196544977,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196546319,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196547447,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196548574,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196549701,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196550840,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196551971,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196553099,0.5,0,0,0,0,0,0,0,0,0,8.54747581,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196554226,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196555353,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196556480,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196557612,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196558739,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196559866,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196560993,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196562121,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196563253,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196564380,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196565507,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196566844,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196567971,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196569103,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196570231,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196571358,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196572485,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196573617,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196574744,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196575871,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08649063,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196576998,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196578125,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196579257,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196580384,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196581512,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196582639,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196583766,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196584898,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196586026,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196587153,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196588490,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196589617,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196590749,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196591876,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196593003,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196594131,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196595258,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196596390,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196597517,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196598645,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196599772,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196600899,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196602031,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196603159,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196604286,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08649063,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196605413,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196606545,0.5,0,0,0,0,0,0,0,0,0,8.53843403,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196607673,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196609010,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196610137,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196611264,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196612396,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196613523,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196614650,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196615777,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196616905,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.08226776,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196618037,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196619163,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196620291,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196621418,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196622545,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0.00714798551,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196623677,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196624804,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196625931,0.5,0,0,0,0,0,0,0,0,0,8.54144764,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
196627058,0.5,0,0,0,0,0,0,0,0,0,8.5444622,8.0843792,0,0,0,0,1290,0,0,0,3247,3246,0,0,0,0,,,,50
