t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
5377323,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.3937664,8.37152386,0.114367768,13.2952528,0,0,,0,1
5378653,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.4058218,8.38208103,0.114367768,13.3024006,0,0,,0,1
5379782,0.5,0,,,0,0,0,0,15.9213276,0,8.4058218,8.38208103,0.114367768,13.2952528,0,0,,0,1
5380908,0.5,1,,,0.0161172152,0,0,0,15.9258718,0,8.40280819,8.37152386,0.107219785,13.2952528,0,0,,0,1
5382037,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39979362,8.37574673,0.107219785,13.288105,0,0,,0,1
5383163,0.5,1,,,0.0161172152,0,0,0,15.9258718,0,8.3937664,8.37152386,0.107219785,13.3024006,0,0,,0,1
5384292,0.5,1,,,0.0161172152,0,0,0,15.9122372,0,8.42089176,8.37152386,0.114367768,13.288105,0,0,,0,1
5385418,0.5,1,,,0.00805860758,0,0,0,15.9167824,0,8.3937664,8.38630295,0.114367768,13.2952528,0,0,,0,1
5386558,0.5,1,,,0.0161172152,0,0,0,15.9304171,0,8.4178772,8.36941242,0.107219785,13.2952528,0,0,,0,1
5387684,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.43294716,8.36518955,0.107219785,13.3024006,0,0,,0,1
5388813,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.39678001,8.36307812,0.100071795,13.2952528,0,0,,0,1
5389939,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.40280819,8.36518955,0.114367768,13.3024006,0,0,,0,1
5391068,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.37568283,8.36941242,0.107219785,13.2738094,0,0,,0,1
5392194,0.5,1,,,0.0161172152,0,0,0,15.9258718,0,8.41184998,8.36730099,0.107219785,13.2952528,0,0,,0,1
5393323,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.39979362,8.37152386,0.107219785,13.2952528,0,0,,0,1
5394454,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.41486359,8.36096668,0.107219785,13.2952528,0,0,,0,1
5395583,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.39979362,8.36941242,0.114367768,13.2952528,0,0,,0,1
5396709,0.5,0,,,0,0,0,0,15.9304171,0,8.35458469,8.36941242,0.107219785,13.2952528,0,0,,0,1
5397838,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.3937664,8.36941242,0.107219785,13.3024006,0,0,,0,1
5399168,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.37869644,8.36941242,0.114367768,13.2952528,0,0,,0,1
5400297,0.5,1,,,0.00805860758,0,0,0,15.9304171,0,8.4178772,8.36941242,0.107219785,13.2952528,0,0,,0,1
5401423,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40883541,8.36941242,0.107219785,13.2952528,0,0,,0,1
5402552,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.40280819,8.36941242,0.107219785,13.2952528,0,0,,0,1
5403683,0.5,0,,,0,0,0,0,15.9258718,0,8.38472462,8.35885525,0.107219785,13.3024006,0,0,,0,1
5404812,0.5,1,,,0.00805860758,0,0,0,15.9258718,0,8.43294716,8.36941242,0.107219785,13.2952528,0,0,,0,1
