t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
110104175,0.5,1,0,0,0.0161172152,0,0,0,15.9167824,0,8.52035046,8.44119835,0,13.4239168,0,0,0,,,,50
110105506,0.5,1,0,0,0.0161172152,0,0,0,15.9258718,0,8.54747581,8.43908691,0,13.4239168,0,0,0,,,,50
110106636,0.5,1,0,0,0.00805860758,0,0,0,15.9213276,0,8.5565176,8.43697548,0,13.4239168,0,0,0,,,,50
110107762,0.5,1,0,0,0.0161172152,0,0,0,15.9258718,0,8.5565176,8.43486404,0,13.4310646,0,0,0,,,,50
110108892,0.5,1,0,0,0.00805860758,0,0,0,15.9258718,0,8.52939224,8.44119835,0,13.4239168,0,0,0,,,,50
110110019,0.5,1,0,0,0.00805860758,0,0,0,15.9258718,0,8.54747581,8.44119835,0,13.4239168,0,0,0,,,,50
110111149,0.5,1,0,0,0.00805860758,0,0,0,15.9167824,0,8.55048943,8.43908691,0,13.4239168,0,0,0,,,,50
110112287,0.5,0.5,0,0,0.00805860758,0.00805860758,0,0,15.9304171,0,8.5565176,8.42853069,0,13.4239168,0,0,0,,,,50
110113416,0.5,0,0,0,0,0.00805860758,0,0,15.9304171,0,8.55048943,8.43697548,0,13.4310646,0,0,0,,,,50
110114543,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55048943,8.42219639,0,13.4239168,0,0,0,,,,50
110115673,0.5,1,0,0,0.00805860758,0,0,0,15.9258718,0,8.568573,8.44119835,0,13.4310646,0,0,0,,,,50
110116800,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.54747581,8.44119835,0,13.4239168,0,0,0,,,,50
110117930,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55350399,8.43486404,0,13.4382124,0,0,0,,,,50
110119057,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.54144764,8.43908691,0,13.416769,0,0,0,,,,50
110120191,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.54144764,8.44119835,0,13.4310646,0,0,0,,,,50
110121318,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55048943,8.43486404,0,13.4310646,0,0,0,,,,50
110122448,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55953121,8.43275356,0,13.4310646,0,0,0,,,,50
110123575,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.52637863,8.43064213,0,13.4310646,0,0,0,,,,50
110124705,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5444622,8.43908691,0,13.4310646,0,0,0,,,,50
110126036,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.52939224,8.44119835,0,13.416769,0,0,0,,,,50
110127170,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5444622,8.44330978,0,13.4310646,0,0,0,,,,50
110128297,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.54144764,8.44330978,0,13.4310646,0,0,0,,,,50
110129427,0.5,1,0,0,0.0161172152,0,0,0,15.9258718,0,8.52336502,8.43486404,0,13.4310646,0,0,0,,,,50
110130554,0.5,1,0,0,0.00805860758,0,0,0,15.9258718,0,8.53542042,8.44119835,0,13.4310646,0,0,0,,,,50
110131684,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55350399,8.44542122,0,13.4310646,0,0,0,,,,50
110132810,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.568573,8.43908691,0,13.4310646,0,0,0,,,,50
110133940,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55953121,8.43064213,0,13.4310646,0,0,0,,,,50
110135072,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.55953121,8.43486404,0,13.4096212,0,0,0,,,,50
110136202,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.53843403,8.44330978,0,13.4310646,0,0,0,,,,50
110137329,0.5,1,0,0,0.0161172152,0,0,0,15.9258718,0,8.54747581,8.43486404,0,13.4310646,0,0,0,,,,50
110138459,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.56555939,8.44119835,0,13.4239168,0,0,0,,,,50
110139586,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.53843403,8.44542122,0,13.4310646,0,0,0,,,,50
