t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
469975492,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9122372,0.0319999978,8.3937664,8.37152386,0,13.288105,0,,,0,1
469976822,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9213276,0.0319999978,8.39075184,8.37785816,0,13.3024006,0,,,0,1
469977951,0.180000007,1,,,0.00805860758,0,0.318988651,0.279551566,15.9213276,0.0340000018,8.42390537,8.3799696,0,13.2952528,0,,,0,1
469979077,0.180000007,1,,,0.00805860758,0,0.318988651,0.279551566,15.9167824,0.0340000018,8.36664104,8.37363529,0,13.2809572,0,,,0,1
469980205,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9213276,0.0370000005,8.37869644,8.36307812,0,13.2952528,0,,,0,1
469981332,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9213276,0.0370000005,8.36664104,8.36730099,0,13.3024006,0,,,0,1
469982461,0.180000007,1,,,0.00805860758,0,0.318988651,0.279551566,15.9167824,0.0390000008,8.37869644,8.36730099,0,13.2952528,0,,,0,1
469983587,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0390000008,8.43596077,8.36941242,0,13.2952528,0,,,0,1
469984726,0.180000007,0.666666687,,,0.0161172152,0.00805860758,0.318988651,0.279551566,15.9304171,0.0410000011,8.45103073,8.36307812,0,13.3024006,0,,,0,1
469985852,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0410000011,8.36965466,8.36096668,0,13.3024006,0,,,0,1
469986980,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0429999977,8.33951569,8.36307812,0,13.3024006,0,,,0,1
469988106,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0429999977,8.3937664,8.36518955,0,13.3024006,0,,,0,1
469989234,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9213276,0.0460000001,8.4058218,8.36730099,0,13.3024006,0,,,0,1
469990360,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0460000001,8.39075184,8.36941242,0,13.3024006,0,,,0,1
469991488,0.180000007,1,,,0.00805860758,0,0.318988651,0.279551566,15.9213276,0.0480000004,8.37266827,8.36730099,0,13.3024006,0,,,0,1
469992619,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0480000004,8.38773823,8.36518955,0,13.3095493,0,,,0,1
469993748,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0500000045,8.36061287,8.36518955,0,13.3024006,0,,,0,1
469994873,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0500000045,8.42390537,8.36096668,0,13.3024006,0,,,0,1
469996002,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0519999973,8.39075184,8.36518955,0,13.3095493,0,,,0,1
469997332,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.0519999973,8.37266827,8.36518955,0,13.3024006,0,,,0,1
469998461,0.180000007,0.800000012,,,0.0322344303,0.00805860758,0.318988651,0.279551566,15.9258718,0.0549999997,8.36664104,8.36518955,0,13.3024006,0,,,0,1
469999587,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9213276,0.0549999997,8.40280819,8.36518955,0,13.3095493,0,,,0,1
470000715,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9213276,0.0569999963,8.38472462,8.36518955,0,13.3024006,0,,,0,1
470001846,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.0569999963,8.38472462,8.36307812,0,13.3024006,0,,,0,1
470002975,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0590000004,8.3937664,8.36518955,0,13.3024006,0,,,0,1
470004101,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9213276,0.0590000004,8.39979362,8.36518955,0,13.3024006,0,,,0,1
470005230,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9304171,0.061999999,8.40883541,8.36518955,0,13.3024006,0,,,0,1
470006356,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.061999999,8.42691898,8.36518955,0,13.3024006,0,,,0,1
470007484,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0639999956,8.41486359,8.35463333,0,13.3024006,0,,,0,1
470008610,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0639999956,8.39678001,8.36518955,0,13.3024006,0,,,0,1
470009744,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0659999996,8.3937664,8.36518955,0,13.3024006,0,,,0,1
470010870,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0659999996,8.41184998,8.36518955,0,13.3024006,0,,,0,1
470011998,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0680000037,8.4058218,8.35674477,0,13.3024006,0,,,0,1
470013124,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0680000037,8.40883541,8.36518955,0,13.3024006,0,,,0,1
470014253,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0710000023,8.3937664,8.36518955,0,13.3024006,0,,,0,1
470015379,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0710000023,8.40280819,8.36518955,0,13.3024006,0,,,0,1
470016507,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0729999989,8.40883541,8.35674477,0,13.3024006,0,,,0,1
470017837,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9213276,0.0729999989,8.39075184,8.36518955,0,13.3024006,0,,,0,1
470018971,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.075000003,8.37568283,8.35885525,0,13.3024006,0,,,0,1
470020097,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.075000003,8.38773823,8.35674477,0,13.3024006,0,,,0,1
470021225,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0780000016,8.4058218,8.36096668,0,13.3024006,0,,,0,1
470022351,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0780000016,8.39979362,8.35463333,0,13.3024006,0,,,0,1
470023480,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0799999982,8.4178772,8.35674477,0,13.3024006,0,,,0,1
470024606,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9213276,0.0799999982,8.4058218,8.35885525,0,13.3024006,0,,,0,1
470025735,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0820000023,8.38472462,8.36518955,0,13.3024006,0,,,0,1
470026865,0.180000007,0.75,,,0.0241758227,0.00805860758,0.318988651,0.279551566,15.9213276,0.0820000023,8.34855747,8.35674477,0,13.3024006,0,,,0,1
470027994,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9213276,0.0840000063,8.39678001,8.36096668,0,13.3024006,0,,,0,1
470029120,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0840000063,8.39678001,8.36730099,0,13.3024006,0,,,0,1
470030249,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9213276,0.0869999975,8.36965466,8.35674477,0,13.3024006,0,,,0,1
470031375,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0869999975,8.41486359,8.36518955,0,13.3024006,0,,,0,1
470032504,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.0890000015,8.42390537,8.35463333,0,13.3024006,0,,,0,1
470033630,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0890000015,8.42390537,8.36730099,0,13.3024006,0,,,0,1
470034758,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.0909999982,8.37869644,8.36730099,0,13.3095493,0,,,0,1
470035889,0.180000007,0.75,,,0.0241758227,0.00805860758,0.318988651,0.279551566,15.9258718,0.0909999982,8.41184998,8.36730099,0,13.3024006,0,,,0,1
470037018,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0940000042,8.41184998,8.36518955,0,13.3024006,0,,,0,1
470038144,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0940000042,8.36362648,8.35674477,0,13.3024006,0,,,0,1
470039477,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.0960000008,8.38171005,8.35463333,0,13.3024006,0,,,0,1
470040603,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.0960000008,8.40280819,8.36730099,0,13.3024006,0,,,0,1
470041732,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.0980000049,8.37568283,8.36518955,0,13.3024006,0,,,0,1
470042858,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.0980000049,8.4178772,8.35463333,0,13.3024006,0,,,0,1
470043991,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.100000009,8.3937664,8.3525219,0,13.3024006,0,,,0,1
470045117,0.180000007,1,,,0.0322344303,0,0.318988651,0.279551566,15.9258718,0.100000009,8.43596077,8.36518955,0,13.3024006,0,,,0,1
470046246,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.103,8.42993259,8.35463333,0,13.3024006,0,,,0,1
470047372,0.180000007,1,,,0.0241758227,0,0.318988651,0.279551566,15.9258718,0.103,8.35759926,8.35885525,0,13.3024006,0,,,0,1
470048501,0.180000007,1,,,0.0161172152,0,0.318988651,0.279551566,15.9258718,0.105000004,8.41486359,8.36518955,0,13.3024006,0,,,0,1
