t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
1916768356,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9258718,0,8.41184998,8.36307812,0,13.3095493,0,0,,0,1
1916769686,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9304171,0,8.42089176,8.36307812,0,13.3166971,0,0,,0,1
1916770816,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.3937664,8.35463333,0,13.3166971,0,0,,0,1
1916771943,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9304171,0,8.41486359,8.35674477,0,13.3166971,0,0,,0,1
1916773072,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.42089176,8.34618759,0,13.2952528,0,0,,0,1
1916774199,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39979362,8.3525219,0,13.3095493,0,0,,0,1
1916775328,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9349623,0,8.41184998,8.3525219,0,13.3166971,0,0,,0,1
1916776454,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9304171,0,8.4058218,8.36307812,0,13.3095493,0,0,,0,1
1916777594,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.42993259,8.34829903,0,13.3166971,0,0,,0,1
1916778721,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.36664104,8.34196472,0,13.3166971,0,0,,0,1
1916779851,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.41184998,8.34829903,0,13.3166971,0,0,,0,1
1916780977,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.4178772,8.35041046,0,13.3166971,0,0,,0,1
1916782106,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.45103073,8.3525219,0,13.3166971,0,0,,0,1
1916783233,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9395075,0,8.42691898,8.35041046,0,13.3166971,0,0,,0,1
1916784362,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.40280819,8.35041046,0,13.3166971,0,0,,0,1
1916785494,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9395075,0,8.40883541,8.34829903,0,13.3166971,0,0,,0,1
1916786623,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9395075,0,8.40883541,8.35041046,0,13.3166971,0,0,,0,1
1916787749,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.41486359,8.35041046,0,13.3166971,0,0,,0,1
1916788879,0.5,1,,,0.0241758227,0,0.297970891,0.297970891,15.9395075,0,8.40883541,8.35041046,0,13.3166971,0,0,,0,1
1916790210,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9440527,0,8.42691898,8.3525219,0,13.3024006,0,0,,0,1
1916791339,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.38472462,8.35041046,0,13.3166971,0,0,,0,1
1916792466,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.4178772,8.35041046,0,13.3166971,0,0,,0,1
1916793596,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.39678001,8.35041046,0,13.3166971,0,0,,0,1
1916794727,0.5,1,,,0.00805860758,0,0.297970891,0.297970891,15.9395075,0,8.41486359,8.35041046,0,13.3166971,0,0,,0,1
1916795857,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.41486359,8.34196472,0,13.3166971,0,0,,0,1
1916796983,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.36362648,8.35041046,0,13.3166971,0,0,,0,1
1916798113,0.5,1,,,0.0161172152,0,0.297970891,0.297970891,15.9349623,0,8.41184998,8.35041046,0,13.3166971,0,0,,0,1
