t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
96915026,0.5,1,0,0,0.0241758227,0,0,0,15.9258718,0,8.55350399,8.44119835,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96916358,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.54747581,8.44542122,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96917487,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.55953121,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96918614,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.59569836,8.44119835,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96919744,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.54747581,8.44119835,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96920872,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.5565176,8.44119835,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96922012,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54144764,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96923139,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57460117,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96924269,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96925396,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43697548,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96926526,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5565176,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96927658,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96928788,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52939224,8.44119835,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96929915,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.56254578,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96931045,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.58364296,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96932172,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5444622,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96933302,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96934434,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96935564,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.58665657,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96936895,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.51130867,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96938025,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.51733685,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96939152,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96940287,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96941414,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55953121,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96942544,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96943671,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52336502,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96944801,0.5,1,0,0,0.0241758227,0,0,0,15.9304171,0,8.568573,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96945928,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96947063,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.55350399,8.43908691,0,13.3381405,0,0,33137,0,0,0,0,0,0,,51
96948190,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52035046,8.43908691,0,13.352437,0,0,33137,0,0,0,0,0,0,,51
96949320,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96950447,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.44119835,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96951577,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.57158756,8.43908691,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96952704,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.53843403,8.44119835,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
96953839,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.568573,8.44119835,0,13.3452892,0,0,33137,0,0,0,0,0,0,,51
