t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
134383145,0.5,1,0,0,0.0241758227,0,0,0,15.9258718,0,8.56254578,8.44330978,0,13.3238449,0,0,0,,,,50
134384475,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.5565176,8.44753265,0,13.3238449,0,0,0,,,,50
134385604,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.53542042,8.44542122,0,13.3166971,0,0,0,,,,50
134386731,0.5,1,0,0,0.00805860758,0,0,0,15.9304171,0,8.58062935,8.43697548,0,13.3166971,0,0,0,,,,50
134387859,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.57158756,8.44119835,0,13.3166971,0,0,0,,,,50
134388986,0.5,1,0,0,0.0161172152,0,0,0,15.9258718,0,8.57158756,8.43697548,0,13.3238449,0,0,0,,,,50
134390115,0.5,1,0,0,0.0161172152,0,0,0,15.9258718,0,8.53240585,8.43908691,0,13.3166971,0,0,0,,,,50
134391251,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.43275356,0,13.3166971,0,0,0,,,,50
134392380,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.568573,8.43486404,0,13.3238449,0,0,0,,,,50
134393506,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5444622,8.43275356,0,13.3238449,0,0,0,,,,50
134394635,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.43486404,0,13.3238449,0,0,0,,,,50
134395761,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.52336502,8.43064213,0,13.3238449,0,0,0,,,,50
134396890,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.5565176,8.43908691,0,13.3166971,0,0,0,,,,50
134398017,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52336502,8.43908691,0,13.3166971,0,0,0,,,,50
134399150,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53542042,8.43486404,0,13.3238449,0,0,0,,,,50
134400277,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.53542042,8.43697548,0,13.3238449,0,0,0,,,,50
134401406,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.56254578,8.43486404,0,13.3238449,0,0,0,,,,50
134402532,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57761478,8.43486404,0,13.3238449,0,0,0,,,,50
134403662,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.43908691,0,13.3238449,0,0,0,,,,50
134404992,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.5565176,8.43486404,0,13.3238449,0,0,0,,,,50
134406125,0.5,1,0,0,0.0161172152,0,0,0,15.9304171,0,8.53542042,8.43697548,0,13.3238449,0,0,0,,,,50
134407251,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.59569836,8.43486404,0,13.3238449,0,0,0,,,,50
134408380,0.5,1,0,0,0.00805860758,0,0,0,15.9349623,0,8.55953121,8.43486404,0,13.3238449,0,0,0,,,,50
