t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,fault_flags,ps_phase,dc_phase,trap_phase,flags
1060271495,0,1,,,0.0161172152,0,0.32863158,0.272543132,15.9167824,0.0319999978,8.40883541,8.3799696,0,13.288105,0,,,0,1
1060272825,0,0,,,0,0.0402930379,0.32863158,0.272543132,15.9122372,0.0319999978,8.40883541,8.28918076,0,13.2952528,0,,,0,1
1060273953,0,0,,,0,0.00805860758,0.32863158,0.272543132,15.9213276,0.0340000018,8.40883541,8.32929707,0,13.288105,0,,,0,1
1060275079,0,0.333333343,,,0.00805860758,0.0161172152,0.32863158,0.272543132,15.9213276,0.0340000018,8.39678001,8.34196472,0,13.2738094,0,,,0,1
1060276208,0,0,,,0,0.0322344303,0.32863158,0.272543132,15.9167824,0.0370000005,8.40883541,8.34196472,0,13.2952528,0,,,0,1
1060277334,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9213276,0.0370000005,8.40883541,8.33351898,0,13.2952528,0,,,0,1
1060278463,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9167824,0.0390000008,8.40883541,8.33985329,0,13.2952528,0,,,0,1
1060279589,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.907692,0.0390000008,8.4058218,8.35674477,0,13.2952528,0,,,0,1
1060280728,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9258718,0.0410000011,8.40883541,8.33351898,0,13.2952528,0,,,0,1
1060281854,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9258718,0.0410000011,8.40883541,8.32296276,0,13.3024006,0,,,0,1
1060282982,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9258718,0.0429999977,8.39979362,8.33351898,0,13.2952528,0,,,0,1
1060284108,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9258718,0.0429999977,8.41184998,8.32929707,0,13.2952528,0,,,0,1
1060285236,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9213276,0.0460000001,8.40883541,8.33774185,0,13.2952528,0,,,0,1
1060286363,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9213276,0.0460000001,8.40883541,8.3314085,0,13.2952528,0,,,0,1
1060287492,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9213276,0.0480000004,8.40883541,8.34618759,0,13.3024006,0,,,0,1
1060288622,0,0,,,0,0.00805860758,0.32863158,0.272543132,15.9213276,0.0480000004,8.4058218,8.32718563,0,13.2952528,0,,,0,1
1060289751,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9258718,0.0500000045,8.40883541,8.33351898,0,13.2952528,0,,,0,1
1060290876,0,0,,,0,0.0161172152,0.32863158,0.272543132,15.9213276,0.0500000045,8.41184998,8.3314085,0,13.2952528,0,,,0,1
1060292005,0,0,,,0,0.0322344303,0.32863158,0.272543132,15.9258718,0.0529999956,8.40883541,8.32085133,0,13.2952528,0,,,0,1
1060293335,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9213276,0.0529999956,8.40883541,8.3250742,0,13.2952528,0,,,0,1
1060294463,0,0,,,0,0.0322344303,0.32863158,0.272543132,15.9258718,0.0549999997,8.40883541,8.31451702,0,13.2952528,0,,,0,1
1060295589,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9258718,0.0549999997,8.40883541,8.33563042,0,13.2952528,0,,,0,1
1060296717,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9258718,0.0569999963,8.40883541,8.32718563,0,13.2952528,0,,,0,1
1060297848,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9258718,0.0569999963,8.41184998,8.33563042,0,13.2952528,0,,,0,1
1060298977,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9258718,0.0590000004,8.41184998,8.31662846,0,13.2952528,0,,,0,1
1060300103,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9258718,0.0590000004,8.40883541,8.31662846,0,13.2952528,0,,,0,1
1060301231,0,0,,,0,0.0322344303,0.32863158,0.272543132,15.9258718,0.061999999,8.40883541,8.32718563,0,13.2952528,0,,,0,1
1060302357,0,0,,,0,0.0241758227,0.32863158,0.272543132,15.9258718,0.061999999,8.40883541,8.31451702,0,13.2952528,0,,,0,1
1060303486,0,0,,,0,0.0322344303,0.32863158,0.272543132,15.9213276,0.0639999956,8.40883541,8.30607224,0,13.2952528,0,,,0,1
