t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,encoder_pos,enc_period_ref_us,enc_multi_pitch_count,enc_spurious_drop_count,fault_flags,ps_phase,dc_phase,trap_phase,flags
886857592,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9304171,0.0340000018,8.60172653,8.44330978,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886858922,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0340000018,8.58967113,8.44542122,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886860052,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9349623,0.0370000005,8.568573,8.44330978,0,13.288105,0,0,173863,0,0,0,0,,,0,51
886861178,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9349623,0.0370000005,8.59268475,8.44119835,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886862307,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0390000008,8.53542042,8.44119835,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886863433,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0390000008,8.57158756,8.43697548,0,13.2809572,0,0,173863,0,0,0,0,,,0,51
886864573,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0410000011,8.54747581,8.43908691,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886865700,0.699999988,1,0,0,0.0161172152,0,0.335021466,0.268299222,15.9395075,0.0410000011,8.55953121,8.43908691,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886866829,0.699999988,1,0,0,0.0161172152,0,0.335021466,0.268299222,15.9395075,0.0429999977,8.59871292,8.44119835,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886867955,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0429999977,8.58062935,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886869084,0.699999988,1,0,0,0.0161172152,0,0.335021466,0.268299222,15.9395075,0.0460000001,8.55048943,8.44330978,0,13.2738094,0,0,173863,0,0,0,0,,,0,51
886870216,0.699999988,1,0,0,0.0161172152,0,0.335021466,0.268299222,15.9395075,0.0460000001,8.59569836,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886871345,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0480000004,8.58665657,8.44119835,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886872471,0.699999988,1,0,0,0.0161172152,0,0.335021466,0.268299222,15.9395075,0.0480000004,8.57158756,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886873600,0.699999988,1,0,0,0.0161172152,0,0.335021466,0.268299222,15.9395075,0.0500000045,8.5565176,8.44330978,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886874726,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9440527,0.0500000045,8.61076832,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886875856,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0519999973,8.53843403,8.43908691,0.00714798551,13.3024006,0,0,173863,0,0,0,0,,,0,51
886876987,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.0519999973,8.568573,8.44119835,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886878116,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0549999997,8.57761478,8.43908691,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886879447,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9395075,0.0549999997,8.54747581,8.43908691,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886880576,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0569999963,8.5565176,8.43908691,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886881702,0.699999988,1,0,0,0.0402930379,0,0.335021466,0.268299222,15.9395075,0.0569999963,8.54144764,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886882836,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0590000004,8.57460117,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886883962,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0590000004,8.53843403,8.44119835,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886885092,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.061999999,8.53843403,8.43486404,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886886218,0.699999988,1,0,0,0.0241758227,0,0.335021466,0.268299222,15.9349623,0.061999999,8.55953121,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886887347,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0639999956,8.57460117,8.43908691,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886888474,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0639999956,8.55953121,8.44119835,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
886889608,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9395075,0.0659999996,8.568573,8.43908691,0,13.2952528,0,0,173863,0,0,0,0,,,0,51
886890734,0.699999988,1,0,0,0.0322344303,0,0.335021466,0.268299222,15.9349623,0.0659999996,8.58062935,8.43908691,0,13.3024006,0,0,173863,0,0,0,0,,,0,51
